Sample Dataset Database Index Index_value Grouping_var
GQ19 P19_Saliva MOTUS3 Richness 186 A
GQ19 P19_Saliva MOTUS3 Shannon 4.1214782205966225 A
GQ19 P19_Saliva MOTUS3 Tail 48.75175210526626 A
GQ19 P19_Saliva MOTUS3 Simpson 0.9602034917331483 A
GQ19 P19_Saliva MOTUS3 Hill_1 61.65030769507135 A
GQ19 P19_Saliva MOTUS3 Hill_2 25.127832655432865 A
GQ2 P19_Saliva MOTUS3 Richness 207 A
GQ2 P19_Saliva MOTUS3 Shannon 4.267499025486957 A
GQ2 P19_Saliva MOTUS3 Tail 53.87481839735212 A
GQ2 P19_Saliva MOTUS3 Simpson 0.9702403617630811 A
GQ2 P19_Saliva MOTUS3 Hill_1 71.342985324441 A
GQ2 P19_Saliva MOTUS3 Hill_2 33.602559010930165 A
GQ20 P19_Saliva MOTUS3 Richness 197 A
GQ20 P19_Saliva MOTUS3 Shannon 4.042451349445892 A
GQ20 P19_Saliva MOTUS3 Tail 49.641272284042984 A
GQ20 P19_Saliva MOTUS3 Simpson 0.9573936614380596 A
GQ20 P19_Saliva MOTUS3 Hill_1 56.965814907004685 A
GQ20 P19_Saliva MOTUS3 Hill_2 23.470686140894642 A
GQ21 P19_Saliva MOTUS3 Richness 206 A
GQ21 P19_Saliva MOTUS3 Shannon 4.2654553232425805 A
GQ21 P19_Saliva MOTUS3 Tail 55.687704478704525 A
GQ21 P19_Saliva MOTUS3 Simpson 0.9595621844529233 A
GQ21 P19_Saliva MOTUS3 Hill_1 71.1973303935641 A
GQ21 P19_Saliva MOTUS3 Hill_2 24.72932789447599 A
GQ22 P19_Saliva MOTUS3 Richness 241 A
GQ22 P19_Saliva MOTUS3 Shannon 4.52841550501166 A
GQ22 P19_Saliva MOTUS3 Tail 69.2138082645384 A
GQ22 P19_Saliva MOTUS3 Simpson 0.9714171195128531 A
GQ22 P19_Saliva MOTUS3 Hill_1 92.61170198642772 A
GQ22 P19_Saliva MOTUS3 Hill_2 34.98597702389297 A
GQ23 P19_Saliva MOTUS3 Richness 182 A
GQ23 P19_Saliva MOTUS3 Shannon 4.206421436201343 A
GQ23 P19_Saliva MOTUS3 Tail 46.099246217179235 A
GQ23 P19_Saliva MOTUS3 Simpson 0.9733050705926183 A
GQ23 P19_Saliva MOTUS3 Hill_1 67.1159309090729 A
GQ23 P19_Saliva MOTUS3 Hill_2 37.46029759956879 A
GQ24 P19_Saliva MOTUS3 Richness 161 A
GQ24 P19_Saliva MOTUS3 Shannon 3.6141118328607043 A
GQ24 P19_Saliva MOTUS3 Tail 37.61612366866942 A
GQ24 P19_Saliva MOTUS3 Simpson 0.913452807646356 A
GQ24 P19_Saliva MOTUS3 Hill_1 37.118363969927515 A
GQ24 P19_Saliva MOTUS3 Hill_2 11.554389839867472 A
GQ25 P19_Saliva MOTUS3 Richness 197 B
GQ25 P19_Saliva MOTUS3 Shannon 4.298093167009536 B
GQ25 P19_Saliva MOTUS3 Tail 53.22150911293352 B
GQ25 P19_Saliva MOTUS3 Simpson 0.9721694222838864 B
GQ25 P19_Saliva MOTUS3 Hill_1 73.5593944031253 B
GQ25 P19_Saliva MOTUS3 Hill_2 35.931701102309866 B
GQ26 P19_Saliva MOTUS3 Richness 136 B
GQ26 P19_Saliva MOTUS3 Shannon 3.4850147928112127 B
GQ26 P19_Saliva MOTUS3 Tail 30.156853985353102 B
GQ26 P19_Saliva MOTUS3 Simpson 0.913402448581082 B
GQ26 P19_Saliva MOTUS3 Hill_1 32.62290969083432 B
GQ26 P19_Saliva MOTUS3 Hill_2 11.547670616718392 B
GQ3 P19_Saliva MOTUS3 Richness 174 B
GQ3 P19_Saliva MOTUS3 Shannon 4.071330535561618 B
GQ3 P19_Saliva MOTUS3 Tail 44.47025505019496 B
GQ3 P19_Saliva MOTUS3 Simpson 0.9629074652175589 B
GQ3 P19_Saliva MOTUS3 Hill_1 58.63492656842106 B
GQ3 P19_Saliva MOTUS3 Hill_2 26.959602676530466 B
GQ4 P19_Saliva MOTUS3 Richness 157 B
GQ4 P19_Saliva MOTUS3 Shannon 3.9690604169935266 B
GQ4 P19_Saliva MOTUS3 Tail 39.63756952138619 B
GQ4 P19_Saliva MOTUS3 Simpson 0.9531460284425946 B
GQ4 P19_Saliva MOTUS3 Hill_1 52.93477085537181 B
GQ4 P19_Saliva MOTUS3 Hill_2 21.342907906425815 B
GQ5 P19_Saliva MOTUS3 Richness 206 A
GQ5 P19_Saliva MOTUS3 Shannon 4.233288133688234 A
GQ5 P19_Saliva MOTUS3 Tail 52.48306775936112 A
GQ5 P19_Saliva MOTUS3 Simpson 0.9700286481417247 A
GQ5 P19_Saliva MOTUS3 Hill_1 68.9435555066931 A
GQ5 P19_Saliva MOTUS3 Hill_2 33.36519502786109 A
GQ6 P19_Saliva MOTUS3 Richness 219 A
GQ6 P19_Saliva MOTUS3 Shannon 4.572541194355377 A
GQ6 P19_Saliva MOTUS3 Tail 61.915290726979975 A
GQ6 P19_Saliva MOTUS3 Simpson 0.9794982078853046 A
GQ6 P19_Saliva MOTUS3 Hill_1 96.78975910880382 A
GQ6 P19_Saliva MOTUS3 Hill_2 48.77622377622377 A
GQ7 P19_Saliva MOTUS3 Richness 184 B
GQ7 P19_Saliva MOTUS3 Shannon 4.044210796368201 B
GQ7 P19_Saliva MOTUS3 Tail 47.93258407896924 B
GQ7 P19_Saliva MOTUS3 Simpson 0.9574943795686077 B
GQ7 P19_Saliva MOTUS3 Hill_1 57.066131459665826 B
GQ7 P19_Saliva MOTUS3 Hill_2 23.526300518635818 B
GQ8 P19_Saliva MOTUS3 Richness 156 B
GQ8 P19_Saliva MOTUS3 Shannon 3.32530977388749 B
GQ8 P19_Saliva MOTUS3 Tail 34.273734679618585 B
GQ8 P19_Saliva MOTUS3 Simpson 0.8779054739790084 B
GQ8 P19_Saliva MOTUS3 Hill_1 27.807611380479294 B
GQ8 P19_Saliva MOTUS3 Hill_2 8.190375380367762 B
GQ9 P19_Saliva MOTUS3 Richness 196 A
GQ9 P19_Saliva MOTUS3 Shannon 4.462940767936334 A
GQ9 P19_Saliva MOTUS3 Tail 53.995353576815354 A
GQ9 P19_Saliva MOTUS3 Simpson 0.9783378939119487 A
GQ9 P19_Saliva MOTUS3 Hill_1 86.74222313384412 A
GQ9 P19_Saliva MOTUS3 Hill_2 46.163563041157595 A
GQ1 P19_Saliva MOTUS4 Richness 191 A
GQ1 P19_Saliva MOTUS4 Shannon 4.057860353010165 A
GQ1 P19_Saliva MOTUS4 Tail 55.279299371167276 A
GQ1 P19_Saliva MOTUS4 Simpson 0.9294011329321783 A
GQ1 P19_Saliva MOTUS4 Hill_1 57.8503991299591 A
GQ1 P19_Saliva MOTUS4 Hill_2 14.164533250078044 A
GQ10 P19_Saliva MOTUS4 Richness 161 A
GQ10 P19_Saliva MOTUS4 Shannon 4.222497052407601 A
GQ10 P19_Saliva MOTUS4 Tail 44.14511920128627 A
GQ10 P19_Saliva MOTUS4 Simpson 0.9726077277436135 A
GQ10 P19_Saliva MOTUS4 Hill_1 68.20357974541339 A
GQ10 P19_Saliva MOTUS4 Hill_2 36.506646496507784 A
GQ12 P19_Saliva MOTUS4 Richness 124 A
GQ12 P19_Saliva MOTUS4 Shannon 3.859732731652455 A
GQ12 P19_Saliva MOTUS4 Tail 33.56507238942056 A
GQ12 P19_Saliva MOTUS4 Simpson 0.9578857810399171 A
GQ12 P19_Saliva MOTUS4 Hill_1 47.45266707795776 A
GQ12 P19_Saliva MOTUS4 Hill_2 23.744949442083442 A
GQ2 P19_Saliva MOTUS4 Richness 181 A
GQ2 P19_Saliva MOTUS4 Shannon 4.244799705889027 A
GQ2 P19_Saliva MOTUS4 Tail 49.84655327341536 A
GQ2 P19_Saliva MOTUS4 Simpson 0.9693420617602327 A
GQ2 P19_Saliva MOTUS4 Hill_1 69.74178987506788 A
GQ2 P19_Saliva MOTUS4 Hill_2 32.61797946682772 A
GQ21 P19_Saliva MOTUS4 Richness 216 A
GQ21 P19_Saliva MOTUS4 Shannon 4.560463821193212 A
GQ21 P19_Saliva MOTUS4 Tail 65.2819957349356 A
GQ21 P19_Saliva MOTUS4 Simpson 0.9786788335647689 A
GQ21 P19_Saliva MOTUS4 Hill_1 95.6278237567639 A
GQ21 P19_Saliva MOTUS4 Hill_2 46.901749162635014 A
GQ22 P19_Saliva MOTUS4 Richness 241 A
GQ22 P19_Saliva MOTUS4 Shannon 4.854469855717615 A
GQ22 P19_Saliva MOTUS4 Tail 77.71588438309126 A
GQ22 P19_Saliva MOTUS4 Simpson 0.9864233287046221 A
GQ22 P19_Saliva MOTUS4 Hill_1 128.31264896300294 A
GQ22 P19_Saliva MOTUS4 Hill_2 73.655756867329 A
GQ23 P19_Saliva MOTUS4 Richness 161 A
GQ23 P19_Saliva MOTUS4 Shannon 4.13667240634019 A
GQ23 P19_Saliva MOTUS4 Tail 42.954741986827585 A
GQ23 P19_Saliva MOTUS4 Simpson 0.9703207035641077 A
GQ23 P19_Saliva MOTUS4 Hill_1 62.59418649741628 A
GQ23 P19_Saliva MOTUS4 Hill_2 33.69352107655298 A
GQ24 P19_Saliva MOTUS4 Richness 121 A
GQ24 P19_Saliva MOTUS4 Shannon 3.4996038955395843 A
GQ24 P19_Saliva MOTUS4 Tail 29.247928380553564 A
GQ24 P19_Saliva MOTUS4 Simpson 0.9255553351407348 A
GQ24 P19_Saliva MOTUS4 Hill_1 33.10233737800622 A
GQ24 P19_Saliva MOTUS4 Hill_2 13.432796049125383 A
GQ25 P19_Saliva MOTUS4 Richness 124 B
GQ25 P19_Saliva MOTUS4 Shannon 3.9666927592116825 B
GQ25 P19_Saliva MOTUS4 Tail 33.40508240547285 B
GQ25 P19_Saliva MOTUS4 Simpson 0.9661716149793912 B
GQ25 P19_Saliva MOTUS4 Hill_1 52.80958768715649 B
GQ25 P19_Saliva MOTUS4 Hill_2 29.56097370272878 B
GQ26 P19_Saliva MOTUS4 Richness 101 B
GQ26 P19_Saliva MOTUS4 Shannon 3.18249599480701 B
GQ26 P19_Saliva MOTUS4 Tail 22.934280469578216 B
GQ26 P19_Saliva MOTUS4 Simpson 0.901674711807622 B
GQ26 P19_Saliva MOTUS4 Hill_1 24.10684909193407 B
GQ26 P19_Saliva MOTUS4 Hill_2 10.17032361037634 B
GQ7 P19_Saliva MOTUS4 Richness 152 B
GQ7 P19_Saliva MOTUS4 Shannon 4.155927570479544 B
GQ7 P19_Saliva MOTUS4 Tail 42.031968606960646 B
GQ7 P19_Saliva MOTUS4 Simpson 0.9694619674226895 B
GQ7 P19_Saliva MOTUS4 Hill_1 63.81112642230269 B
GQ7 P19_Saliva MOTUS4 Hill_2 32.7460519098075 B
GQ8 P19_Saliva MOTUS4 Richness 164 B
GQ8 P19_Saliva MOTUS4 Shannon 3.931748519531901 B
GQ8 P19_Saliva MOTUS4 Tail 43.71066843702195 B
GQ8 P19_Saliva MOTUS4 Simpson 0.949926161035068 B
GQ8 P19_Saliva MOTUS4 Hill_1 50.99606737881677 B
GQ8 P19_Saliva MOTUS4 Hill_2 19.970507967250658 B
GQ13 P19_Saliva MOTUS4 Richness 159 B
GQ13 P19_Saliva MOTUS4 Shannon 3.8700653830638583 B
GQ13 P19_Saliva MOTUS4 Tail 42.029500035563544 B
GQ13 P19_Saliva MOTUS4 Simpson 0.9484767131741939 B
GQ13 P19_Saliva MOTUS4 Hill_1 47.94552080338766 B
GQ13 P19_Saliva MOTUS4 Hill_2 19.408699669741132 B
GQ11 P19_Saliva MOTUS4 Richness 97 A
GQ11 P19_Saliva MOTUS4 Shannon 3.6686886276758104 A
GQ11 P19_Saliva MOTUS4 Tail 25.62210020235154 A
GQ11 P19_Saliva MOTUS4 Simpson 0.9519610306597016 A
GQ11 P19_Saliva MOTUS4 Hill_1 39.20046573323888 A
GQ11 P19_Saliva MOTUS4 Hill_2 20.81643327766257 A
GQ14 P19_Saliva MOTUS4 Richness 170 B
GQ14 P19_Saliva MOTUS4 Shannon 4.1251711592358085 B
GQ14 P19_Saliva MOTUS4 Tail 45.34664607067599 B
GQ14 P19_Saliva MOTUS4 Simpson 0.9674835239921533 B
GQ14 P19_Saliva MOTUS4 Hill_1 61.878399403595736 B
GQ14 P19_Saliva MOTUS4 Hill_2 30.753640085681038 B
GQ15 P19_Saliva MOTUS4 Richness 156 B
GQ15 P19_Saliva MOTUS4 Shannon 3.873584167405499 B
GQ15 P19_Saliva MOTUS4 Tail 40.65222940834296 B
GQ15 P19_Saliva MOTUS4 Simpson 0.945791178998876 B
GQ15 P19_Saliva MOTUS4 Hill_1 48.114527926666995 B
GQ15 P19_Saliva MOTUS4 Hill_2 18.44718223957065 B
GQ16 P19_Saliva MOTUS4 Richness 190 B
GQ16 P19_Saliva MOTUS4 Shannon 4.292775203069287 B
GQ16 P19_Saliva MOTUS4 Tail 54.62320784868598 B
GQ16 P19_Saliva MOTUS4 Simpson 0.968040732658864 B
GQ16 P19_Saliva MOTUS4 Hill_1 73.16924651190358 B
GQ16 P19_Saliva MOTUS4 Hill_2 31.289828684929244 B
GQ17b P19_Saliva MOTUS4 Richness 154 A
GQ17b P19_Saliva MOTUS4 Shannon 4.053277622407683 A
GQ17b P19_Saliva MOTUS4 Tail 40.71075113794834 A
GQ17b P19_Saliva MOTUS4 Simpson 0.9672119729330602 A
GQ17b P19_Saliva MOTUS4 Hill_1 57.58589287886325 A
GQ17b P19_Saliva MOTUS4 Hill_2 30.498937857968833 A
GQ18 P19_Saliva MOTUS4 Richness 184 A
GQ18 P19_Saliva MOTUS4 Shannon 4.096187222264476 A
GQ18 P19_Saliva MOTUS4 Tail 49.52048942851268 A
GQ18 P19_Saliva MOTUS4 Simpson 0.9605695518966696 A
GQ18 P19_Saliva MOTUS4 Hill_1 60.110661527017896 A
GQ18 P19_Saliva MOTUS4 Hill_2 25.361111732218347 A
GQ19 P19_Saliva MOTUS4 Richness 159 A
GQ19 P19_Saliva MOTUS4 Shannon 3.992087200023281 A
GQ19 P19_Saliva MOTUS4 Tail 42.10119711032057 A
GQ19 P19_Saliva MOTUS4 Simpson 0.9563340607022417 A
GQ19 P19_Saliva MOTUS4 Hill_1 54.167830554090735 A
GQ19 P19_Saliva MOTUS4 Hill_2 22.90114483009271 A
GQ20 P19_Saliva MOTUS4 Richness 151 A
GQ20 P19_Saliva MOTUS4 Shannon 3.818796443842211 A
GQ20 P19_Saliva MOTUS4 Tail 38.274582453265644 A
GQ20 P19_Saliva MOTUS4 Simpson 0.9401485595891468 A
GQ20 P19_Saliva MOTUS4 Hill_1 45.549354111785206 A
GQ20 P19_Saliva MOTUS4 Hill_2 16.708035648523254 A
GQ3 P19_Saliva MOTUS4 Richness 166 B
GQ3 P19_Saliva MOTUS4 Shannon 4.256644400344919 B
GQ3 P19_Saliva MOTUS4 Tail 47.16861174841062 B
GQ3 P19_Saliva MOTUS4 Simpson 0.9713275584650312 B
GQ3 P19_Saliva MOTUS4 Hill_1 70.57277171462158 B
GQ3 P19_Saliva MOTUS4 Hill_2 34.876695058577546 B
GQ4 P19_Saliva MOTUS4 Richness 115 B
GQ4 P19_Saliva MOTUS4 Shannon 3.713213877364686 B
GQ4 P19_Saliva MOTUS4 Tail 30.90311985708576 B
GQ4 P19_Saliva MOTUS4 Simpson 0.9362868919306134 B
GQ4 P19_Saliva MOTUS4 Hill_1 40.98531686690336 B
GQ4 P19_Saliva MOTUS4 Hill_2 15.695357365252896 B
GQ5 P19_Saliva MOTUS4 Richness 205 A
GQ5 P19_Saliva MOTUS4 Shannon 4.212704368985914 A
GQ5 P19_Saliva MOTUS4 Tail 57.07844861044006 A
GQ5 P19_Saliva MOTUS4 Simpson 0.9642513610615179 A
GQ5 P19_Saliva MOTUS4 Hill_1 67.53894327935113 A
GQ5 P19_Saliva MOTUS4 Hill_2 27.973092953856096 A
GQ6 P19_Saliva MOTUS4 Richness 230 A
GQ6 P19_Saliva MOTUS4 Shannon 4.780316371193288 A
GQ6 P19_Saliva MOTUS4 Tail 72.60037894855768 A
GQ6 P19_Saliva MOTUS4 Simpson 0.9838171438647535 A
GQ6 P19_Saliva MOTUS4 Hill_1 119.1420371914127 A
GQ6 P19_Saliva MOTUS4 Hill_2 61.79378915826747 A
GQ9 P19_Saliva MOTUS4 Richness 173 A
GQ9 P19_Saliva MOTUS4 Shannon 4.3457592595092285 A
GQ9 P19_Saliva MOTUS4 Tail 51.12481275147362 A
GQ9 P19_Saliva MOTUS4 Simpson 0.9713187418722036 A
GQ9 P19_Saliva MOTUS4 Hill_1 77.15059256828519 A
GQ9 P19_Saliva MOTUS4 Hill_2 34.865973994036544 A
GQ10 P19_Saliva SM_genbank-2022.03 Richness 338 A
GQ10 P19_Saliva SM_genbank-2022.03 Shannon 4.343828240187353 A
GQ10 P19_Saliva SM_genbank-2022.03 Tail 52.37867768479945 A
GQ10 P19_Saliva SM_genbank-2022.03 Simpson 0.9762768275354462 A
GQ10 P19_Saliva SM_genbank-2022.03 Hill_1 77.0017570317387 A
GQ10 P19_Saliva SM_genbank-2022.03 Hill_2 42.1528782246203 A
GQ11 P19_Saliva SM_genbank-2022.03 Richness 184 A
GQ11 P19_Saliva SM_genbank-2022.03 Shannon 4.149628907056496 A
GQ11 P19_Saliva SM_genbank-2022.03 Tail 40.25871391045713 A
GQ11 P19_Saliva SM_genbank-2022.03 Simpson 0.9726228230260769 A
GQ11 P19_Saliva SM_genbank-2022.03 Hill_1 63.410464755441424 A
GQ11 P19_Saliva SM_genbank-2022.03 Hill_2 36.526775604091895 A
GQ12 P19_Saliva SM_genbank-2022.03 Richness 196 A
GQ12 P19_Saliva SM_genbank-2022.03 Shannon 4.168913375418086 A
GQ12 P19_Saliva SM_genbank-2022.03 Tail 42.226150202423796 A
GQ12 P19_Saliva SM_genbank-2022.03 Simpson 0.9729684344160909 A
GQ12 P19_Saliva SM_genbank-2022.03 Hill_1 64.64516889896004 A
GQ12 P19_Saliva SM_genbank-2022.03 Hill_2 36.99378775882911 A
GQ13 P19_Saliva SM_genbank-2022.03 Richness 281 B
GQ13 P19_Saliva SM_genbank-2022.03 Shannon 4.206961671034018 B
GQ13 P19_Saliva SM_genbank-2022.03 Tail 47.572972688602896 B
GQ13 P19_Saliva SM_genbank-2022.03 Simpson 0.9721694639927584 B
GQ13 P19_Saliva SM_genbank-2022.03 Hill_1 67.15219906855684 B
GQ13 P19_Saliva SM_genbank-2022.03 Hill_2 35.93175495217906 B
GQ14 P19_Saliva SM_genbank-2022.03 Richness 323 B
GQ14 P19_Saliva SM_genbank-2022.03 Shannon 4.314630363499399 B
GQ14 P19_Saliva SM_genbank-2022.03 Tail 49.394980155596855 B
GQ14 P19_Saliva SM_genbank-2022.03 Simpson 0.9767145418372075 B
GQ14 P19_Saliva SM_genbank-2022.03 Hill_1 74.78597470828159 B
GQ14 P19_Saliva SM_genbank-2022.03 Hill_2 42.94525763714135 B
GQ15 P19_Saliva SM_genbank-2022.03 Richness 273 B
GQ15 P19_Saliva SM_genbank-2022.03 Shannon 3.9737899537361425 B
GQ15 P19_Saliva SM_genbank-2022.03 Tail 44.892819765867394 B
GQ15 P19_Saliva SM_genbank-2022.03 Simpson 0.951023226527052 B
GQ15 P19_Saliva SM_genbank-2022.03 Hill_1 53.18572076973321 B
GQ15 P19_Saliva SM_genbank-2022.03 Hill_2 20.417841541814582 B
GQ16 P19_Saliva SM_genbank-2022.03 Richness 280 B
GQ16 P19_Saliva SM_genbank-2022.03 Shannon 4.382595293534717 B
GQ16 P19_Saliva SM_genbank-2022.03 Tail 59.90475143897046 B
GQ16 P19_Saliva SM_genbank-2022.03 Simpson 0.9706531607238821 B
GQ16 P19_Saliva SM_genbank-2022.03 Hill_1 80.04550564623501 B
GQ16 P19_Saliva SM_genbank-2022.03 Hill_2 34.075219841946875 B
GQ17b P19_Saliva SM_genbank-2022.03 Richness 268 A
GQ17b P19_Saliva SM_genbank-2022.03 Shannon 4.025987907426472 A
GQ17b P19_Saliva SM_genbank-2022.03 Tail 40.237490034002484 A
GQ17b P19_Saliva SM_genbank-2022.03 Simpson 0.9678765296533729 A
GQ17b P19_Saliva SM_genbank-2022.03 Hill_1 56.035639470725016 A
GQ17b P19_Saliva SM_genbank-2022.03 Hill_2 31.129886939659325 A
GQ18 P19_Saliva SM_genbank-2022.03 Richness 287 A
GQ18 P19_Saliva SM_genbank-2022.03 Shannon 4.024610691131672 A
GQ18 P19_Saliva SM_genbank-2022.03 Tail 41.15219294558551 A
GQ18 P19_Saliva SM_genbank-2022.03 Simpson 0.9666482431434946 A
GQ18 P19_Saliva SM_genbank-2022.03 Hill_1 55.95851939266008 A
GQ18 P19_Saliva SM_genbank-2022.03 Hill_2 29.98342798859024 A
GQ19 P19_Saliva SM_genbank-2022.03 Richness 241 A
GQ19 P19_Saliva SM_genbank-2022.03 Shannon 4.068036298393631 A
GQ19 P19_Saliva SM_genbank-2022.03 Tail 46.457009880905964 A
GQ19 P19_Saliva SM_genbank-2022.03 Simpson 0.9613095924241076 A
GQ19 P19_Saliva SM_genbank-2022.03 Hill_1 58.442087017975624 A
GQ19 P19_Saliva SM_genbank-2022.03 Hill_2 25.846199682401167 A
GQ1 P19_Saliva SM_genbank-2022.03 Richness 317 A
GQ1 P19_Saliva SM_genbank-2022.03 Shannon 4.156312753604575 A
GQ1 P19_Saliva SM_genbank-2022.03 Tail 59.31198622333875 A
GQ1 P19_Saliva SM_genbank-2022.03 Simpson 0.9516255615610667 A
GQ1 P19_Saliva SM_genbank-2022.03 Hill_1 63.8357101256997 A
GQ1 P19_Saliva SM_genbank-2022.03 Hill_2 20.672074597049356 A
GQ20 P19_Saliva SM_genbank-2022.03 Richness 293 A
GQ20 P19_Saliva SM_genbank-2022.03 Shannon 3.945979597545676 A
GQ20 P19_Saliva SM_genbank-2022.03 Tail 49.981615279977134 A
GQ20 P19_Saliva SM_genbank-2022.03 Simpson 0.940641979947485 A
GQ20 P19_Saliva SM_genbank-2022.03 Hill_1 51.72698492878973 A
GQ20 P19_Saliva SM_genbank-2022.03 Hill_2 16.846923113595846 A
GQ21 P19_Saliva SM_genbank-2022.03 Richness 345 A
GQ21 P19_Saliva SM_genbank-2022.03 Shannon 4.403073568597294 A
GQ21 P19_Saliva SM_genbank-2022.03 Tail 58.19065983309069 A
GQ21 P19_Saliva SM_genbank-2022.03 Simpson 0.9747181407552296 A
GQ21 P19_Saliva SM_genbank-2022.03 Hill_1 81.70159861759001 A
GQ21 P19_Saliva SM_genbank-2022.03 Hill_2 39.55405297997816 A
GQ22 P19_Saliva SM_genbank-2022.03 Richness 366 A
GQ22 P19_Saliva SM_genbank-2022.03 Shannon 4.451002619894702 A
GQ22 P19_Saliva SM_genbank-2022.03 Tail 61.759259482354175 A
GQ22 P19_Saliva SM_genbank-2022.03 Simpson 0.9761132536033728 A
GQ22 P19_Saliva SM_genbank-2022.03 Hill_1 85.71283833226636 A
GQ22 P19_Saliva SM_genbank-2022.03 Hill_2 41.864219739076724 A
GQ23 P19_Saliva SM_genbank-2022.03 Richness 295 A
GQ23 P19_Saliva SM_genbank-2022.03 Shannon 4.3142102057169 A
GQ23 P19_Saliva SM_genbank-2022.03 Tail 51.60117573338438 A
GQ23 P19_Saliva SM_genbank-2022.03 Simpson 0.9738887491640562 A
GQ23 P19_Saliva SM_genbank-2022.03 Hill_1 74.75455939914158 A
GQ23 P19_Saliva SM_genbank-2022.03 Hill_2 38.29766740333386 A
GQ24 P19_Saliva SM_genbank-2022.03 Richness 242 A
GQ24 P19_Saliva SM_genbank-2022.03 Shannon 3.740714239345318 A
GQ24 P19_Saliva SM_genbank-2022.03 Tail 40.411217128566555 A
GQ24 P19_Saliva SM_genbank-2022.03 Simpson 0.9329886048490399 A
