Taxon	coef	adj.p	taxRank	database	dataset	DAA_tool
Bacteroidaceae	0.13369428864092955	0.004004004004004004	Genus	MPA_db2023	NAFLD	ZicoSeq
Barnesiellaceae	0.07392457667765089	0.20153486820153488	Genus	MPA_db2023	NAFLD	ZicoSeq
Bifidobacteriaceae	0.047042550194421495	0.027277277277277277	Genus	MPA_db2023	NAFLD	ZicoSeq
Clostridia unclassified	0.019235778502340532	0.6396851396851397	Genus	MPA_db2023	NAFLD	ZicoSeq
Clostridiaceae	0.008025945239849785	0.3365129835718071	Genus	MPA_db2023	NAFLD	ZicoSeq
Coprobacillaceae	0.021428633359263975	0.6053196053196053	Genus	MPA_db2023	NAFLD	ZicoSeq
Coriobacteriaceae	0.0025277340633436465	0.8141244692968831	Genus	MPA_db2023	NAFLD	ZicoSeq
Eggerthellaceae	0.003126478234978577	0.7166366366366367	Genus	MPA_db2023	NAFLD	ZicoSeq
Enterobacteriaceae	0.012765214816173896	0.6834751418084751	Genus	MPA_db2023	NAFLD	ZicoSeq
Erysipelotrichaceae	0.02897362291923165	0.20153486820153488	Genus	MPA_db2023	NAFLD	ZicoSeq
Eubacteriaceae	0.01564319871386705	0.4377535430167009	Genus	MPA_db2023	NAFLD	ZicoSeq
Eubacteriales Family XIII Incertae Sedis	2.67276635868148e-4	0.9044473044473045	Genus	MPA_db2023	NAFLD	ZicoSeq
Eubacteriales incertae sedis	3.5020755433319903e-4	0.9044473044473045	Genus	MPA_db2023	NAFLD	ZicoSeq
Eubacteriales unclassified	0.001124318636055544	0.7838552838552839	Genus	MPA_db2023	NAFLD	ZicoSeq
FGB1292	0.003464655697842467	0.7646164683201719	Genus	MPA_db2023	NAFLD	ZicoSeq
FGB1354	3.977993893424273e-5	0.9679401623846068	Genus	MPA_db2023	NAFLD	ZicoSeq
FGB14936	0.008196692522990951	0.7646164683201719	Genus	MPA_db2023	NAFLD	ZicoSeq
FGB1765	0.0020103235896202247	0.9044473044473045	Genus	MPA_db2023	NAFLD	ZicoSeq
FGB1776	9.048262254226252e-4	0.9044473044473045	Genus	MPA_db2023	NAFLD	ZicoSeq
FGB3057	0.028127254821574563	0.4946446446446447	Genus	MPA_db2023	NAFLD	ZicoSeq
FGB4806	6.34444219545063e-4	0.9044473044473045	Genus	MPA_db2023	NAFLD	ZicoSeq
FGB79270	0.05266155806833883	0.3798242687131576	Genus	MPA_db2023	NAFLD	ZicoSeq
FGB9119	0.059628733638103185	0.3365129835718071	Genus	MPA_db2023	NAFLD	ZicoSeq
Lachnospiraceae	0.010965444886714564	0.26705276705276704	Genus	MPA_db2023	NAFLD	ZicoSeq
Lactobacillaceae	0.05715267412495846	0.26705276705276704	Genus	MPA_db2023	NAFLD	ZicoSeq
Odoribacteraceae	0.12466282304188224	0.027277277277277277	Genus	MPA_db2023	NAFLD	ZicoSeq
Oscillospiraceae	0.0036877522222882662	0.13243243243243244	Genus	MPA_db2023	NAFLD	ZicoSeq
Peptostreptococcaceae	0.06879050467760087	0.06656656656656657	Genus	MPA_db2023	NAFLD	ZicoSeq
Prevotellaceae	0.0874117727422296	0.12701590479368258	Genus	MPA_db2023	NAFLD	ZicoSeq
Rikenellaceae	0.06485549862982534	0.08358358358358359	Genus	MPA_db2023	NAFLD	ZicoSeq
Streptococcaceae	0.05762438812547168	0.06656656656656657	Genus	MPA_db2023	NAFLD	ZicoSeq
Sutterellaceae	0.04264566618701974	0.3365129835718071	Genus	MPA_db2023	NAFLD	ZicoSeq
Tannerellaceae	0.12095569891034727	0.027277277277277277	Genus	MPA_db2023	NAFLD	ZicoSeq
Veillonellaceae	5.213163759028636e-4	0.9044473044473045	Genus	MPA_db2023	NAFLD	ZicoSeq
Acidaminococcaceae	0.10721123377907407	0.04032604032604033	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Akkermansiaceae	0.019364228641935603	0.4218504218504219	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Bacteroidaceae	0.10102435871724018	0.00950950950950951	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Barnesiellaceae	0.03786633415499306	0.257201646090535	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Bifidobacteriaceae	0.05229941892382722	0.00950950950950951	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Clostridiaceae	0.014696746743897714	0.07972257972257972	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Coprobacillaceae	0.051565995275514385	0.10684017350684018	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Coriobacteriaceae	0.048312314827419114	0.04804804804804805	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Eggerthellaceae	0.005977617710188553	0.41646646646646646	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Enterobacteriaceae	0.009599854359212474	0.5757120757120757	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Erysipelotrichaceae	0.009119551365738093	0.34012960328749803	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Eubacteriaceae	2.05966428935066e-6	0.9871538204871538	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Lachnospiraceae	0.018376885400173494	0.07972257972257972	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Lactobacillaceae	0.05816014474357996	0.14771021021021022	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Odoribacteraceae	0.1419746878806394	0.00950950950950951	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Oscillospiraceae	0.0032715433961863806	0.040206873540206876	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Peptostreptococcaceae	0.0570533827629333	0.049231049231049234	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Prevotellaceae	0.0805246072348368	0.07540874207540875	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Pseudomonadaceae	0.057284280777193844	0.20950362126832714	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Rikenellaceae	0.05769912100651615	0.04804804804804805	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Streptococcaceae	0.05656556799422872	0.040206873540206876	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Sutterellaceae	0.09456907893961373	0.04804804804804805	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Tannerellaceae	0.11842844329791745	0.00950950950950951	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Veillonellaceae	3.354662306398185e-4	0.9354136745441093	Genus	SM_genbank-2022.03	NAFLD	ZicoSeq
Acidaminococcaceae	0.1273924391738953	0.03653653653653654	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Acutalibacteraceae	0.006273933264500751	0.42760942760942755	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Akkermansiaceae	0.021342055593136424	0.473033033033033	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Anaerotignaceae	0.037787424201730334	0.2940940940940941	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Anaerovoracaceae	0.0187993492632304	0.2696380591117433	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Bacteroidaceae	0.15019782762489037	0.001001001001001001	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Barnesiellaceae	0.09342502872262504	0.11111111111111112	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Bifidobacteriaceae	0.01811868472714037	0.24505755755755756	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Burkholderiaceae	0.03452671248062812	0.24505755755755756	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Butyricicoccaceae	0.01595297716371621	0.24505755755755756	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
CAG-138	0.030098621563322915	0.17472017472017473	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
CAG-508	0.012000345515492901	0.6152078003929856	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
CAG-74	0.0023658738614413524	0.8328328328328328	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Clostridiaceae	0.008059085616335677	0.6152078003929856	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Coprobacillaceae	4.25840620043461e-5	0.9482423600070659	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Coriobacteriaceae	0.020347083125821362	0.24707060001177647	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Dialisteraceae	1.7134432795087358e-4	0.9482423600070659	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Eggerthellaceae	4.1437062899574314e-4	0.8831498164831497	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Enterobacteriaceae	0.025275578539575398	0.42760942760942755	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Erysipelotrichaceae	0.002346106764854158	0.7594022594022594	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Lachnospiraceae	1.54914172608273e-6	0.9482423600070659	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Lactobacillaceae	0.04699972511304186	0.2611500389278167	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Marinifilaceae	0.14903433351812376	0.014347681014347682	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Megasphaeraceae	0.001570389110606692	0.8883399528560819	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Monoglobaceae	0.09308531774422135	0.11111111111111112	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Oscillospiraceae	0.09290549132270662	0.011011011011011011	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Peptostreptococcaceae	0.03089167784713249	0.24505755755755756	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Pseudomonadaceae	0.06476817185233047	0.24505755755755756	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Rikenellaceae	0.08359889544234649	0.03653653653653654	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Ruminococcaceae	0.017800648568814626	0.05762905762905763	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Streptococcaceae	0.03793391381499753	0.08821321321321321	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Tannerellaceae	0.12637575831962514	0.017267267267267267	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
UBA1381	0.007041496105726829	0.4530363697030364	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
UBA660	0.026574099275637482	0.4530363697030364	Genus	SM_gtdb-rs214-full	NAFLD	ZicoSeq
Acidaminococcaceae	0.12354149359770929	0.042042042042042045	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Acutalibacteraceae	0.002338532667535587	0.6456456456456456	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Akkermansiaceae	0.02027567642591206	0.5252525252525252	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Anaerotignaceae	0.03769891995892387	0.29735617970912087	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Anaerovoracaceae	0.007511687339024899	0.5252525252525252	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Bacteroidaceae	0.15599390584137432	0.001001001001001001	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Barnesiellaceae	0.08066400190980078	0.16146146146146145	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Bifidobacteriaceae	0.023540094187866397	0.1799071799071799	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Burkholderiaceae	0.029306302256817063	0.19334719334719336	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Butyricicoccaceae	0.01188705596102939	0.27464964964964966	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
CAG-508	0.005690130163711	0.7775852775852776	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
CAG-74	0.0010268897841313272	0.8791458124791458	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Clostridiaceae	0.010128662985474867	0.6266266266266266	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Coprobacillaceae	4.8429982107379234e-5	0.9649649649649649	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Coriobacteriaceae	0.023458147690590948	0.20034320034320036	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Dialisteraceae	9.491718058310175e-4	0.8791458124791458	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Eggerthellaceae	4.73240515164402e-4	0.8775918775918775	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Enterobacteriaceae	0.01840775094879296	0.5252525252525252	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Erysipelotrichaceae	8.23248391397875e-4	0.8775918775918775	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Lachnospiraceae	8.041343423316601e-4	0.39207628681312895	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Lactobacillaceae	0.05237210640423852	0.2544544544544544	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Marinifilaceae	0.13456453976131016	0.003003003003003003	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Megasphaeraceae	2.9431271946078978e-5	0.9736611611611612	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Monoglobaceae	0.08816881014377066	0.1490379268157046	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Oscillospiraceae	0.06873709425000914	0.006339673006339673	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Peptostreptococcaceae	0.037775306307314266	0.18493493493493493	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Rikenellaceae	0.07234128313574015	0.05880880880880881	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Ruminococcaceae	0.01163887144595575	0.05880880880880881	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Streptococcaceae	0.04734034998515425	0.05880880880880881	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Tannerellaceae	0.12807269735203727	0.015765765765765764	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
UBA1381	0.011907802794528424	0.32376821265710154	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
UBA660	0.006214021389825201	0.7451451451451452	Genus	SM_gtdb-rs214-rep	NAFLD	ZicoSeq
Acidaminococcaceae	0.08614700304144661	0.05734305734305734	Genus	KB20	NAFLD	ZicoSeq
Akkermansiaceae	0.0193103727734712	0.49455705705705705	Genus	KB20	NAFLD	ZicoSeq
Bacteroidaceae	0.1344838856511639	0.006006006006006006	Genus	KB20	NAFLD	ZicoSeq
Bifidobacteriaceae	0.04199559725089799	0.013613613613613615	Genus	KB20	NAFLD	ZicoSeq
Clostridiaceae	4.9718644464998144e-6	0.9769314769314769	Genus	KB20	NAFLD	ZicoSeq
Coriobacteriaceae	0.04472946990184554	0.08838838838838839	Genus	KB20	NAFLD	ZicoSeq
Eggerthellaceae	4.913319157603948e-4	0.8743028743028743	Genus	KB20	NAFLD	ZicoSeq
Enterobacteriaceae	0.01327334771279665	0.5520226108461402	Genus	KB20	NAFLD	ZicoSeq
Erysipelotrichaceae	0.01943360829571871	0.1646261646261646	Genus	KB20	NAFLD	ZicoSeq
Eubacteriaceae	0.012816447505503497	0.24250917584250917	Genus	KB20	NAFLD	ZicoSeq
Lachnospiraceae	0.015212656735724705	0.14296114296114296	Genus	KB20	NAFLD	ZicoSeq
Lactobacillaceae	0.05189480372776925	0.161327994661328	Genus	KB20	NAFLD	ZicoSeq
Odoribacteraceae	0.1268406406175466	0.009676343009676344	Genus	KB20	NAFLD	ZicoSeq
Oscillospiraceae	0.012519802279253943	0.009676343009676344	Genus	KB20	NAFLD	ZicoSeq
Peptostreptococcaceae	0.018636756752476853	0.21113971113971114	Genus	KB20	NAFLD	ZicoSeq
Prevotellaceae	0.09719264174189893	0.06443943943943944	Genus	KB20	NAFLD	ZicoSeq
Rikenellaceae	0.05780867189944338	0.08497386275164052	Genus	KB20	NAFLD	ZicoSeq
Selenomonadaceae	0.0023878511106094776	0.8471971971971971	Genus	KB20	NAFLD	ZicoSeq
Streptococcaceae	0.05024509498704921	0.01868535201868535	Genus	KB20	NAFLD	ZicoSeq
Tannerellaceae	0.11675622702323234	0.01026026026026026	Genus	KB20	NAFLD	ZicoSeq
Turicibacteraceae	0.0020115095140890147	0.8471971971971971	Genus	KB20	NAFLD	ZicoSeq
Veillonellaceae	0.009866840622701906	0.634912690468246	Genus	KB20	NAFLD	ZicoSeq
Acidaminococcaceae	0.10291710782890026	0.05543043043043043	Genus	KB51	NAFLD	ZicoSeq
Akkermansiaceae	0.020051939373995284	0.5191441441441441	Genus	KB51	NAFLD	ZicoSeq
Bacteroidaceae	0.13943725982876787	0.02002002002002002	Genus	KB51	NAFLD	ZicoSeq
Bifidobacteriaceae	0.028809154963708727	0.08725392058725391	Genus	KB51	NAFLD	ZicoSeq
Campylobacteraceae	0.08089713703280292	0.05543043043043043	Genus	KB51	NAFLD	ZicoSeq
Clostridiaceae	1.7058629894817814e-7	0.9953134953134953	Genus	KB51	NAFLD	ZicoSeq
Coriobacteriaceae	0.06271980627255044	0.05632905632905633	Genus	KB51	NAFLD	ZicoSeq
Eggerthellaceae	0.0034395434767821448	0.6546046046046046	Genus	KB51	NAFLD	ZicoSeq
Enterobacteriaceae	0.0160687545674489	0.49689689689689687	Genus	KB51	NAFLD	ZicoSeq
Enterococcaceae	0.004069685271825072	0.6093988725567673	Genus	KB51	NAFLD	ZicoSeq
Erysipelotrichaceae	0.008211867314018724	0.486986986986987	Genus	KB51	NAFLD	ZicoSeq
Lachnospiraceae	0.007917154438314344	0.05632905632905633	Genus	KB51	NAFLD	ZicoSeq
Lactobacillaceae	0.04450175739992347	0.2126742126742127	Genus	KB51	NAFLD	ZicoSeq
Odoribacteraceae	0.13509259154999706	0.02002002002002002	Genus	KB51	NAFLD	ZicoSeq
Oscillospiraceae	0.013510193630765555	0.05543043043043043	Genus	KB51	NAFLD	ZicoSeq
Peptostreptococcaceae	0.00458534291033188	0.6093988725567673	Genus	KB51	NAFLD	ZicoSeq
Prevotellaceae	0.10446738906833512	0.05632905632905633	Genus	KB51	NAFLD	ZicoSeq
Rikenellaceae	0.07495305002107482	0.05543043043043043	Genus	KB51	NAFLD	ZicoSeq
Streptococcaceae	0.03241729679234738	0.05543043043043043	Genus	KB51	NAFLD	ZicoSeq
Tannerellaceae	0.12380097726492321	0.0323656990323657	Genus	KB51	NAFLD	ZicoSeq
Turicibacteraceae	1.3526431883890193e-4	0.9833166499833167	Genus	KB51	NAFLD	ZicoSeq
Veillonellaceae	0.019270685233161736	0.5335335335335335	Genus	KB51	NAFLD	ZicoSeq
Acidaminococcaceae	0.05222680547271484	0.2305032305032305	Genus	MOTUS	NAFLD	ZicoSeq
Akkermansiaceae	0.008099314189121163	0.664986414986415	Genus	MOTUS	NAFLD	ZicoSeq
Bacteria fam. incertae sedis	0.027324135942638952	0.23882215548882216	Genus	MOTUS	NAFLD	ZicoSeq
Bacteroidaceae	0.12219398267928111	0.007007007007007007	Genus	MOTUS	NAFLD	ZicoSeq
Barnesiellaceae	0.07461996281691241	0.14351851851851852	Genus	MOTUS	NAFLD	ZicoSeq
Bifidobacteriaceae	0.060344345859521156	0.02927927927927928	Genus	MOTUS	NAFLD	ZicoSeq
Clostridiaceae	0.003497512814873345	0.3619003619003619	Genus	MOTUS	NAFLD	ZicoSeq
Clostridiales Family XIII. Incertae Sedis	2.277196742831325e-4	0.959055830023572	Genus	MOTUS	NAFLD	ZicoSeq
Clostridiales fam. [Eubacteriaceae/Clostridiaceae]	0.11453344093441321	0.08168168168168169	Genus	MOTUS	NAFLD	ZicoSeq
Clostridiales fam. [Lachnospiraceae/Clostridiaceae/Ruminococcaceae]	0.03511702034652795	0.08583583583583583	Genus	MOTUS	NAFLD	ZicoSeq
Clostridiales fam. [Lachnospiraceae/Ruminococcaceae]	0.05646621762629989	0.0602030602030602	Genus	MOTUS	NAFLD	ZicoSeq
Clostridiales fam. incertae sedis	5.850556937177984e-4	0.664986414986415	Genus	MOTUS	NAFLD	ZicoSeq
Coriobacteriaceae	0.06032640325233033	0.0602030602030602	Genus	MOTUS	NAFLD	ZicoSeq
Dehalococcoidales fam. incertae sedis	0.046862091259318846	0.2808408408408408	Genus	MOTUS	NAFLD	ZicoSeq
Eggerthellaceae	0.013127000230593128	0.23882215548882216	Genus	MOTUS	NAFLD	ZicoSeq
Enterobacteriaceae	0.005545263609856681	0.7099858479168824	Genus	MOTUS	NAFLD	ZicoSeq
