Taxon	coef	adj.p	taxRank	database	dataset	DAA_tool
Saccharibacteria gen. incertae sedis	5.018279114224442	0.03421024088240905	Genus	MOTUS	NAFLD	radEmu
Actinomycetaceae	3.254412879940171	0.04478800673793939	Family	MPA_db2019	NAFLD	radEmu
Burkholderiaceae	2.2821766191323647	0.026403739293807148	Family	MPA_db2019	NAFLD	radEmu
Clostridiales unclassified	-2.3239327093701507	0.027316927038021785	Family	MPA_db2019	NAFLD	radEmu
Prevotellaceae	-2.287967631360883	0.03476637951279958	Family	MPA_db2019	NAFLD	radEmu
Actinomycetaceae	3.2449649887431065	0.043592917350274665	Family	MPA_db2022	NAFLD	radEmu
Burkholderiaceae	2.1418234300952994	0.0456194709141418	Family	MPA_db2022	NAFLD	radEmu
Lactobacillaceae	2.4791890299879933	0.03459574462614869	Family	MPA_db2022	NAFLD	radEmu
Nanogingivalaceae	4.1955932926875485	0.040312797158892355	Family	MPA_db2022	NAFLD	radEmu
Prevotellaceae	-2.28815289613512	0.016664711062178688	Family	MPA_db2022	NAFLD	radEmu
Nanogingivalaceae	3.9652311819752804	0.04164134390701495	Family	MPA_db2023	NAFLD	radEmu
Prevotellaceae	-2.3543436610007507	0.023374215886930675	Family	MPA_db2023	NAFLD	radEmu
Saccharibacteria unclassified	3.356370066426093	0.03250031899121502	Family	MPA_db2023	NAFLD	radEmu
Burkholderiaceae	2.0210121402219388	0.027714742009535373	Family	SM_genbank-2022.03	NAFLD	radEmu
Prevotellaceae	-2.05885335138134	0.013837449969324164	Family	SM_genbank-2022.03	NAFLD	radEmu
Actinomycetaceae	3.0071511157239548	0.03968684328000913	Family	SM_gtdb-rs214-full	NAFLD	radEmu
Monoglobaceae	-2.4406790378113676	0.046013026509071096	Family	SM_gtdb-rs214-full	NAFLD	radEmu
Actinomycetaceae	2.801563633035639	0.03800017992637338	Family	SM_gtdb-rs214-rep	NAFLD	radEmu
Monoglobaceae	-2.6585642450184253	0.030541225870728914	Family	SM_gtdb-rs214-rep	NAFLD	radEmu
Aerococcaceae	2.6817751575505766	0.012014699803941585	Family	KB20	NAFLD	radEmu
Beutenbergiaceae	-2.6017889423736285	0.04081451561696989	Family	KB20	NAFLD	radEmu
Fibrobacteraceae	2.303485836064803	0.04271901872065718	Family	KB20	NAFLD	radEmu
Lactobacillaceae	2.1147225334486723	0.030860413728297932	Family	KB20	NAFLD	radEmu
Prevotellaceae	-2.337282758369886	0.011438041145292158	Family	KB20	NAFLD	radEmu
Pseudomonadaceae	-2.6898707669043493	0.02495317287334393	Family	KB20	NAFLD	radEmu
Prevotellaceae	-3.23171090635201	0.017211826791618094	Family	KB51	NAFLD	radEmu
Pseudomonadaceae	-2.495081374407971	0.047129572772505214	Family	KB51	NAFLD	radEmu
Actinobacteria fam. [Sanguibacteraceae/Actinomycetaceae/Promicromonosporaceae]	2.0228687904310156	0.015048144516543042	Family	MOTUS	NAFLD	radEmu
Clostridiales fam. [Eubacteriaceae/Clostridiaceae]	-3.803032157327152	0.03690983825365483	Family	MOTUS	NAFLD	radEmu
Phyllobacteriaceae	2.0362469163771912	0.046460641016911	Family	MOTUS	NAFLD	radEmu
Saccharibacteria fam. incertae sedis	4.914922634510147	0.01948192878589264	Family	MOTUS	NAFLD	radEmu
