Taxon	coef	adj.p	taxRank	database	dataset	DAA_tool
Ralstonia	2.6252358265010565	0.028169869262431882	Genus	MPA_db2023	NAFLD	radEmu
Romboutsia	2.2087142877036205	0.04117505142491929	Genus	MPA_db2023	NAFLD	radEmu
Saccharibacteria unclassified	3.959772513816757	0.037411916765377064	Genus	MPA_db2023	NAFLD	radEmu
Streptococcus	2.1431936348066682	0.0016192625657872025	Genus	MPA_db2023	NAFLD	radEmu
Campylobacter	-7.316212784205601	0.0426995024151876	Genus	SM_genbank-2022.03	NAFLD	radEmu
Ralstonia	2.2420456048445607	0.021637737199481206	Genus	SM_genbank-2022.03	NAFLD	radEmu
Terrisporobacter	2.3217129466053237	0.02679715233104002	Genus	SM_genbank-2022.03	NAFLD	radEmu
JAHZIE01	-7.6970067028334945	0.027729953560172507	Genus	SM_gtdb-rs214-full	NAFLD	radEmu
KLE1615	2.8850055695733934	0.0016773021471508103	Genus	SM_gtdb-rs214-full	NAFLD	radEmu
Pauljensenia	2.63928696996555	0.04652413522857214	Genus	SM_gtdb-rs214-full	NAFLD	radEmu
RUG115	2.6615041487472726	0.040105556456538016	Genus	SM_gtdb-rs214-full	NAFLD	radEmu
Ralstonia	2.5127896174559132	0.022482869560217493	Genus	SM_gtdb-rs214-full	NAFLD	radEmu
Slackia	2.015909828464367	0.04243182075192215	Genus	SM_gtdb-rs214-full	NAFLD	radEmu
Terrisporobacter	2.6995354146245694	0.020829094177124863	Genus	SM_gtdb-rs214-full	NAFLD	radEmu
Butyricimonas	-2.4740517050727	0.014895539461787736	Genus	SM_gtdb-rs214-rep	NAFLD	radEmu
JAHZIE01	-7.6916827189372885	0.034190393435817354	Genus	SM_gtdb-rs214-rep	NAFLD	radEmu
KLE1615	3.038262002722479	0.006758013608666149	Genus	SM_gtdb-rs214-rep	NAFLD	radEmu
Pauljensenia	2.789048067490857	0.04133029224534106	Genus	SM_gtdb-rs214-rep	NAFLD	radEmu
Ralstonia	2.508325418800333	0.02153522518576947	Genus	SM_gtdb-rs214-rep	NAFLD	radEmu
Slackia	2.0895092268880497	0.04330836437627339	Genus	SM_gtdb-rs214-rep	NAFLD	radEmu
Terrisporobacter	2.6934095672433385	0.020688464571607848	Genus	SM_gtdb-rs214-rep	NAFLD	radEmu
Abiotrophia	2.8054023041714484	0.027339221948620884	Genus	KB20	NAFLD	radEmu
Butyricimonas	-2.6612706609527628	0.014173508711343867	Genus	KB20	NAFLD	radEmu
Fibrobacter	2.2390506696729995	0.040385927284140415	Genus	KB20	NAFLD	radEmu
Geobacter	2.2067898074533003	0.035332677240796466	Genus	KB20	NAFLD	radEmu
Monoglobus	-2.783515160907638	0.02353232732189071	Genus	KB20	NAFLD	radEmu
Prevotella	-2.409495699047297	0.0044632395422544175	Genus	KB20	NAFLD	radEmu
Pseudomonas	-2.7252202612994134	0.023843826432916746	Genus	KB20	NAFLD	radEmu
Thermincola	-2.3560691804629985	0.01788445823623653	Genus	KB20	NAFLD	radEmu
Abiotrophia	2.1147826117972666	0.03620874658581011	Genus	KB51	NAFLD	radEmu
Berryella	2.9539940698615332	0.01522615777221035	Genus	KB51	NAFLD	radEmu
Butyricimonas	-2.7275544174762416	0.01960419141376651	Genus	KB51	NAFLD	radEmu
Cupriavidus	5.5670312592796325	0.04495570841851728	Genus	KB51	NAFLD	radEmu
Flavonifractor	-3.1785297451331136	0.034046221440795665	Genus	KB51	NAFLD	radEmu
Monoglobus	-3.034939842106705	0.009907888004515412	Genus	KB51	NAFLD	radEmu
Phocaeicola	-2.312516089406131	0.017844975306336715	Genus	KB51	NAFLD	radEmu
Prevotella	-3.4807363565923577	0.01435383615771521	Genus	KB51	NAFLD	radEmu
Pseudomonas	-2.573795467996155	0.043805360905259924	Genus	KB51	NAFLD	radEmu
Actinobacteria gen. [Xylanimonas/Schaalia/Sanguibacter]	2.0683488496370668	0.013141909462435116	Genus	MOTUS	NAFLD	radEmu
Campylobacter	-2.315461906830316	0.032243557173418654	Genus	MOTUS	NAFLD	radEmu
Clostridiales gen. [Clostridium/Eubacterium]	-3.7575520981210997	0.021904536505335914	Genus	MOTUS	NAFLD	radEmu
Fusicatenibacter	2.2261558406674364	0.018503134080249523	Genus	MOTUS	NAFLD	radEmu
Massilioclostridium	-2.617742778703249	0.009247287544379597	Genus	MOTUS	NAFLD	radEmu
Mesorhizobium	2.0817269755832433	0.02986297269432314	Genus	MOTUS	NAFLD	radEmu
Saccharibacteria gen. incertae sedis	4.960402693716225	0.03094010750763323	Genus	MOTUS	NAFLD	radEmu
Tyzzerella	-2.6361527242791296	0.049563120589377514	Genus	MOTUS	NAFLD	radEmu
Burkholderiaceae	2.3461671138132187	0.02610074119572399	Family	MPA_db2019	NAFLD	radEmu
Clostridiales unclassified	-2.2604262521567513	0.03367111594012444	Family	MPA_db2019	NAFLD	radEmu
Prevotellaceae	-2.1931335853821334	0.04023266506892951	Family	MPA_db2019	NAFLD	radEmu
Burkholderiaceae	2.6794662285633164	0.023741401785086512	Family	MPA_db2022	NAFLD	radEmu
Campylobacteraceae	-10.86155006024867	0.04476480652018822	Family	MPA_db2022	NAFLD	radEmu
Coprobacillaceae	2.632747697520915	0.03980105622302852	Family	MPA_db2022	NAFLD	radEmu
Nanogingivalaceae	4.977436909919887	0.035430645158434665	Family	MPA_db2022	NAFLD	radEmu
Peptostreptococcaceae	2.2879316647734957	0.024682738521197147	Family	MPA_db2022	NAFLD	radEmu
Saccharibacteria unclassified	3.849482411827108	0.04563560277391611	Family	MPA_db2022	NAFLD	radEmu
Burkholderiaceae	2.505776247718531	0.027145216198952268	Family	MPA_db2023	NAFLD	radEmu
Nanogingivalaceae	4.6165462378128215	0.03542107054255589	Family	MPA_db2023	NAFLD	radEmu
Peptostreptococcaceae	2.1655149678029164	0.036159343712182615	Family	MPA_db2023	NAFLD	radEmu
Saccharibacteria unclassified	3.8403129350342327	0.036123323622846565	Family	MPA_db2023	NAFLD	radEmu
Streptococcaceae	2.01737390311244	0.0013710082583119115	Family	MPA_db2023	NAFLD	radEmu
Campylobacteraceae	-7.357270554323369	0.04824972293160628	Family	SM_gtdb-rs214-full	NAFLD	radEmu
Campylobacteraceae	-7.419559524165358	0.04885073742053008	Family	SM_gtdb-rs214-rep	NAFLD	radEmu
Aerococcaceae	2.8217036244155382	0.011749760843736882	Family	KB20	NAFLD	radEmu
Fibrobacteraceae	2.447351315899483	0.03964256132473312	Family	KB20	NAFLD	radEmu
Prevotellaceae	-2.1934172785455845	0.03817804999733612	Family	KB20	NAFLD	radEmu
Pseudomonadaceae	-2.513799956352868	0.024582043200814956	Family	KB20	NAFLD	radEmu
Prevotellaceae	-3.16636092029088	0.013628896517873518	Family	KB51	NAFLD	radEmu
Actinobacteria fam. [Sanguibacteraceae/Actinomycetaceae/Promicromonosporaceae]	2.1780438266927007	0.011971999400934534	Family	MOTUS	NAFLD	radEmu
Burkholderiaceae	2.0625309395708564	0.02019345464140757	Family	MOTUS	NAFLD	radEmu
Clostridiales fam. [Eubacteriaceae/Clostridiaceae]	-3.6478571210654653	0.029484761470862837	Family	MOTUS	NAFLD	radEmu
Phyllobacteriaceae	2.191421952638877	0.0252094554378205	Family	MOTUS	NAFLD	radEmu
Saccharibacteria fam. incertae sedis	5.070097670771854	0.02693790695677252	Family	MOTUS	NAFLD	radEmu
