Taxon	coef	adj.p	taxRank	database	dataset	DAA_tool
GGB79118	-8.221331591390786	1.3339325504767957e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB2659	-8.19211061848515	1.3448353068807217e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB9568	-8.132538195585509	1.3985499486269772e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB9786	-8.071567687586052	1.4746052360371375e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB9299	-8.068303402379748	1.4746052360371375e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB9288	-8.050152895850582	1.4746052360371375e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB9593	-7.269820176552938	1.4893517233674207e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB52106	-7.429563551110279	1.5405378407401852e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB9619	-7.0743458111692785	1.5630261974147225e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB9641	-7.904902996611067	1.6284521030177036e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB48168	-7.879935233554467	1.6284521030177036e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB79969	-7.889005035520766	1.647621223609521e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB1460	-7.81204794911594	1.7570505112368205e-7	Genus	MPA_db2022	NAFLD	edgeR
Criibacterium	-6.953620268571341	1.7570505112368205e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB55957	-6.878623800373021	1.8126792875475737e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB13493	-7.75738734737344	1.8363001316642798e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB9525	-7.655902388409025	2.00529706149491e-7	Genus	MPA_db2022	NAFLD	edgeR
Intestinibacillus	-7.654634759697556	2.00529706149491e-7	Genus	MPA_db2022	NAFLD	edgeR
Solibaculum	-7.504644945160759	2.1960035676616282e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB4716	-7.492651076186992	2.1960035676616282e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB73496	-7.451391262270736	2.2271539043927447e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB4455	-7.440142370185995	2.2593554808852997e-7	Genus	MPA_db2022	NAFLD	edgeR
Neoanaerotignum	6.233523837046032	2.767673990467061e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB4897	6.1556651091400125	3.057570535677406e-7	Genus	MPA_db2022	NAFLD	edgeR
Paralachnospira	-8.269448289453505	3.1231573803315475e-7	Genus	MPA_db2022	NAFLD	edgeR
Enterobacter	6.121348603600965	3.204833788679437e-7	Genus	MPA_db2022	NAFLD	edgeR
Atopobium	-7.0243143495163896	3.3190569204056526e-7	Genus	MPA_db2022	NAFLD	edgeR
Scardovia	6.099415197485242	3.3752665644679995e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB9743	-6.9455054910514695	3.499129151880171e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB3538	-6.88573198632158	3.621465692667881e-7	Genus	MPA_db2022	NAFLD	edgeR
Sanguibacteroides	-6.79361685762045	3.854553656809321e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB45620	-6.787606628100933	3.854553656809321e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB9237	-6.77954030365105	3.871307177501167e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB35456	-6.7738533180917635	3.9024743775125693e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB4487	-6.687111666615076	4.273419474967335e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB3626	-6.519187826798367	5.405797358713331e-7	Genus	MPA_db2022	NAFLD	edgeR
Lachnoanaerobaculum	5.803048557870736	5.513783825945743e-7	Genus	MPA_db2022	NAFLD	edgeR
Bariatricus	5.784795313844593	5.514706055865091e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB6573	-6.020672052548274	6.67068753555555e-7	Genus	MPA_db2022	NAFLD	edgeR
Mordavella	-6.255493505172015	8.077496490385969e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB16040	-6.251675933183561	8.077496490385969e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB3486	5.606274453127004	8.157001832824877e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB3057	-6.214762529167509	8.490582656573965e-7	Genus	MPA_db2022	NAFLD	edgeR
GGB9088	-6.1065210506698415	9.918650569178085e-7	Genus	MPA_db2022	NAFLD	edgeR
Tissierellaceae unclassified	5.407096389027428	1.1697875716999329e-6	Genus	MPA_db2022	NAFLD	edgeR
Arcanobacterium	-5.978078756425197	1.2161215418977344e-6	Genus	MPA_db2022	NAFLD	edgeR
GGB9537	5.363176521086177	1.259483220612869e-6	Genus	MPA_db2022	NAFLD	edgeR
GGB4745	8.101403891718325	1.3278714144899883e-6	Genus	MPA_db2022	NAFLD	edgeR
Neoruminococcus	-5.85943172258081	1.4388872665426301e-6	Genus	MPA_db2022	NAFLD	edgeR
Olegusella	-5.832348271423824	1.5276894054782526e-6	Genus	MPA_db2022	NAFLD	edgeR
GGB59744	-5.804207647107599	1.5618375984652488e-6	Genus	MPA_db2022	NAFLD	edgeR
Cellulomonas	5.2555903997839035	1.5969381153974361e-6	Genus	MPA_db2022	NAFLD	edgeR
Lactiplantibacillus	-5.714566261821067	1.822094844732128e-6	Genus	MPA_db2022	NAFLD	edgeR
GGB4768	5.149501098854075	1.9699756271940243e-6	Genus	MPA_db2022	NAFLD	edgeR
GGB3138	-5.447315119252622	2.969804383292227e-6	Genus	MPA_db2022	NAFLD	edgeR
Parachristensenella	-5.049749841771794	3.3589883866040352e-6	Genus	MPA_db2022	NAFLD	edgeR
GGB4579	-5.322485558033225	3.7321826301765648e-6	Genus	MPA_db2022	NAFLD	edgeR
Tabaqchalia	4.8221923861911575	4.0811543664184155e-6	Genus	MPA_db2022	NAFLD	edgeR
GGB78795	4.714413038139176	4.906705385334326e-6	Genus	MPA_db2022	NAFLD	edgeR
Pseudoramibacter	4.738547094378361	4.916852116499217e-6	Genus	MPA_db2022	NAFLD	edgeR
Stomatobaculum	4.725977650222712	4.916852116499217e-6	Genus	MPA_db2022	NAFLD	edgeR
GGB77016	-4.554010978188157	5.116336198090685e-6	Genus	MPA_db2022	NAFLD	edgeR
Aristotella	-4.851108962690358	5.116336198090685e-6	Genus	MPA_db2022	NAFLD	edgeR
GGB3474	-5.113929352475281	5.367079249193902e-6	Genus	MPA_db2022	NAFLD	edgeR
Cuneatibacter	-5.108560955095047	5.474630259041086e-6	Genus	MPA_db2022	NAFLD	edgeR
Borkfalkia	-4.74229795756122	6.611393222937531e-6	Genus	MPA_db2022	NAFLD	edgeR
Flavonifractor	-5.404992135564452	9.21332197857036e-6	Genus	MPA_db2022	NAFLD	edgeR
GGB9060	-4.767961247560891	1.1005997280835172e-5	Genus	MPA_db2022	NAFLD	edgeR
GGB9291	-4.6264282313786635	1.4112347840427748e-5	Genus	MPA_db2022	NAFLD	edgeR
GGB80093	-4.625427669029747	1.4463221305102038e-5	Genus	MPA_db2022	NAFLD	edgeR
GGB3061	7.842627269395117	1.8256155926250067e-5	Genus	MPA_db2022	NAFLD	edgeR
Urinicoccus	4.163153990631065	1.9535502913233375e-5	Genus	MPA_db2022	NAFLD	edgeR
Nanosynbacter	4.149783920293088	2.0405671565905488e-5	Genus	MPA_db2022	NAFLD	edgeR
Dakarella	-7.902781260362498	2.0622831836327284e-5	Genus	MPA_db2022	NAFLD	edgeR
GGB3548	-6.860251501754605	2.1152863207807608e-5	Genus	MPA_db2022	NAFLD	edgeR
GGB9788	-4.2601371031924335	3.133929529535641e-5	Genus	MPA_db2022	NAFLD	edgeR
Weissella	-4.155227222848572	4.015604164300339e-5	Genus	MPA_db2022	NAFLD	edgeR
GGB9646	4.75882948712889	4.9476276955381126e-5	Genus	MPA_db2022	NAFLD	edgeR
Eggerthia	3.8187901112559404	5.086564480661586e-5	Genus	MPA_db2022	NAFLD	edgeR
GGB3280	-9.558052361644823	5.102442467646646e-5	Genus	MPA_db2022	NAFLD	edgeR
Gardnerella	-4.059949088923654	5.102442467646646e-5	Genus	MPA_db2022	NAFLD	edgeR
Actinobaculum	3.798606115309822	5.102442467646646e-5	Genus	MPA_db2022	NAFLD	edgeR
GGB28262	-3.5313156069799723	6.184272675549389e-5	Genus	MPA_db2022	NAFLD	edgeR
GGB80012	-3.950021657685664	6.3839478969518e-5	Genus	MPA_db2022	NAFLD	edgeR
GGB30455	-3.8471994982912308	8.449362259698809e-5	Genus	MPA_db2022	NAFLD	edgeR
Oribacterium	3.530686290604972	1.0537061175193332e-4	Genus	MPA_db2022	NAFLD	edgeR
GGB9296	-7.0048538573563315	1.0537061175193332e-4	Genus	MPA_db2022	NAFLD	edgeR
GGB74403	-3.7448920835550727	1.0809368495602755e-4	Genus	MPA_db2022	NAFLD	edgeR
GGB9061	-8.663629730052438	1.18835245872228e-4	Genus	MPA_db2022	NAFLD	edgeR
GGB79678	3.3388120072442993	1.2850781470298165e-4	Genus	MPA_db2022	NAFLD	edgeR
GGB36599	-3.650799896104522	1.3301976435240438e-4	Genus	MPA_db2022	NAFLD	edgeR
Angelakisella	-3.429519305078454	2.396699372081568e-4	Genus	MPA_db2022	NAFLD	edgeR
GGB9532	-3.3883068486150103	2.6350491766510397e-4	Genus	MPA_db2022	NAFLD	edgeR
GGB9739	6.108881554917526	3.4335360948592827e-4	Genus	MPA_db2022	NAFLD	edgeR
GGB9618	-3.22948967832961	4.0312397539509344e-4	Genus	MPA_db2022	NAFLD	edgeR
GGB12785	5.793157068041033	4.2488103099527454e-4	Genus	MPA_db2022	NAFLD	edgeR
Corynebacterium	-7.736631566863104	4.2488103099527454e-4	Genus	MPA_db2022	NAFLD	edgeR
Harryflintia	-5.020201009664398	5.530850591036251e-4	Genus	MPA_db2022	NAFLD	edgeR
GGB52002	-3.0796286519383442	6.102258729393951e-4	Genus	MPA_db2022	NAFLD	edgeR
GGB3363	6.735701335537455	7.923330788552761e-4	Genus	MPA_db2022	NAFLD	edgeR
Porphyromonadaceae unclassified	4.10353228044687	9.601789899741035e-4	Genus	MPA_db2022	NAFLD	edgeR
Sarcina	15.31424580789692	2.440603276307719e-9	Genus	MPA_db2023	NAFLD	edgeR
GGB4266	13.940271922459324	2.440603276307719e-9	Genus	MPA_db2023	NAFLD	edgeR
GGB36331	12.509926919187789	2.440603276307719e-9	Genus	MPA_db2023	NAFLD	edgeR
Peptacetobacter	15.522316731448521	2.440603276307719e-9	Genus	MPA_db2023	NAFLD	edgeR
GGB4706	-16.38123468814193	2.440603276307719e-9	Genus	MPA_db2023	NAFLD	edgeR
GGB4604	-15.934101886632126	2.8785480089114396e-9	Genus	MPA_db2023	NAFLD	edgeR
GGB32387	14.062963811181687	2.8785480089114396e-9	Genus	MPA_db2023	NAFLD	edgeR
Longibaculum	-11.146494839655377	4.929780862515717e-9	Genus	MPA_db2023	NAFLD	edgeR
Baileyella	14.212395339125214	4.929780862515717e-9	Genus	MPA_db2023	NAFLD	edgeR
GGB4559	-15.883323211638169	5.118471804238584e-9	Genus	MPA_db2023	NAFLD	edgeR
GGB3738	-15.814978720876706	5.118471804238584e-9	Genus	MPA_db2023	NAFLD	edgeR
GGB4717	-15.714167220329669	5.118471804238584e-9	Genus	MPA_db2023	NAFLD	edgeR
GGB9412	-14.05646983765236	5.118471804238584e-9	Genus	MPA_db2023	NAFLD	edgeR
Granulicatella	10.158600250673315	5.4310822776230105e-9	Genus	MPA_db2023	NAFLD	edgeR
GGB74818	13.08850540224639	7.066822049706084e-9	Genus	MPA_db2023	NAFLD	edgeR
GGB9184	13.089285047858203	7.066822049706084e-9	Genus	MPA_db2023	NAFLD	edgeR
GGB1627	-15.21372731403608	7.066822049706084e-9	Genus	MPA_db2023	NAFLD	edgeR
GGB4596	13.001509394382767	7.066822049706084e-9	Genus	MPA_db2023	NAFLD	edgeR
GGB3306	-14.093598701974798	7.066822049706084e-9	Genus	MPA_db2023	NAFLD	edgeR
GGB4599	-14.93626938360788	8.40005079066528e-9	Genus	MPA_db2023	NAFLD	edgeR
