Taxon	coef	adj.p	taxRank	database	dataset	DAA_tool
Streptomyces purpurogeneiscleroticus	0.03148675255189017	0.011924968446707577	Species	SM_genbank-2022.03	Moss	ZicoSeq
Terriglobus roseus	-0.016773914581842023	0.2990281948615282	Species	SM_genbank-2022.03	Moss	ZicoSeq
Trebonia kvetii	-0.08546163655224531	1.6145177435500018e-5	Species	SM_genbank-2022.03	Moss	ZicoSeq
Vitreoscilla sp.	-0.07508025338168244	1.6145177435500018e-5	Species	SM_genbank-2022.03	Moss	ZicoSeq
Xenophilus sp. L33	-0.030617751452913625	0.0419533457508141	Species	SM_genbank-2022.03	Moss	ZicoSeq
uncultured Alphaproteobacteria bacterium	-0.06933623142275326	1.6145177435500018e-5	Species	SM_genbank-2022.03	Moss	ZicoSeq
uncultured Rhodanobacter sp.	0.09988912768996229	2.38333571666905e-5	Species	SM_genbank-2022.03	Moss	ZicoSeq
uncultured Rhodospirillales bacterium	0.0696046986747593	2.38333571666905e-5	Species	SM_genbank-2022.03	Moss	ZicoSeq
uncultured Sphingomonadaceae bacterium	0.16427277442636135	1.6145177435500018e-5	Species	SM_genbank-2022.03	Moss	ZicoSeq
uncultured beta proteobacterium	-0.03330706928409026	0.042817817817817815	Species	SM_genbank-2022.03	Moss	ZicoSeq
uncultured cyanobacterium	-0.10589610070541722	2.38333571666905e-5	Species	SM_genbank-2022.03	Moss	ZicoSeq
70-18 sp001899585	-0.04674092571835351	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Acidisarcina polymorpha	-0.10774674345138209	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Acidisoma sp009765865	-0.133234063307478	2.3279093046534906e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Bog-532 sp003164955	-0.042850741342292914	0.007904456180318249	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Bog-532 sp019240215	-0.06041992737002033	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Bradyrhizobium canariense	-0.06244861128232827	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Bradyrhizobium erythrophlei	-0.12910845805725168	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Bradyrhizobium ottawaense	-0.07263310488462393	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Bradyrhizobium sp000938255	-0.03368353916794183	0.01516771008296432	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Bradyrhizobium sp009766005	-0.13258097736703164	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Bradyrhizobium sp018449695	-0.10113915578227836	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Bradyrhizobium sp900103365	-0.05727824791466922	0.0010402559422167264	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
CAHJWH01 sp009765965	-0.025987880477911764	0.01598264931598265	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
CAHJWH01 sp903642205	-0.011732521690550416	0.30523206132962233	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
CAHJWT01 sp018982885	-0.03542337299268041	4.5879212545879214e-4	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
CAHJXF01 sp903644065	0.02123858689832515	0.33437051509340665	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
CAHJXG01 sp903644035	-0.060976687015801716	2.3279093046534906e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
CAIMXF01 sp013289985	-0.03664280999277177	0.019781686448353115	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
CAIMXF01 sp014378125	-0.06834189617039436	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
CAIMXF01 sp019510465	-0.056495826892198286	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
CAIMXF01 sp023231945	-0.02827999351821336	0.19502836169502835	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
CAIMXF01 sp903845345	-0.06668664346748235	3.620641918514259e-4	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Caballeronia sordidicola	-0.08844375596689598	0.0010214295928581644	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Caballeronia sp001557535	0.017094854936464465	0.43165893165893165	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Caballeronia sp018449635	-0.041292488463398655	0.029942986464725596	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Caballeronia sp022878925	-0.012865351003706779	0.4390120457536188	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Edaphobacter lichenicola	-0.11804885997492613	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Edaphobacter sp009765825	-0.04439082508909458	0.0010402559422167264	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Granulicella A mallensis	-0.04826546632388026	0.019781686448353115	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Granulicella C pectinivorans	-0.04685581896328491	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Granulicella C rosea	-0.04364758263825429	3.0465247856552205e-4	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Granulicella C sibirica	-0.07322687826262264	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Granulicella C tundricola	0.054058498085267456	0.0019834649464279095	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Granulicella D aggregans	0.011497049721196854	0.5046013755691174	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
JACDAE01 sp013695595	-0.048322676609689245	0.04395824395824396	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
JAJYCH01 sp021777685	-0.09695264669258426	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Jatrophihabitans endophyticus	-0.008655127821572052	0.6474494296276475	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
LMDS01 sp001425865	0.0062881201334856794	0.806036806036806	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
LMUY01 sp009765685	-0.00531416556459339	0.8617957580221731	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Lichenicoccus roseus	0.18652486880782776	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Lichenicola cladoniae	-0.009809350392169064	0.5041780911346129	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Lichenicola sp903844135	0.054102525100200555	4.55000455000455e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Lichenihabitans minor	0.13843035244817373	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Lichenihabitans ramalinae	0.061778466771753665	0.001718699831907379	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Lichenihabitans sp021730615	0.03170797474064747	0.06726170615059504	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Mesorhizobium loti	-0.06080902577427573	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Methylobacterium cerastii	0.1801424787704505	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Methylobacterium sp008039875	0.40013356884968027	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Methylobacterium sp017833295	-0.0121763579857354	0.44361027694361027	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Methylobacterium sp022702195	0.06210438982879827	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Methylobacterium sp022829365	0.31666971251392834	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Methylobacterium sp022829385	-0.09767747057513182	0.05698656402881754	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Methylobacterium sp022829515	0.055310846320161526	0.018280575657624837	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Methylobacterium sp022829585	0.18167179921744311	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Methylobacterium sp022829635	0.03943173056914593	0.15532866199532866	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Mycobacterium cookii	-0.056378938879152726	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Mycobacterium madagascariense	-0.0010928869394729896	0.8994994994994996	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Mycobacterium sp001673405	-0.04928040946776231	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Mycobacterium sp002863225	-0.04927569044518987	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Nostoc commune	0.03533552988414044	0.21344801591715173	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Nostoc favosum	0.0035976511845255722	0.9073359073359074	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Nostoc flagelliforme	0.006818390311276481	0.8469421802755136	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Nostoc foliaceum	0.014773580277529105	0.3754460342695637	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Nostoc mirabile	0.011629298710549844	0.6474494296276475	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Nostoc muscorum	0.014209229248988521	0.5323639428902587	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Nostoc punctiforme	-0.03466080339240173	0.5166336549315272	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Nostoc sp002246015	-0.009299333829659164	0.6134485000464381	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Nostoc sp002949735	0.03659418948553664	0.4176385688013595	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Nostoc sp013393905	0.015599315672141782	0.5946675842509176	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Nostoc sp017114945	-0.012004149889440797	0.6474494296276475	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Nostoc sp017115025	0.01708715230345666	0.36917870251203583	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Nostoc sp017115085	0.01709007726059676	0.8012381313352187	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Nostoc sp020829625	0.009923165877669561	0.8919378093690021	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Nostoc sphaeroides	0.015201904867030321	0.6474494296276475	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Palsa-1515 sp903970385	0.010581216218249125	0.8713666937966004	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Palsa-465 sp017882405	-0.03292646330565188	0.021744821744821743	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Palsa-504 sp003140115	-0.055594479110378625	0.17517517517517517	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Palsa-504 sp003161205	-0.06495233540364356	0.4214214214214214	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Palsa-504 sp003168295	-0.07461120684363284	0.09040121202283365	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Palsa-504 sp021154785	-0.03518614753754972	0.020192067067067068	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Paraburkholderia aspalathi	-0.009545727386281882	0.6647922432236157	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Paraburkholderia bryophila	-0.026277281014764637	0.20070070070070073	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Paraburkholderia phenazinium	-0.03200934331269322	0.027684400818729176	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Phenylobacterium sp903822175	-0.06112711898004783	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Pseudomonas E fluorescens	0.002617131811523595	0.8919378093690021	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Pseudomonas E sp002814235	0.0012189212905770982	0.9844581423528792	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Pseudomonas E sp003014915	9.325433632523227e-4	0.9781994383764294	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Pseudomonas E sp903970465	0.031659712630996026	0.02863157274921981	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Pseudonocardia sp001899645	-0.059026249554112065	0.002912002912002912	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Puia sp013288945	-0.02322578361809471	0.17207997471155367	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
RH-AL1 sp009765775	0.0401246970131295	0.0044151294151294155	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
RH-AL1 sp901457705	0.11228717238129625	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Reyranella aerosaccus	-0.1003366573593282	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Rhizobium sp007000325	0.4837331289056997	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Rhizomicrobium sp018449595	-0.0688639352470379	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Rhodanobacter sp014200755	0.15015499342710456	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Rhodanobacter sp903827735	0.08407086406432779	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Schlegelella A sp017881025	-0.054480802866523716	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Schlegelella A sp021414305	-0.04930700006477085	2.002002002002002e-4	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Sphingomonas N chungangi	-5.156776439628834e-5	0.9073359073359074	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Sphingomonas N sp903871605	0.12099139947455462	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Sphingomonas glacialis	0.022680465923008986	0.20070070070070073	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Sphingomonas sp000241485	0.08072740581217032	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Sphingomonas sp903642285	0.0861557660973756	1.2207329280500012e-5	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
Stigonema ocellatum	-0.10241234539813017	0.0015207515207515206	Species	SM_gtdb-rs214-full	Moss	ZicoSeq
