Taxon	coef	adj.p	taxRank	database	dataset	DAA_tool
Bradyrhizobium lablabi	-2.1167439325990585	2.2390977770758694e-4	Species	SM_gtdb-rs214-full	Moss	radEmu
Bradyrhizobium sp004799445	-6.649469211579361	1.0608746050008985e-4	Species	SM_gtdb-rs214-full	Moss	radEmu
Bradyrhizobium sp017305715	-7.026355097241042	3.468150640917832e-5	Species	SM_gtdb-rs214-full	Moss	radEmu
Bradyrhizobium sp018736105	-2.5582488508992776	3.567533614708744e-5	Species	SM_gtdb-rs214-full	Moss	radEmu
Bradyrhizobium sp019748335	-6.749414266620674	6.084001090899987e-4	Species	SM_gtdb-rs214-full	Moss	radEmu
Iningainema tapete	-7.289779543060509	0.0016667149780743643	Species	SM_gtdb-rs214-full	Moss	radEmu
JABDGH01 sp903970275	-7.445297127608648	1.1078112874907014e-4	Species	SM_gtdb-rs214-full	Moss	radEmu
Lichenicola sp903844135	2.8751727308127486	4.491435135763923e-6	Species	SM_gtdb-rs214-full	Moss	radEmu
Lichenihabitans minor	2.1947012705045004	1.7764387098537268e-13	Species	SM_gtdb-rs214-full	Moss	radEmu
Methylobacterium cerastii	4.0346572463409265	7.875881455639133e-7	Species	SM_gtdb-rs214-full	Moss	radEmu
Methylobacterium sp008039875	2.8686704555027336	9.548162043400938e-7	Species	SM_gtdb-rs214-full	Moss	radEmu
Methylobacterium sp022702195	4.974659968606645	1.598493439531918e-4	Species	SM_gtdb-rs214-full	Moss	radEmu
Methylobacterium sp022829365	2.049829186398045	3.455830481173196e-9	Species	SM_gtdb-rs214-full	Moss	radEmu
Methylobacterium sp022829585	2.0161494811464893	1.6262053173696838e-10	Species	SM_gtdb-rs214-full	Moss	radEmu
Mucilaginibacter sp903915155	-7.616243997925124	1.9597142688542906e-5	Species	SM_gtdb-rs214-full	Moss	radEmu
Nostoc foliaceum	2.078097684566662	0.008838159858632982	Species	SM_gtdb-rs214-full	Moss	radEmu
Nostoc indistinguendum	2.205660628563168	0.007374609624950467	Species	SM_gtdb-rs214-full	Moss	radEmu
Nostoc muscorum	2.0713055945084315	0.02084106067062162	Species	SM_gtdb-rs214-full	Moss	radEmu
Nostoc sp017115025	2.490874093599322	0.027729437965266324	Species	SM_gtdb-rs214-full	Moss	radEmu
Nostoc sp017115095	2.466505920519462	0.009853204320601905	Species	SM_gtdb-rs214-full	Moss	radEmu
Novosphingobium sp903970225	2.096114817120173	1.554645462180237e-4	Species	SM_gtdb-rs214-full	Moss	radEmu
Palsa-744 sp017882375	-6.964681162835795	7.779420686747976e-4	Species	SM_gtdb-rs214-full	Moss	radEmu
Paraburkholderia phytofirmans	-7.002480392305921	0.002555973658453139	Species	SM_gtdb-rs214-full	Moss	radEmu
Phenylobacterium sp004799515	-7.223273045619121	1.1310636554235538e-5	Species	SM_gtdb-rs214-full	Moss	radEmu
Phenylobacterium sp018241625	-7.142900543268211	3.392840740069961e-5	Species	SM_gtdb-rs214-full	Moss	radEmu
Phenylobacterium sp903822175	-7.8316762131433135	1.4618298817730222e-6	Species	SM_gtdb-rs214-full	Moss	radEmu
Pseudolabrys sp903891395	-6.63483123369496	9.977315876622949e-4	Species	SM_gtdb-rs214-full	Moss	radEmu
Pseudomonas E sp903970465	3.4987353347553216	0.0746448186067413	Species	SM_gtdb-rs214-full	Moss	radEmu
RH-AL1 sp901457705	2.095687639507715	1.3635666006355313e-8	Species	SM_gtdb-rs214-full	Moss	radEmu
Reyranella aerosaccus	-2.1296667616592364	4.000072155899479e-5	Species	SM_gtdb-rs214-full	Moss	radEmu
Rhizobium sp007000325	3.7191370937196164	1.9623709468590357e-7	Species	SM_gtdb-rs214-full	Moss	radEmu
Rhizobium tumorigenes	9.992866032236256	1.5124581741395238e-4	Species	SM_gtdb-rs214-full	Moss	radEmu
Rhizomicrobium sp013697055	-7.772957214882305	2.5945646136104947e-6	Species	SM_gtdb-rs214-full	Moss	radEmu
Rhizomicrobium sp018449595	-2.1207311523813024	6.596905821756848e-6	Species	SM_gtdb-rs214-full	Moss	radEmu
Rhizomicrobium sp903857685	-6.460782075332572	4.195042477265561e-4	Species	SM_gtdb-rs214-full	Moss	radEmu
Rhizomicrobium sp903902075	-6.852602799985208	9.558465170517477e-5	Species	SM_gtdb-rs214-full	Moss	radEmu
Rhodanobacter sp014200755	3.3328837536877343	1.664055732473915e-9	Species	SM_gtdb-rs214-full	Moss	radEmu
Rhodanobacter sp903827735	2.3568694808709525	5.5888004242004186e-5	Species	SM_gtdb-rs214-full	Moss	radEmu
Sphingomonas N sp903871605	2.095159944758136	3.7993637734197634e-13	Species	SM_gtdb-rs214-full	Moss	radEmu
Sphingomonas sp000241485	2.1806789740168	1.5915259686811236e-6	Species	SM_gtdb-rs214-full	Moss	radEmu
Sphingomonas sp022662335	3.3995000591527123	8.914695619371568e-6	Species	SM_gtdb-rs214-full	Moss	radEmu
Sphingomonas sp903642285	3.6668787161251535	4.390369780623607e-8	Species	SM_gtdb-rs214-full	Moss	radEmu
VAYN01 sp018268415	-7.006894660933961	1.516175872239058e-4	Species	SM_gtdb-rs214-full	Moss	radEmu
VAYN01 sp018268695	-7.585567319550031	1.7877805818004385e-6	Species	SM_gtdb-rs214-full	Moss	radEmu
Actinomycetospora endophytica	-7.264152525716937	7.963701878808412e-4	Species	SM_gtdb-rs214-rep	Moss	radEmu
Actinoplanes durhamensis	-2.1407404474477256	0.006207654090965143	Species	SM_gtdb-rs214-rep	Moss	radEmu
BOG-1363 sp013821615	-2.168453757053767	0.0054099857078871855	Species	SM_gtdb-rs214-rep	Moss	radEmu
Bradyrhizobium lablabi	-2.0051303725992913	7.657961600397469e-4	Species	SM_gtdb-rs214-rep	Moss	radEmu
Bradyrhizobium sp004799445	-6.73843940219971	1.475197517098669e-4	Species	SM_gtdb-rs214-rep	Moss	radEmu
Bradyrhizobium sp017305715	-7.121133850501038	1.411741898440537e-4	Species	SM_gtdb-rs214-rep	Moss	radEmu
Bradyrhizobium sp019748335	-6.758565305122173	0.0013689552785524604	Species	SM_gtdb-rs214-rep	Moss	radEmu
Iningainema tapete	-7.3136482380025525	0.002224846762357919	Species	SM_gtdb-rs214-rep	Moss	radEmu
JABDGH01 sp903970275	-7.4687243649684545	2.1179887097486511e-4	Species	SM_gtdb-rs214-rep	Moss	radEmu
Lichenicola sp903844135	2.861052207606144	4.491374118154254e-6	Species	SM_gtdb-rs214-rep	Moss	radEmu
Lichenihabitans minor	2.1706700758253987	1.841271061005152e-13	Species	SM_gtdb-rs214-rep	Moss	radEmu
Methylobacterium cerastii	3.766051497508095	9.233512993070922e-8	Species	SM_gtdb-rs214-rep	Moss	radEmu
Methylobacterium sp008039875	2.8261794075922024	5.690392972543943e-7	Species	SM_gtdb-rs214-rep	Moss	radEmu
Methylobacterium sp022702195	4.966952200976722	1.6449789191752103e-4	Species	SM_gtdb-rs214-rep	Moss	radEmu
Methylobacterium sp022829365	2.0292955496051857	2.519632760493714e-9	Species	SM_gtdb-rs214-rep	Moss	radEmu
Mucilaginibacter sp903915155	-7.635527281699422	7.024115340673067e-5	Species	SM_gtdb-rs214-rep	Moss	radEmu
Nostoc muscorum	2.1750056308366608	0.016290647918543694	Species	SM_gtdb-rs214-rep	Moss	radEmu
Nostoc sp002949735	2.050575325862285	0.0071786634910578125	Species	SM_gtdb-rs214-rep	Moss	radEmu
Nostoc sp017115025	2.309652738177789	0.041771890488770516	Species	SM_gtdb-rs214-rep	Moss	radEmu
Nostoc sp020829485	2.887329036244589	6.786463272751153e-4	Species	SM_gtdb-rs214-rep	Moss	radEmu
Novosphingobium sp903970225	2.1156943358853413	9.50216834721213e-5	Species	SM_gtdb-rs214-rep	Moss	radEmu
Palsa-744 sp017882375	-6.976514962000001	0.0013115757681939743	Species	SM_gtdb-rs214-rep	Moss	radEmu
Phenylobacterium sp004799515	-7.31593308286556	1.7883347987149318e-5	Species	SM_gtdb-rs214-rep	Moss	radEmu
Phenylobacterium sp018241625	-7.126358201658463	1.7343656728591557e-4	Species	SM_gtdb-rs214-rep	Moss	radEmu
Phenylobacterium sp903822175	-7.8013336082657405	8.94522597989983e-6	Species	SM_gtdb-rs214-rep	Moss	radEmu
Pseudolabrys sp903891395	-6.653130991449481	0.0016283396958764402	Species	SM_gtdb-rs214-rep	Moss	radEmu
Pseudomonas E sp903970465	3.477597237072475	0.0745051982241114	Species	SM_gtdb-rs214-rep	Moss	radEmu
RH-AL1 sp901457705	2.07662345874685	1.2942792440722737e-8	Species	SM_gtdb-rs214-rep	Moss	radEmu
Reyranella aerosaccus	-2.1565820926428563	4.374650577312999e-5	Species	SM_gtdb-rs214-rep	Moss	radEmu
Rhizobium sp007000325	3.600371384859664	9.028290547421568e-7	Species	SM_gtdb-rs214-rep	Moss	radEmu
Rhizobium tumorigenes	4.66616566151866	2.7688087558593625e-5	Species	SM_gtdb-rs214-rep	Moss	radEmu
Rhizomicrobium sp013697055	-7.788611589656834	1.8021537687935306e-5	Species	SM_gtdb-rs214-rep	Moss	radEmu
Rhizomicrobium sp018449595	-2.1386502570092363	4.0251318091805525e-5	Species	SM_gtdb-rs214-rep	Moss	radEmu
Rhizomicrobium sp903857685	-6.50490776893626	9.338570229130727e-4	Species	SM_gtdb-rs214-rep	Moss	radEmu
Rhizomicrobium sp903902075	-6.831961426513024	4.0587858336187484e-4	Species	SM_gtdb-rs214-rep	Moss	radEmu
Rhodanobacter sp014200755	3.2598984744077804	3.5781539387759996e-9	Species	SM_gtdb-rs214-rep	Moss	radEmu
Rhodanobacter sp903827735	2.3480054606347007	5.919292837489825e-5	Species	SM_gtdb-rs214-rep	Moss	radEmu
Sphingomonas N sp903871605	2.0827733059642566	3.9817068814148983e-13	Species	SM_gtdb-rs214-rep	Moss	radEmu
Sphingomonas sp000241485	2.196357059892329	1.9378228035143177e-6	Species	SM_gtdb-rs214-rep	Moss	radEmu
Sphingomonas sp022662335	3.150393675114565	9.879489454773174e-6	Species	SM_gtdb-rs214-rep	Moss	radEmu
Sphingomonas sp903642285	3.641943429047462	4.453012229562017e-8	Species	SM_gtdb-rs214-rep	Moss	radEmu
VAYN01 sp018268415	-7.027193860813244	3.383246711815766e-4	Species	SM_gtdb-rs214-rep	Moss	radEmu
VAYN01 sp018268695	-7.605230434304112	1.1064961510205942e-5	Species	SM_gtdb-rs214-rep	Moss	radEmu
Aureimonas populi	2.036011438053889	0.05383064303559176	Species	KB20	Moss	radEmu
Babela massiliensis	-2.290064371073707	0.0035418398488703076	Species	KB20	Moss	radEmu
Collimonas arenae	2.1376239690450514	0.03925757378508415	Species	KB20	Moss	radEmu
Cytophaga hutchinsonii	-2.552451994842289	0.01936964677217868	Species	KB20	Moss	radEmu
Devosia sp. A16	-2.465277183628337	6.953644227819706e-4	Species	KB20	Moss	radEmu
Erwinia sp. QL-Z3	2.22625909693075	0.24817685056386024	Species	KB20	Moss	radEmu
Ferruginibacter sp. KIS38-8	-2.0990983931281546	0.0010699218203145296	Species	KB20	Moss	radEmu
Hymenobacter nivis	2.525143164296934	0.0021940652669549068	Species	KB20	Moss	radEmu
Hymenobacter sp. DG25B	2.431017942634956	0.001486957500354758	Species	KB20	Moss	radEmu
Labrys sp. KNU-23	-2.0389166963106446	0.002197109794575002	Species	KB20	Moss	radEmu
Lactococcus lactis	3.0742588197085117	0.24454723891090946	Species	KB20	Moss	radEmu
Leptolyngbya sp. 7M	-2.4292290553884888	0.017679956632755688	Species	KB20	Moss	radEmu
Mycobacterium branderi	-2.1227184008276168	0.0022305176566167575	Species	KB20	Moss	radEmu
Nocardioides ungokensis	-2.41869422591592	0.0011193223588771319	Species	KB20	Moss	radEmu
Nostoc piscinale	2.2073247897680273	0.05833915727620629	Species	KB20	Moss	radEmu
Oleiharenicola sp. KSB-15	-3.030889849606631	1.8955825280784236e-4	Species	KB20	Moss	radEmu
Panacibacter ginsenosidivorans	-3.459360429886692	6.978020360528321e-6	Species	KB20	Moss	radEmu
Pseudomonas graminis	3.4279673958976877	0.24809541045647543	Species	KB20	Moss	radEmu
Pseudomonas protegens	2.3000822917186166	0.2575999612495521	Species	KB20	Moss	radEmu
Pseudomonas sp. 15A4	2.9335456941646387	0.26003862240546355	Species	KB20	Moss	radEmu
Rhizobium sp. B21/90	2.760927046253834	1.3403708558221892e-6	Species	KB20	Moss	radEmu
Rhizobium sp. B230/85	2.574047288250174	2.1403924214545997e-8	Species	KB20	Moss	radEmu
Rhizobium sp. L51/94	2.03951693945236	6.8863195925005765e-6	Species	KB20	Moss	radEmu
Rhodanobacter glycinis	2.1826480953017096	0.018297906399099347	Species	KB20	Moss	radEmu
Serratia fonticola	2.1136094489143495	0.22454806383095258	Species	KB20	Moss	radEmu
Sphingobium baderi	2.9154782419118455	0.006087196839065829	Species	KB20	Moss	radEmu
Sphingomonas insulae	2.175507074365943	1.1448397423533977e-5	Species	KB20	Moss	radEmu
Sphingomonas sp. HMP9	2.1254817322935464	1.9242703895191836e-8	Species	KB20	Moss	radEmu
Sphingomonas sp. NIC1	2.072626153384848	0.0018659418869383384	Species	KB20	Moss	radEmu
Sphingomonas sp. PAMC26645	2.4395630031625486	2.059080879558844e-4	Species	KB20	Moss	radEmu
Sphingomonas taxi	3.4740418026929327	1.4188825295176503e-6	Species	KB20	Moss	radEmu
Spirosoma aerolatum	-2.7155523950569784	0.022132392185159094	Species	KB20	Moss	radEmu
Subtercola sp. PAMC28395	-2.218299620069839	0.0024863016675299504	Species	KB20	Moss	radEmu
Xanthomonas campestris	4.394017216094575	0.007595826358935873	Species	KB20	Moss	radEmu
Xanthomonas hyacinthi	3.4213771746027226	0.03468788204057769	Species	KB20	Moss	radEmu
Xanthomonas oryzae	3.0189019326181294	0.0010557415239046083	Species	KB20	Moss	radEmu
Xanthomonas sp. SS	4.415493986190647	0.003046979938321898	Species	KB20	Moss	radEmu
Xanthomonas theicola	3.3244870752980673	0.01812174523957008	Species	KB20	Moss	radEmu
Xanthomonas translucens	4.48253632412979	0.032879894798220476	Species	KB20	Moss	radEmu
Afipia sp. GAS231	-2.6753061568549636	9.697130717653338e-4	Species	KB51	Moss	radEmu
Agrobacterium vitis	2.484407337180685	0.004567652245837681	Species	KB51	Moss	radEmu
Methylobacterium aquaticum	2.574257846876919	0.0017838592497690542	Species	KB51	Moss	radEmu
Rhizobium sp. B21/90	2.586034689398155	9.90159650581968e-6	Species	KB51	Moss	radEmu
Rhizobium sp. B230/85	2.676550200988604	5.912661092284801e-6	Species	KB51	Moss	radEmu
Rhizobium sp. L51/94	2.0744349559762965	3.989460135101074e-6	Species	KB51	Moss	radEmu
Sphingomonas taxi	4.356690315701109	3.8366728935485043e-5	Species	KB51	Moss	radEmu
Spirosoma endbachense	-2.1208626291013863	0.01932545626010637	Species	KB51	Moss	radEmu
Spirosoma pollinicola	-3.595369811502507	0.005626577290307068	Species	KB51	Moss	radEmu
Tautonia plasticadhaerens	-2.0341825906629296	0.011657457844800592	Species	KB51	Moss	radEmu
Brown_AA.bin.5	-2.2023380316716077	0.19538252932237382	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Brown_K.bin.3	-2.1403918026479833	0.12609888952158813	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Brown_P.bin.5	-2.1544993700957815	0.31481266712471634	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Brown_T.bin.6	2.5677376013432784	0.012844345159818258	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_001898095.1	-7.894199542143454	4.344517338568482e-6	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_002863225.1	-7.135960031365602	1.473109352879553e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_004799445.1	-6.560844130139308	2.062788460366496e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_004799515.1	-7.188764175502634	1.925342642051554e-5	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_013697055.1	-7.73506986986485	2.7615411472109646e-5	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_013821615.1	-2.2039016640477045	0.004232637073280801	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_017305715.1	-7.10663507635139	9.034986625929598e-5	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_017881025.1	-7.0563020751287695	1.3594114105456038e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_018241625.1	-6.877298125616558	1.4928366936585102e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_018268575.1	-2.4389014601767793	1.5488881484404732e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_018268675.1	-7.378196185007631	3.611791809319942e-5	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_018268695.1	-6.8205368591291675	1.5575448321753803e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_018449595.1	-2.200199685433512	5.772728823389677e-5	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_019748335.1	-6.74638176125186	8.91519476299819e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_021414305.1	-7.296368885780501	1.9859924697191103e-5	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_021779635.1	-2.236450834961269	8.42068785946528e-5	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_022702195.1	4.977246001692723	1.6439362159367753e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_901457705.2	2.310568209078437	1.3841317343589507e-5	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_903822175.1	-7.658043365494489	7.402653345950318e-6	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_903827735.1	2.3750349665249915	1.628208122802824e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_903832005.1	-2.2473182581853965	2.251491230684508e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_903839865.1	-6.578167397991695	3.5944562035890667e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_903857685.1	-6.496323259538754	8.386164769528249e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_903871605.1	2.158219467909458	7.58512614988024e-12	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_903891395.1	-6.632357870633297	0.0010615682144883693	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_903902075.1	-6.746821514996856	3.7375094896687763e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_903915155.1	-7.467825046135038	1.5417555498867418e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCA_903970465.1	3.508440055039174	0.08016757389207464	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCF_000241485.1	2.985440636838521	8.726157670368206e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCF_000721705.1	-6.451858660244622	6.97389776017844e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCF_003240565.1	4.666017705754797	2.7507978743072506e-5	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCF_004137685.1	2.221389230380229	4.87534810407383e-13	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCF_005937885.2	-6.681887224192061	0.001171738887905371	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCF_008039875.1	2.8586892834172084	7.506143632916044e-7	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCF_014200755.1	3.3035884577238606	2.108910722944649e-8	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCF_016862175.1	-7.064335537355932	0.0021369606172190123	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCF_019355555.1	3.6435439716193154	1.865674712958787e-6	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCF_021026375.1	-7.129084070044911	6.734599975004863e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCF_022179125.1	4.1409471659019275	3.6111325245520866e-7	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCF_022662335.1	4.088808033755723	4.1014157867178135e-5	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCF_022829365.1	2.045285365386473	3.1144646557927605e-10	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCF_022829585.1	2.011204554467942	3.950139442411594e-10	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
GCF_903642285.1	3.64743530781183	5.357189521372362e-8	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Green_AK.bin.3	3.997564287521432	2.3924727206880513e-6	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Green_AK.bin.5	2.5451257410297288	5.234941306890172e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Green_AO.bin.5	2.3755215734399324	0.0010688580289326796	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Green_AP.bin.10	2.4101350998726936	1.231489546751303e-7	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Green_AP.bin.11	2.4517956890520707	5.724793186427408e-5	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Green_AP.bin.12	2.7890995711258753	1.8307348071452452e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Green_AP.bin.2	3.001851825609225	0.00027452811548433034	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Green_AP.bin.3	2.5582592862884046	1.8239074392663483e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Green_AP.bin.7	2.3262555235471267	5.575727228587971e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Green_K.bin.1	5.026233182889377	3.161478735748122e-7	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Green_P.bin.4	3.3590390178261917	2.765991777243848e-5	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Green_P.bin.6	2.2089221019056082	2.2285084754482816e-8	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Green_Q.bin.1	2.8155405317867914	1.205784634391043e-7	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Green_R.bin.1	3.604621418635549	1.5109673973634405e-6	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Green_T.bin.6	4.186813324654944	8.022928646373244e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Green_T.bin.8	2.5229742739286607	8.453943057528749e-4	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Green_V.bin.5	2.640833049648726	0.022809522775013538	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
Green_W.bin.2	2.8501522890192947	0.011686944452045107	Species	SM_gtdb-rs214-rep_MAGs	Moss	radEmu
