Taxon	coef	adj.p	taxRank	database	dataset	DAA_tool
Caballeronia sp. dw 276	-0.3802996434385283	0.23714179403737534	Species	SM_genbank-2022.03	Moss	DESeq2
Catenulispora acidiphila	-0.978436826421015	0.14251427352741436	Species	SM_genbank-2022.03	Moss	DESeq2
Caulobacter sp. S45	-0.23910942285314557	0.6302791731759606	Species	SM_genbank-2022.03	Moss	DESeq2
Conexibacter woesei	-0.5849323513327084	0.2976392926789598	Species	SM_genbank-2022.03	Moss	DESeq2
Deltaproteobacteria bacterium	-7.492161289091495	1.6789251824089846e-61	Species	SM_genbank-2022.03	Moss	DESeq2
Desmonostoc muscorum	0.4399208024219942	0.7184259468772394	Species	SM_genbank-2022.03	Moss	DESeq2
Edaphobacter aggregans	-0.8145666463865249	0.25710996228816996	Species	SM_genbank-2022.03	Moss	DESeq2
Edaphobacter lichenicola	-1.0614627026774968	1.4005905974880722e-5	Species	SM_genbank-2022.03	Moss	DESeq2
Enhydrobacter aerosaccus	-1.6434113174942868	3.3706548594270564e-10	Species	SM_genbank-2022.03	Moss	DESeq2
Eremiobacteraeota bacterium	0.19101800509237915	0.6649489409039333	Species	SM_genbank-2022.03	Moss	DESeq2
Frigoriglobus tundricola	-1.170917723671291	0.06846830446564126	Species	SM_genbank-2022.03	Moss	DESeq2
Gammaproteobacteria bacterium	-0.06070943537077721	0.9196436341052017	Species	SM_genbank-2022.03	Moss	DESeq2
Granulicella aggregans	0.04061181366853339	0.7685276654366683	Species	SM_genbank-2022.03	Moss	DESeq2
Granulicella arctica	-0.6909562049834005	0.2021875809762522	Species	SM_genbank-2022.03	Moss	DESeq2
Granulicella mallensis	-0.4257424575446634	0.29080724566892346	Species	SM_genbank-2022.03	Moss	DESeq2
Granulicella pectinivorans	-0.511201989570779	0.11764495916966801	Species	SM_genbank-2022.03	Moss	DESeq2
Granulicella rosea	-0.3407640618179508	0.262361914259588	Species	SM_genbank-2022.03	Moss	DESeq2
Granulicella sibirica	-0.286442799211078	0.18563519054741226	Species	SM_genbank-2022.03	Moss	DESeq2
Granulicella sp. 5B5	-0.13165396117834471	0.8709061209089659	Species	SM_genbank-2022.03	Moss	DESeq2
Granulicella sp. L46	-0.36148719028028103	0.3658577774156819	Species	SM_genbank-2022.03	Moss	DESeq2
Granulicella sp. L60	-0.8486966057984623	0.03135362928566344	Species	SM_genbank-2022.03	Moss	DESeq2
Granulicella sp. dw 53	-0.551393493718043	0.3696872234497351	Species	SM_genbank-2022.03	Moss	DESeq2
Granulicella tundricola	0.3005644743023799	0.06826944270778884	Species	SM_genbank-2022.03	Moss	DESeq2
Hyphomicrobiales bacterium	-0.4394646238239433	0.5918069705475427	Species	SM_genbank-2022.03	Moss	DESeq2
Iningainema tapete	-7.796632334856205	8.450112196602213e-53	Species	SM_genbank-2022.03	Moss	DESeq2
Jatrophihabitans endophyticus	-0.07638518445775094	0.7529608426393829	Species	SM_genbank-2022.03	Moss	DESeq2
Ktedonobacteraceae bacterium	-0.5494001866991821	0.2630513887628255	Species	SM_genbank-2022.03	Moss	DESeq2
Labilithrix sp.	-1.6433882348221787	3.3573101978203904e-6	Species	SM_genbank-2022.03	Moss	DESeq2
Lichenibacterium minor	0.5948997374918215	3.8008870799924145e-5	Species	SM_genbank-2022.03	Moss	DESeq2
Lichenibacterium ramalinae	0.24869399360712974	0.2020836001958263	Species	SM_genbank-2022.03	Moss	DESeq2
Lichenibacterium sp. 6Y81	0.43522322661723384	0.19093112114965904	Species	SM_genbank-2022.03	Moss	DESeq2
Lichenicoccus roseus	0.3328596741620105	0.0015950008329484431	Species	SM_genbank-2022.03	Moss	DESeq2
Luteibacter sp. dw 328	-7.368150207392821	1.0797649563694261e-41	Species	SM_genbank-2022.03	Moss	DESeq2
Mesorhizobium loti	-0.8264321075542822	0.02141112071524701	Species	SM_genbank-2022.03	Moss	DESeq2
Methylobacterium brachiatum	-0.15391547519485582	0.7184259468772394	Species	SM_genbank-2022.03	Moss	DESeq2
Methylobacterium cerastii	8.312416266381394	5.375958827540869e-66	Species	SM_genbank-2022.03	Moss	DESeq2
Methylobacterium longum	-0.5924152679149389	0.05119692024678674	Species	SM_genbank-2022.03	Moss	DESeq2
Methylobacterium mesophilicum	0.4637631745968767	0.19191135285364788	Species	SM_genbank-2022.03	Moss	DESeq2
Methylobacterium pseudosasicola	0.3475395286989429	0.009785591785592483	Species	SM_genbank-2022.03	Moss	DESeq2
Methylobacterium radiotolerans	-0.8031765780765132	0.2630513887628255	Species	SM_genbank-2022.03	Moss	DESeq2
Methylobacterium sp. 2A	0.2585623808831857	0.3800587641936577	Species	SM_genbank-2022.03	Moss	DESeq2
Methylobacterium sp. GXF4	0.42946534763981303	0.3245599412820754	Species	SM_genbank-2022.03	Moss	DESeq2
Methylobacterium sp. GXS13	0.4756892987713288	0.11650190830410287	Species	SM_genbank-2022.03	Moss	DESeq2
Methylobacterium sp. PvR107	-0.09716487004881855	0.7184259468772394	Species	SM_genbank-2022.03	Moss	DESeq2
Methylobacterium sp. WL119	0.8523282856875481	0.0029365965634233905	Species	SM_genbank-2022.03	Moss	DESeq2
Methylobacterium sp. WL12	1.20700003991281	0.021134921633122205	Species	SM_genbank-2022.03	Moss	DESeq2
Methylobacterium sp. WL120	7.287391635144855	1.6774712931815787e-30	Species	SM_genbank-2022.03	Moss	DESeq2
Methylobacterium sp. WL18	-0.3696145730486351	0.575591540278717	Species	SM_genbank-2022.03	Moss	DESeq2
Methylobacterium sp. WL6	0.8649194038595257	0.0062890826878180305	Species	SM_genbank-2022.03	Moss	DESeq2
Methylobacterium sp. WL64	0.1080837623568568	0.8295806497974315	Species	SM_genbank-2022.03	Moss	DESeq2
Methylobacterium sp. WL7	0.4132718787174069	0.4964801396085475	Species	SM_genbank-2022.03	Moss	DESeq2
Methylobacterium sp. WL93	-0.040104410849693115	0.965995086451109	Species	SM_genbank-2022.03	Moss	DESeq2
Mycobacterium cookii	-0.7961708628085811	0.008819257854474592	Species	SM_genbank-2022.03	Moss	DESeq2
Mycobacterium hodleri	-0.6201667682086771	0.3696872234497351	Species	SM_genbank-2022.03	Moss	DESeq2
Mycobacterium sp.	-0.6705940100523493	0.05119692024678674	Species	SM_genbank-2022.03	Moss	DESeq2
Mycobacterium sp. 1245111.1	-0.45045549558478704	0.25710996228816996	Species	SM_genbank-2022.03	Moss	DESeq2
Mycolicibacterium madagascariense	-0.006235709625550765	0.9717690213471557	Species	SM_genbank-2022.03	Moss	DESeq2
Mycolicibacterium sp.	-0.271678102439337	0.7184259468772394	Species	SM_genbank-2022.03	Moss	DESeq2
Mycolicibacterium sp. P1-18	-0.6895907089128674	0.21091707488639352	Species	SM_genbank-2022.03	Moss	DESeq2
Nevskia soli	-0.48370699925693655	0.5457440691566954	Species	SM_genbank-2022.03	Moss	DESeq2
Nocardiopsis sp.	-0.9820790899796019	0.11621869828495336	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc commune	0.15708230794242128	0.7184259468772394	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc flagelliforme	-0.17682873023723944	0.7104214813512764	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc foliaceum	0.2530302935552736	0.7263661275109495	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc mirabile	0.06665545706432591	0.9196436341052017	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc punctiforme	-0.28507002038495327	0.4579435606045075	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc sp. Peltigera malacea cyanobiont DB3992	-0.7211508838283536	0.2630513887628255	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc sp. Peltigera membranacea cyanobiont 210A	-0.557139465690581	0.5918069705475427	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc sp. Peltigera membranacea cyanobiont 232	0.18642979861704848	0.5918069705475427	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc sp. Peltigera membranacea cyanobiont N6	0.07869705136539443	0.902954799450261	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc sp. 3335mG	-0.012772233055704435	0.9717690213471557	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc sp. C052	0.16654970001261776	0.7184259468772394	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc sp. JL23	-0.5329414353719117	0.3696872234497351	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc sp. JL31	-0.22568885381846604	0.6955715532797039	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc sp. JL33	-0.42578593798173986	0.7184259468772394	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc sp. JL34	-0.13870413419608282	0.8889816187999353	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc sp. KVJ20	0.030131449756555986	0.9717690213471557	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc sp. NMS4	0.4792256915790428	0.5094768752772861	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc sp. NMS7	-0.17198573581511167	0.7184259468772394	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc sp. NOS(2021)	0.23313867404103994	0.7184259468772394	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc sp. XA010	-0.05392890952022551	0.9261000791696189	Species	SM_genbank-2022.03	Moss	DESeq2
Nostoc sphaeroides	-0.020128077193421794	0.965995086451109	Species	SM_genbank-2022.03	Moss	DESeq2
PVC group bacterium	-7.807157840369402	2.3925850515624173e-71	Species	SM_genbank-2022.03	Moss	DESeq2
Paraburkholderia aspalathi	0.07807390277599208	0.902954799450261	Species	SM_genbank-2022.03	Moss	DESeq2
Paraburkholderia ginsengisoli	-1.1829116551239938	0.09165314176881817	Species	SM_genbank-2022.03	Moss	DESeq2
Paraburkholderia metrosideri	-0.9481799454116254	0.25132222204123783	Species	SM_genbank-2022.03	Moss	DESeq2
Paraburkholderia phenazinium	-0.6798864713165611	0.19191135285364788	Species	SM_genbank-2022.03	Moss	DESeq2
Paraburkholderia sp. BCC1886	-0.2842437702087733	0.7184259468772394	Species	SM_genbank-2022.03	Moss	DESeq2
Phenylobacterium sp.	-1.946334223043035	3.827486061986148e-8	Species	SM_genbank-2022.03	Moss	DESeq2
Planctomycetes bacterium	-0.8809530129668215	4.328993268478174e-8	Species	SM_genbank-2022.03	Moss	DESeq2
Polymorphobacter sp. PAMC 29362	-7.623081203027361	4.8195109365970305e-50	Species	SM_genbank-2022.03	Moss	DESeq2
Proteobacteria bacterium	-0.6931246002861812	0.009289607277073812	Species	SM_genbank-2022.03	Moss	DESeq2
Pseudomonas fluorescens	0.3332798081223645	0.7534364226850244	Species	SM_genbank-2022.03	Moss	DESeq2
Pseudonocardia sp. 73-21	-0.2283380095592455	0.4275910316339735	Species	SM_genbank-2022.03	Moss	DESeq2
Rhizobacter sp.	-7.797082842830574	1.3516965219753419e-121	Species	SM_genbank-2022.03	Moss	DESeq2
Rhizobacter sp. Root404	0.07375615969973724	0.8427271209131862	Species	SM_genbank-2022.03	Moss	DESeq2
Rhizobiales bacterium dw 265	-2.1911803650081043	6.514898382946719e-20	Species	SM_genbank-2022.03	Moss	DESeq2
Rhizobium sp. B21/90	1.3148594833924736	0.06953415422167626	Species	SM_genbank-2022.03	Moss	DESeq2
Rhizobium sp. L245/93	1.4533740627940626	3.349221151468936e-4	Species	SM_genbank-2022.03	Moss	DESeq2
Rhizobium sp. VS19-DR104.1	0.6160617425428166	0.22474028080061154	Species	SM_genbank-2022.03	Moss	DESeq2
Rhizobium tumorigenes	7.785623209828842	1.150660923251222e-63	Species	SM_genbank-2022.03	Moss	DESeq2
Rhodanobacter sp. ANJX3	0.9775522994212656	0.11568147929753014	Species	SM_genbank-2022.03	Moss	DESeq2
Rhodanobacter sp. K2T2	1.3454541292430737	3.600504395759801e-5	Species	SM_genbank-2022.03	Moss	DESeq2
Rhodospirillales bacterium	0.014072726403361024	0.9246146256387181	Species	SM_genbank-2022.03	Moss	DESeq2
Rhodospirillales bacterium 70-18	-0.8831161695245158	0.09237849839922321	Species	SM_genbank-2022.03	Moss	DESeq2
Rubrivivax sp. JA1024	-0.3031109215274656	0.4101117189599085	Species	SM_genbank-2022.03	Moss	DESeq2
Solirubrobacteraceae bacterium	-0.48773168690773616	0.22569570990445004	Species	SM_genbank-2022.03	Moss	DESeq2
Solirubrobacterales bacterium	-0.5972425722794331	0.3793904998912176	Species	SM_genbank-2022.03	Moss	DESeq2
Solirubrobacterales bacterium 70-9	-1.2427910401144588	3.505888304730839e-8	Species	SM_genbank-2022.03	Moss	DESeq2
Sphingomonas bacterium	1.0758413260318223	0.015455878454744389	Species	SM_genbank-2022.03	Moss	DESeq2
Sphingomonas oligoaromativorans	-0.0447677892079193	0.965995086451109	Species	SM_genbank-2022.03	Moss	DESeq2
Sphingomonas sp.	0.3382529879146839	0.3980760639701957	Species	SM_genbank-2022.03	Moss	DESeq2
Sphingomonas sp. PAMC 26605	0.9739291390201992	0.03275350386570529	Species	SM_genbank-2022.03	Moss	DESeq2
Stigonema ocellatum	-0.5141955548382752	0.04980440666702396	Species	SM_genbank-2022.03	Moss	DESeq2
Streptomyces purpurogeneiscleroticus	1.1188522691683722	0.11650190830410287	Species	SM_genbank-2022.03	Moss	DESeq2
Terriglobus roseus	-0.13418515788314894	0.7534364226850244	Species	SM_genbank-2022.03	Moss	DESeq2
Trebonia kvetii	-0.935480386787123	4.672707218345366e-4	Species	SM_genbank-2022.03	Moss	DESeq2
Verrucomicrobia bacterium	-1.2580365169985994	0.006793766349358812	Species	SM_genbank-2022.03	Moss	DESeq2
Vitreoscilla sp.	-0.637255632181225	0.01342670323700306	Species	SM_genbank-2022.03	Moss	DESeq2
Xanthobacteraceae bacterium	-7.403902487668465	6.660751206458803e-60	Species	SM_genbank-2022.03	Moss	DESeq2
Xenophilus sp. L33	-0.39605462307294254	0.4238980198371003	Species	SM_genbank-2022.03	Moss	DESeq2
uncultured Acidobacteria bacterium	-0.8571881162073612	0.07673555573011114	Species	SM_genbank-2022.03	Moss	DESeq2
uncultured Alphaproteobacteria bacterium	-2.3890487679531107	1.818940476888689e-23	Species	SM_genbank-2022.03	Moss	DESeq2
uncultured Hyphomicrobiales bacterium	-7.428123421146601	3.228201916175583e-65	Species	SM_genbank-2022.03	Moss	DESeq2
uncultured Mucilaginibacter sp.	-2.072680672802492	5.254028099451925e-9	Species	SM_genbank-2022.03	Moss	DESeq2
uncultured Rhodanobacter sp.	0.7950913945496582	0.0362687222838315	Species	SM_genbank-2022.03	Moss	DESeq2
uncultured Rhodospirillales bacterium	0.9898717676316919	0.026794911746372812	Species	SM_genbank-2022.03	Moss	DESeq2
uncultured Sphingomonadaceae bacterium	0.6342296699521339	1.8697075035906944e-6	Species	SM_genbank-2022.03	Moss	DESeq2
uncultured beta proteobacterium	-0.20956727970367722	0.05522923353346213	Species	SM_genbank-2022.03	Moss	DESeq2
uncultured cyanobacterium	-0.630788344074716	0.027449841735996974	Species	SM_genbank-2022.03	Moss	DESeq2
69-11 sp001898425	-0.6207246782282091	0.39500566280154153	Species	SM_gtdb-rs214-full	Moss	DESeq2
70-18 sp001899585	-0.9834995198387431	0.010260005461976142	Species	SM_gtdb-rs214-full	Moss	DESeq2
Acidisarcina polymorpha	-0.41715229778218593	0.04317783583834228	Species	SM_gtdb-rs214-full	Moss	DESeq2
Acidisoma sp009765865	-0.38454211057209375	0.026379761013749562	Species	SM_gtdb-rs214-full	Moss	DESeq2
Actinomycetospora endophytica	-7.5539088990130185	9.539247066577783e-65	Species	SM_gtdb-rs214-full	Moss	DESeq2
Actinomycetospora sp012933465	-7.343482684049347	3.90463451721222e-52	Species	SM_gtdb-rs214-full	Moss	DESeq2
Actinoplanes durhamensis	-7.640177496922541	2.7974194848993125e-76	Species	SM_gtdb-rs214-full	Moss	DESeq2
Amnibacterium kyonggiense	-0.37351293732088775	0.5269779926300128	Species	SM_gtdb-rs214-full	Moss	DESeq2
Amnibacterium setariae	-0.5413141634260887	0.27999205166580526	Species	SM_gtdb-rs214-full	Moss	DESeq2
BOG-1363 sp013821615	-7.496566018777595	1.3950081989989388e-85	Species	SM_gtdb-rs214-full	Moss	DESeq2
Baekduia woesei	-1.2441010751477404	0.009978652049734185	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bog-1198 sp003134045	-0.44816478699120854	0.5797374663020356	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bog-532 sp003164955	-1.8539459244001752	0.0011441027218951	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bog-532 sp019240215	-0.9452729663040108	0.009978652049734185	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium canariense	-1.3568382665927194	2.996086964650562e-7	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium erythrophlei	-0.90348641822918	1.2928729304095099e-5	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium ivorense	-0.5989545694651602	0.32559821292899505	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium jicamae	-6.801126857249348	4.717832753569025e-49	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium lablabi	-1.4185675795130623	1.0846031017455133e-4	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium ottawaense	-0.5645778222509028	0.051971211074183774	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium pachyrhizi	-0.5100974487141314	0.446192589550482	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium rifense	-1.2155175847537059	0.028631927218035813	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium septentrionale	-0.4312244050418169	0.5875985300031298	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium sp000938255	-0.32151581398678525	0.3463195305263733	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium sp000938305	-0.8122441856080866	0.022380063335920797	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium sp004799405	-1.1468396516880197	5.264077762470946e-4	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium sp004799445	-1.57123623223607	6.415141950211899e-4	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium sp005937885	-0.6846298805140177	0.22465291790774913	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium sp009766005	-0.36257870529741426	0.014887460051963541	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium sp017305715	-1.805304568346921	1.5840504567680796e-5	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium sp017881085	-1.2074341557422288	0.00713106324295198	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium sp018130145	-0.5857291792570402	0.1951992312638152	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium sp018449695	-0.4591989813920484	0.013834231250837364	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium sp018736105	-1.4295958526669925	5.07520422568513e-6	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium sp019748335	-7.201828999834724	1.4626052527925923e-50	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium sp021779635	-1.0500097917665432	5.717630114715611e-4	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bradyrhizobium sp900103365	-0.5623901536951329	0.13193068143831962	Species	SM_gtdb-rs214-full	Moss	DESeq2
Bryocella elongata	0.0803803344773974	0.9079819941136817	Species	SM_gtdb-rs214-full	Moss	DESeq2
CAHJWH01 sp009765965	-0.2967011553802759	0.5548556227135082	Species	SM_gtdb-rs214-full	Moss	DESeq2
CAHJWH01 sp903642205	-0.2813539760266131	0.6502404819409503	Species	SM_gtdb-rs214-full	Moss	DESeq2
CAHJWO01 sp903642295	-1.3870743204185905	0.007274622911248815	Species	SM_gtdb-rs214-full	Moss	DESeq2
CAHJWT01 sp018982885	-1.148126378213409	0.020423775356690828	Species	SM_gtdb-rs214-full	Moss	DESeq2
CAHJXF01 sp903644065	0.213176394118933	0.34418931247678064	Species	SM_gtdb-rs214-full	Moss	DESeq2
CAHJXG01 sp903644035	-0.3908330441985653	0.24451861575906525	Species	SM_gtdb-rs214-full	Moss	DESeq2
CAIMXF01 sp013289985	-0.13641487080204187	0.280404844149371	Species	SM_gtdb-rs214-full	Moss	DESeq2
CAIMXF01 sp014378125	-0.6022454107013949	0.028631927218035813	Species	SM_gtdb-rs214-full	Moss	DESeq2
CAIMXF01 sp019510465	-0.4793873492602117	0.04383552268939863	Species	SM_gtdb-rs214-full	Moss	DESeq2
CAIMXF01 sp023231945	-0.021490268328402996	0.7997428675408554	Species	SM_gtdb-rs214-full	Moss	DESeq2
CAIMXF01 sp903845345	-0.22210757553317761	0.23125448864912937	Species	SM_gtdb-rs214-full	Moss	DESeq2
CAIOYC01 sp903837135	0.10794670260862721	0.8794987628100205	Species	SM_gtdb-rs214-full	Moss	DESeq2
CAIQPK01 sp903873705	-0.7256416005217963	0.20481864023717808	Species	SM_gtdb-rs214-full	Moss	DESeq2
Caballeronia mineralivorans	-0.7134635870857113	0.3329302388333229	Species	SM_gtdb-rs214-full	Moss	DESeq2
Caballeronia sordidicola	-0.5384400790009599	0.07207348510304011	Species	SM_gtdb-rs214-full	Moss	DESeq2
Caballeronia sp001424345	-7.380278573357867	4.892785494925617e-62	Species	SM_gtdb-rs214-full	Moss	DESeq2
Caballeronia sp001557535	0.13471988217026856	0.16163594595531425	Species	SM_gtdb-rs214-full	Moss	DESeq2
Caballeronia sp009766085	-0.5144742747774926	0.3442483864639495	Species	SM_gtdb-rs214-full	Moss	DESeq2
Caballeronia sp011493005	-7.294509919483528	6.382838945298641e-52	Species	SM_gtdb-rs214-full	Moss	DESeq2
Caballeronia sp018449515	-7.361103380709464	9.273174997296681e-53	Species	SM_gtdb-rs214-full	Moss	DESeq2
Caballeronia sp018449635	-0.3193523645485106	0.3161852939703833	Species	SM_gtdb-rs214-full	Moss	DESeq2
Caballeronia sp022878925	-0.29890139518412995	0.5866383350187668	Species	SM_gtdb-rs214-full	Moss	DESeq2
Caballeronia udeis	-0.6236883133300781	0.2262050604463148	Species	SM_gtdb-rs214-full	Moss	DESeq2
Catenulispora acidiphila	-0.846359933686318	0.22354933204643324	Species	SM_gtdb-rs214-full	Moss	DESeq2
Edaphobacter aggregans	-0.8584507081447642	0.15029275906287795	Species	SM_gtdb-rs214-full	Moss	DESeq2
