#Classification	S-17-POLPIL-G_bracken_F.kreport
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales	11
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales|f__Gemmataceae	11
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Isosphaerales	1
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Isosphaerales|f__Isosphaeraceae	1
k__Eukaryota	4536
k__Eukaryota|k__Viridiplantae	4092
k__Eukaryota|k__Viridiplantae|p__Streptophyta	4092
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Bryopsida	4075
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Bryopsida|o__Funariales	4075
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Bryopsida|o__Funariales|f__Funariaceae	4075
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida	17
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Asterales	12
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Asterales|f__Asteraceae	12
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Caryophyllales	1
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Caryophyllales|f__Chenopodiaceae	1
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Poales	4
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Poales|f__Poaceae	4
k__Eukaryota|k__Metazoa	381
k__Eukaryota|k__Metazoa|p__Chordata	381
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia	381
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia|o__Primates	381
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia|o__Primates|f__Hominidae	381
k__Eukaryota|k__Fungi	62
k__Eukaryota|k__Fungi|p__Ascomycota	62
k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes	41
k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales	41
k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Nectriaceae	41
k__Eukaryota|k__Fungi|p__Ascomycota|c__Eurotiomycetes	20
k__Eukaryota|k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales	20
k__Eukaryota|k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Trichocomaceae	20
