name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Leuconostoc carnosum	1252	S	2047	1277	3324	0.00022
Leuconostoc mesenteroides	1245	S	12	6	18	0.00000
Leuconostoc gelidum	1244	S	1	0	1	0.00000
Pediococcus parvulus	54062	S	109	137	246	0.00002
Pediococcus acidilactici	1254	S	21	87	108	0.00001
Latilactobacillus curvatus	28038	S	70	96	166	0.00001
Lactiplantibacillus plantarum	1590	S	5	18	23	0.00000
Lactiplantibacillus pentosus	1589	S	2	3	5	0.00000
Ligilactobacillus animalis	1605	S	1	9	10	0.00000
Ligilactobacillus acidipiscis	89059	S	1	0	1	0.00000
Lapidilactobacillus dextrinicus	51664	S	4	1	5	0.00000
Companilactobacillus paralimentarius	83526	S	1	0	1	0.00000
Granulicatella adiacens	46124	S	2	2	4	0.00000
Bacillus paralicheniformis	1648923	S	4	39	43	0.00000
Allobacillus halotolerans	570278	S	1	0	1	0.00000
Staphylococcus epidermidis	1282	S	6	15	21	0.00000
Staphylococcus carnosus	1281	S	3	3	6	0.00000
Staphylococcus saccharolyticus	33028	S	1	0	1	0.00000
Staphylococcus capitis	29388	S	1	4	5	0.00000
Kroppenstedtia eburnea	714067	S	1	0	1	0.00000
Turicibacter sanguinis	154288	S	3632	1364	4996	0.00034
Turicibacter bilis	2735723	S	255	3827	4082	0.00028
Turicibacter sp. H121	1712675	S	33	1441	1474	0.00010
Turicibacter sp. KK003	3114695	S	8	277	285	0.00002
Turicibacter sp. TJ11	2806443	S	7	11	18	0.00000
Longicatena caecimuris	1796635	S	1007	2724	3731	0.00025
Holdemania massiliensis	1468449	S	739	634	1373	0.00009
Massilimicrobiota timonensis	1776392	S	197	5056	5253	0.00036
Amedibacterium intestinale	2583452	S	156	325	481	0.00003
Solobacterium moorei	102148	S	10	28	38	0.00000
Allocoprobacillus halotolerans	2944914	S	5	1	6	0.00000
Thomasclavelia ramosa	1547	S	75	53	128	0.00001
Erysipelatoclostridium sp. An173	1965571	S	1	0	1	0.00000
Faecalibacillus intestinalis	1982626	S	2	3	5	0.00000
Finegoldia magna	1260	S	62	50	112	0.00001
Parvimonas micra	33033	S	50	135	185	0.00001
Peptoniphilus lacrimalis	33031	S	40	186	226	0.00002
Peptoniphilus genitalis	3036303	S	7	30	37	0.00000
Anaerococcus prevotii	33034	S	5	10	15	0.00000
Murdochiella vaginalis	1852373	S	4	6	10	0.00000
Helcococcus kunzii	40091	S	3	1	4	0.00000
Ezakiella coagulans	46507	S	30	152	182	0.00001
Bifidobacterium pullorum	78448	S	113961	148778	262739	0.01776
Bifidobacterium longum	216816	S	95083	419697	514780	0.03479
Bifidobacterium dentium	1689	S	56024	10495	66519	0.00450
Bifidobacterium breve	1685	S	19370	79596	98966	0.00669
Bifidobacterium catenulatum	1686	S	1494	7600	9094	0.00061
Bifidobacterium animalis	28025	S	511	36435	36946	0.00250
Bifidobacterium pseudocatenulatum	28026	S	208	586	794	0.00005
Bifidobacterium pseudolongum	1694	S	141	122	263	0.00002
Bifidobacterium adolescentis	1680	S	63	1299	1362	0.00009
Bifidobacterium bifidum	1681	S	5	84	89	0.00001
Bifidobacterium aquikefiricola	3059038	S	2	1	3	0.00000
Parascardovia denticolens	78258	S	591	154	745	0.00005
Scardovia inopinata	78259	S	1	0	1	0.00000
Propionibacterium freudenreichii	1744	S	5526	13820	19346	0.00131
Propionibacterium acidifaciens	556499	S	143	29	172	0.00001
Propionibacterium australiense	119981	S	1	0	1	0.00000
Cutibacterium acnes	1747	S	31	19	50	0.00000
Cutibacterium modestum	2559073	S	3	2	5	0.00000
Cutibacterium granulosum	33011	S	1	1	2	0.00000
Arachnia propionica	1750	S	4	0	4	0.00000
Actinomyces israelii	1659	S	160	80	240	0.00002
Actinomyces sp. oral taxon 414	712122	S	2	1	3	0.00000
Actinomyces sp. oral taxon 169	712116	S	1	14	15	0.00000
Actinomyces sp. HMT897	2789424	S	1	2	3	0.00000
Actinomyces sp. HMT 175	2789425	S	1	51	52	0.00000
Actinomyces naeslundii	1655	S	6	15	21	0.00000
Actinomyces oris	544580	S	5	107	112	0.00001
Actinomyces massiliensis	461393	S	3	4	7	0.00000
Actinomyces viscosus	1656	S	2	5	7	0.00000
Actinomyces slackii	52774	S	1	0	1	0.00000
Actinomyces radicidentis	111015	S	1	1	2	0.00000
Schaalia turicensis	131111	S	100	186	286	0.00002
Schaalia odontolytica	1660	S	37	19	56	0.00000
Schaalia radingae	131110	S	4	1	5	0.00000
Varibaculum prostatecancerukia	2811781	S	4	4	8	0.00000
Rothia mucilaginosa	43675	S	132	89	221	0.00001
Rothia dentocariosa	2047	S	63	53	116	0.00001
Rothia kristinae	37923	S	2	3	5	0.00000
Corynebacterium pseudodiphtheriticum	37637	S	8	24	32	0.00000
Corynebacterium kefirresidentii	1979527	S	1	6	7	0.00000
Lawsonella clevelandensis	1528099	S	11	3	14	0.00000
Rhodococcoides fascians	1828	S	3	2	5	0.00000
Adlercreutzia hattorii	2707299	S	2942	9887	12829	0.00087
Adlercreutzia equolifaciens	446660	S	2215	1346	3561	0.00024
Eggerthella lenta	84112	S	2801	4506	7307	0.00049
Eggerthella sp. YY7918	502558	S	200	180	380	0.00003
Eggerthella guodeyinii	2690837	S	27	31	58	0.00000
Gordonibacter pamelaeae	471189	S	369	1351	1720	0.00012
Gordonibacter urolithinfaciens	1335613	S	117	584	701	0.00005
Raoultibacter timonensis	1907662	S	255	512	767	0.00005
Cryptobacterium curtum	84163	S	10	0	10	0.00000
Berryella intestinalis	1531429	S	8	262	270	0.00002
Phoenicibacter congonensis	1944646	S	1	8	9	0.00000
Olsenella uli	133926	S	665	47	712	0.00005
Olsenella sp. oral taxon 807	712411	S	108	10	118	0.00001
Olsenella timonensis	1805478	S	1	1	2	0.00000
Lancefieldella parvula	1382	S	45	7	52	0.00000
Fannyhessea vaginae	82135	S	8	11	19	0.00000
Parolsenella massiliensis	1871022	S	3	23	26	0.00000
Parolsenella catena	2003188	S	2	51	53	0.00000
Collinsella aerofaciens	74426	S	40	396	436	0.00003
Collinsella stercoris	147206	S	4	1	5	0.00000
Collinsella sp. i05-0019-G5	3132705	S	2	34	36	0.00000
Enorma phocaeensis	1871019	S	10	39	49	0.00000
Fusobacterium mortiferum	850	S	1	61	62	0.00000
Pyramidobacter piscolens	638849	S	12	8	20	0.00000
Jonquetella anthropi	428712	S	6	2	8	0.00000
Cloacibacillus evryensis	508460	S	10	2	12	0.00000
Fretibacterium fastidiosum	651822	S	7	0	7	0.00000
Methanobrevibacter sp. TLL-48-HuF1	2870563	S	4	10	14	0.00000
Methanobrevibacter smithii	2173	S	3	3	6	0.00000
Candidatus Methanomassiliicoccus intestinalis	1406512	S	4	0	4	0.00000
Cohcovirus splanchnicus	2955712	S	89	164	253	0.00002
Cohcovirus hiberniae	2955711	S	34	42	76	0.00001
Culoivirus americanus	2955725	S	7	3	10	0.00000
Aurodevirus hiberniae	2955382	S	129	4	133	0.00001
Aurodevirus intestinalis	2955384	S	4	15	19	0.00000
Buorbuivirus hominis	2955559	S	2	12	14	0.00000
Afonbuvirus intestinihominis	2955234	S	1	4	5	0.00000
Jahgtovirus intestinalis	2955996	S	68	0	68	0.00000
Carjivirus communis	2955582	S	5	22	27	0.00000
Mahlunavirus rarus	2956179	S	3	0	3	0.00000
Parabacteroides phage YZ-2015b	1655645	S	12	14	26	0.00000
