#Classification	S-25-POLJUN-G_bracken_F.kreport
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae	843
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Roseobacteraceae	338
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Maricaulales	36
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Maricaulales|f__Maricaulaceae	36
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomonadales	17
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomonadales|f__Hyphomonadaceae	17
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Parvularculales	10
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Parvularculales|f__Parvularculaceae	10
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales	4
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae	3
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae	1
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Holosporales	2
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Holosporales|f__Caedimonadaceae	1
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Holosporales|f__Candidatus_Paracaedibacteraceae	1
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales	2
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales|f__Pelagibacteraceae	2
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	73981
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	69122
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	16024
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	47639
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	2133
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae	3308
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	16
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales	2335
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae	1716
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae	545
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae	73
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	1447
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Chromobacteriaceae	1128
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	319
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales	687
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Sterolibacteriaceae	375
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Usitatibacteraceae	53
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Gallionellaceae	47
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Sulfuricellaceae	105
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Thiobacillaceae	93
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae	11
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|f__Casimicrobiaceae	388
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	20884
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	7283
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2283
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae	3947
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae	61
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae	959
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pectobacteriaceae	30
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	6314
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae	3634
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	2679
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	4013
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	4011
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae	2
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	1167
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae	1167
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales	757
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae	757
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales	473
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales|f__Steroidobacteraceae	341
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales|f__Sinobacteraceae	131
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales	315
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae	101
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae	192
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae	20
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales	300
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae	172
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae	55
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Wenzhouxiangellaceae	10
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Woeseiaceae	4
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Thioalkalispiraceae	42
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Thioalkalibacteraceae	15
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales	66
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae	61
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Coxiellaceae	4
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales	41
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae	41
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales	31
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae	19
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae	3
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae	6
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Moritellaceae	2
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales	28
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae	28
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Immundisolibacterales	24
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Immundisolibacterales|f__Immundisolibacteraceae	24
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales	15
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Microbulbiferaceae	9
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae	4
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Halieaceae	1
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales	13
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Francisellaceae	13
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Salinisphaerales	10
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Salinisphaerales|f__Salinisphaeraceae	10
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	9
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae	9
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	9
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	9
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Acidiferrobacterales	7
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Acidiferrobacterales|f__Acidiferrobacteraceae	7
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	835
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales	656
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Labilitrichaceae	204
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae	225
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Sandaracinaceae	26
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae	89
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae	60
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Anaeromyxobacteraceae	34
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Vulgatibacteraceae	9
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Kofleriaceae	6
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales	94
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae	24
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Desulfuromonadaceae	70
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	32
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	32
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales	26
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae	23
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobacteraceae	2
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfarculales	16
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfarculales|f__Desulfarculaceae	16
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bradymonadales	4
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bradymonadales|f__Bradymonadaceae	4
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophales	2
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophales|f__Syntrophaceae	2
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|f__Candidatus_Desulfofervidaceae	1
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	2
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	2
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Thiovulaceae	2
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia	15
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia|o__Hydrogenophilales	15
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia|o__Hydrogenophilales|f__Hydrogenophilaceae	15
k__Bacteria|p__Proteobacteria|c__Acidithiobacillia	6
k__Bacteria|p__Proteobacteria|c__Acidithiobacillia|o__Acidithiobacillales	6
k__Bacteria|p__Proteobacteria|c__Acidithiobacillia|o__Acidithiobacillales|f__Acidithiobacillaceae	6
k__Bacteria|p__Proteobacteria|c__Oligoflexia	3
k__Bacteria|p__Proteobacteria|c__Oligoflexia|o__Bdellovibrionales	3
k__Bacteria|p__Proteobacteria|c__Oligoflexia|o__Bdellovibrionales|f__Bdellovibrionaceae	3
k__Bacteria|p__Cyanobacteria	60903
k__Bacteria|p__Cyanobacteria|o__Nostocales	60055
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae	38733
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Scytonemataceae	9713
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae	3117
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Hapalosiphonaceae	2787
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae	2892
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae	2356
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Tolypothrichaceae	454
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales	302
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae	73
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae	83
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Gomontiellaceae	79
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Coleofasciculaceae	66
k__Bacteria|p__Cyanobacteria|o__Chroococcales	114
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae	33
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae	34
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Microcystaceae	32
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Geminocystaceae	14
k__Bacteria|p__Cyanobacteria|o__Synechococcales	181
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochlorococcaceae	99
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae	57
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Chamaesiphonaceae	14
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Acaryochloridaceae	4
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Merismopediaceae	5
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales	177
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Leptolyngbyaceae	160
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Thermosynechococcaceae	3
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Prochlorotrichaceae	2
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Pseudanabaenaceae	2
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Oculatellaceae	8
k__Bacteria|p__Cyanobacteria|o__Chroococcidiopsidales	32
k__Bacteria|p__Cyanobacteria|o__Chroococcidiopsidales|f__Chroococcidiopsidaceae	32
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales	23
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Hyellaceae	18
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Dermocarpellaceae	4
k__Bacteria|p__Cyanobacteria|o__Thermostichales	8
k__Bacteria|p__Cyanobacteria|o__Thermostichales|f__Thermostichaceae	8
k__Bacteria|p__Cyanobacteria|o__Gloeomargaritales	6
k__Bacteria|p__Cyanobacteria|o__Gloeomargaritales|f__Gloeomargaritaceae	6
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria	2
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales	2
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales|f__Gloeobacteraceae	2
k__Bacteria|p__Actinobacteria	44713
k__Bacteria|p__Actinobacteria|c__Actinomycetia	43528
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales	13302
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae	10298
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae	1554
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Gordoniaceae	847
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae	424
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Tsukamurellaceae	49
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Dietziaceae	127
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	7752
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae	3112
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae	1097
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Cellulomonadaceae	749
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Intrasporangiaceae	777
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermacoccaceae	293
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Ornithinimicrobiaceae	137
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Promicromonosporaceae	359
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermabacteraceae	104
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae	586
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Sanguibacteraceae	115
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Beutenbergiaceae	315
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Ruaniaceae	30
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Bogoriellaceae	12
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermatophilaceae	8
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Kytococcaceae	52
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales	4598
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae	4598
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	4582
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae	3570
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae	901
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Kribbellaceae	92
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Actinopolymorphaceae	17
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales	3667
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae	3667
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales	2100
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae	2100
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Nakamurellales	1965
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Nakamurellales|f__Nakamurellaceae	1965
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Sporichthyales	1837
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Sporichthyales|f__Sporichthyaceae	1837
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales	973
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Thermomonosporaceae	555
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Streptosporangiaceae	318
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Nocardiopsaceae	98
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Geodermatophilales	770
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Geodermatophilales|f__Geodermatophilaceae	770
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jatrophihabitantales	596
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jatrophihabitantales|f__Jatrophihabitantaceae	596
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Frankiales	584
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Frankiales|f__Frankiaceae	584
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	304
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	304
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Catenulisporales	222
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Catenulisporales|f__Catenulisporaceae	222
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jiangellales	121
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jiangellales|f__Jiangellaceae	121
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Kineosporiales	105
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Kineosporiales|f__Kineosporiaceae	105
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	20
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	20
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Glycomycetales	13
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Glycomycetales|f__Glycomycetaceae	13
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Acidothermales	6
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Acidothermales|f__Acidothermaceae	6
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales	2
