#Classification	S-26-POLJUN-G_bracken_F.kreport
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales	797
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae	650
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae	122
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae	24
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales	170
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Usitatibacteraceae	30
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Sterolibacteriaceae	3
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Thiobacillaceae	117
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Gallionellaceae	9
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Sulfuricellaceae	4
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae	1
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Methylophilaceae	3
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	154
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Chromobacteriaceae	121
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	32
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|f__Casimicrobiaceae	135
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	20314
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	11306
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	11296
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae	10
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	6353
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae	3415
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	2938
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	1563
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae	59
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	1075
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae	388
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae	39
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales	490
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales|f__Steroidobacteraceae	483
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales|f__Sinobacteraceae	7
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales	381
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae	381
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales	125
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae	124
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Coxiellaceae	1
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales	32
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae	16
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae	14
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Woeseiaceae	1
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales	24
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae	24
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales	17
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae	8
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae	8
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Immundisolibacterales	10
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Immundisolibacterales|f__Immundisolibacteraceae	10
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales	4
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae	4
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales	2
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae	2
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	1
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae	1
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales	1
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae	1
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	599
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales	575
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Labilitrichaceae	203
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae	244
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Sandaracinaceae	13
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae	59
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae	30
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Anaeromyxobacteraceae	24
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales	23
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae	10
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Desulfuromonadaceae	12
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	1
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	1
k__Bacteria|p__Proteobacteria|c__Oligoflexia	2
k__Bacteria|p__Proteobacteria|c__Oligoflexia|o__Bdellovibrionales	2
k__Bacteria|p__Proteobacteria|c__Oligoflexia|o__Bdellovibrionales|f__Bdellovibrionaceae	2
k__Bacteria|p__Proteobacteria|c__Acidithiobacillia	1
k__Bacteria|p__Proteobacteria|c__Acidithiobacillia|o__Acidithiobacillales	1
k__Bacteria|p__Proteobacteria|c__Acidithiobacillia|o__Acidithiobacillales|f__Acidithiobacillaceae	1
k__Bacteria|p__Actinobacteria	68071
k__Bacteria|p__Actinobacteria|c__Actinomycetia	65643
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales	36639
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae	35354
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae	623
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Gordoniaceae	415
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae	178
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Tsukamurellaceae	40
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Dietziaceae	26
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	5410
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae	3736
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Cellulomonadaceae	430
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae	275
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Ornithinimicrobiaceae	93
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Intrasporangiaceae	341
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermabacteraceae	51
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Promicromonosporaceae	169
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermacoccaceae	147
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae	18
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Ruaniaceae	45
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Kytococcaceae	99
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Catenulisporales	5401
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Catenulisporales|f__Catenulisporaceae	5401
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales	4082
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae	4082
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Nakamurellales	3780
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Nakamurellales|f__Nakamurellaceae	3780
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales	3490
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae	3490
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	2146
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae	1855
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae	276
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Actinopolymorphaceae	14
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales	1510
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae	1510
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jatrophihabitantales	1023
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jatrophihabitantales|f__Jatrophihabitantaceae	1023
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales	687
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Thermomonosporaceae	353
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Streptosporangiaceae	184
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Nocardiopsaceae	150
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Sporichthyales	556
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Sporichthyales|f__Sporichthyaceae	556
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Frankiales	432
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Frankiales|f__Frankiaceae	432
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Geodermatophilales	357
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Geodermatophilales|f__Geodermatophilaceae	357
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Kineosporiales	67
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Kineosporiales|f__Kineosporiaceae	67
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jiangellales	37
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jiangellales|f__Jiangellaceae	37
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Acidothermales	9
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Acidothermales|f__Acidothermaceae	9
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	5
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	5
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales	3
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales|f__Candidatus_Nanopelagicaceae	3
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	1
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	1
k__Bacteria|p__Actinobacteria|c__Thermoleophilia	1863
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales	1859
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae	1859
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales	4
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales|f__Miltoncostaeaceae	4
k__Bacteria|p__Actinobacteria|c__Rubrobacteria	535
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales	535
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Baekduiaceae	530
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae	4
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	20
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales	20
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Iamiaceae	20
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria	8
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales	8
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales|f__Euzebyaceae	8
k__Bacteria|p__Cyanobacteria	53593
k__Bacteria|p__Cyanobacteria|o__Nostocales	53259
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae	40392
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Scytonemataceae	5434
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae	1524
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Hapalosiphonaceae	666
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae	2747
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae	2170
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Tolypothrichaceae	324
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales	181
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Leptolyngbyaceae	181
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales	97
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Coleofasciculaceae	61
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae	13
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Gomontiellaceae	11
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae	11
k__Bacteria|p__Cyanobacteria|o__Chroococcales	28
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Microcystaceae	19
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae	7
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae	1
k__Bacteria|p__Cyanobacteria|o__Synechococcales	15
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae	12
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochlorococcaceae	2
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Chamaesiphonaceae	1
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales	5
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Hyellaceae	5
k__Bacteria|p__Cyanobacteria|o__Chroococcidiopsidales	4
k__Bacteria|p__Cyanobacteria|o__Chroococcidiopsidales|f__Chroococcidiopsidaceae	4
k__Bacteria|p__Firmicutes	924
k__Bacteria|p__Firmicutes|c__Bacilli	822
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	746
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae	31
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	715
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	75
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	74
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	1
k__Bacteria|p__Firmicutes|c__Clostridia	101
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	101
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	98
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiales_Family_XVII._Incertae_Sedis	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae	1
k__Bacteria|p__Firmicutes|c__Negativicutes	1
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	1
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	1
k__Bacteria|p__Chloroflexi	24
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria	20
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales	20
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Ktedonosporobacteraceae	20
k__Bacteria|p__Chloroflexi|c__Thermomicrobia	2
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales	2
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales|f__Sphaerobacteraceae	2
k__Bacteria|p__Chloroflexi|c__Chloroflexia	1
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales	1
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae	1
k__Bacteria|p__Armatimonadetes	11
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia	9
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales	9
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales|f__Fimbriimonadaceae	9
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes	2
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales	2
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales|f__Chthonomonadaceae	2
k__Bacteria|p__Deinococcus-Thermus	11
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci	11
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales	9
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae	9
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales	2
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae	2
k__Bacteria|p__Tenericutes	1
k__Bacteria|p__Tenericutes|c__Mollicutes	1
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales	1
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae	1
k__Bacteria|p__Acidobacteria	7515
k__Bacteria|p__Acidobacteria|c__Acidobacteriia	7515
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales	7510
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae	7510
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Bryobacterales	5
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Bryobacterales|f__Bryobacteraceae	5
k__Bacteria|p__Bacteroidetes	3415
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	2168
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	2168
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	2168
k__Bacteria|p__Bacteroidetes|c__Cytophagia	1127
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	1127
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae	744
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae	379
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Spirosomaceae	2
k__Bacteria|p__Bacteroidetes|c__Chitinophagia	96
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales	96
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae	96
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	21
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	21
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	20
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae	1
