Taxon	coef	adj.p	taxRank	database	dataset	DAA_tool
Intestinibacter	0.7521907207966928	0.009760988911702453	Genus	MPA_db2019	NAFLD	DESeq2
Intestinimonas	-8.148449076204457	1e-4	Genus	MPA_db2019	NAFLD	DESeq2
Lachnoclostridium	-0.51445847794797	0.3953236600127758	Genus	MPA_db2019	NAFLD	DESeq2
Lachnospira	0.20457040401094798	0.860333894662444	Genus	MPA_db2019	NAFLD	DESeq2
Lachnospiraceae unclassified	0.32299811964639497	0.33300384768801566	Genus	MPA_db2019	NAFLD	DESeq2
Lactobacillus	0.21492777454019488	0.8245977698951732	Genus	MPA_db2019	NAFLD	DESeq2
Lactococcus	0.5554604157951306	0.6682786028810663	Genus	MPA_db2019	NAFLD	DESeq2
Lawsonibacter	-0.8457274111580155	0.3329888047156205	Genus	MPA_db2019	NAFLD	DESeq2
Massiliomicrobiota	0.36879777364160654	0.8245977698951732	Genus	MPA_db2019	NAFLD	DESeq2
Megamonas	-8.18535260718516	1e-4	Genus	MPA_db2019	NAFLD	DESeq2
Megasphaera	0.7613234036433746	0.6195385676753675	Genus	MPA_db2019	NAFLD	DESeq2
Mesorhizobium	7.8163881096849686	1e-4	Genus	MPA_db2019	NAFLD	DESeq2
Mogibacterium	-0.4117848425070225	0.8017159391153585	Genus	MPA_db2019	NAFLD	DESeq2
Monoglobus	-0.7836615304765385	0.41315115514269307	Genus	MPA_db2019	NAFLD	DESeq2
Odoribacter	-0.5073060811351062	0.5206940381498165	Genus	MPA_db2019	NAFLD	DESeq2
Olsenella	0.694388376155596	0.22967054650807653	Genus	MPA_db2019	NAFLD	DESeq2
Oscillibacter	-0.5483713332176089	0.4439103823194643	Genus	MPA_db2019	NAFLD	DESeq2
Parabacteroides	-0.6558943811233487	0.06799372044525534	Genus	MPA_db2019	NAFLD	DESeq2
Paraprevotella	2.0516437077759484	0.06922351919040073	Genus	MPA_db2019	NAFLD	DESeq2
Parasutterella	-0.2512206345929003	0.8415737288505187	Genus	MPA_db2019	NAFLD	DESeq2
Parvimonas	-8.083735330775436	1e-4	Genus	MPA_db2019	NAFLD	DESeq2
Peptoniphilus	-0.6703958246102295	0.6581417591996345	Genus	MPA_db2019	NAFLD	DESeq2
Phascolarctobacterium	-1.1207840800978024	0.11870959910893804	Genus	MPA_db2019	NAFLD	DESeq2
Porphyromonas	-1.6214642889828337	0.09455273499762996	Genus	MPA_db2019	NAFLD	DESeq2
Prevotella	-1.19896129535863	0.001990908524738822	Genus	MPA_db2019	NAFLD	DESeq2
Proteobacteria unclassified	0.6036241371373366	0.6760580449589295	Genus	MPA_db2019	NAFLD	DESeq2
Ralstonia	0.9508740996898106	0.4601615192754947	Genus	MPA_db2019	NAFLD	DESeq2
Romboutsia	0.9206622213713623	0.06799372044525534	Genus	MPA_db2019	NAFLD	DESeq2
Roseburia	0.16535506028512148	0.6576334574629957	Genus	MPA_db2019	NAFLD	DESeq2
Rothia	0.6421727445777375	0.6682786028810663	Genus	MPA_db2019	NAFLD	DESeq2
Ruminococcaceae unclassified	0.05779796823998992	0.9001482571621747	Genus	MPA_db2019	NAFLD	DESeq2
Ruminococcus	0.38750990611436487	0.3953236600127758	Genus	MPA_db2019	NAFLD	DESeq2
Ruthenibacterium	-0.3891008992226581	0.19785325323728808	Genus	MPA_db2019	NAFLD	DESeq2
Sellimonas	-0.19285830436746093	0.8768962596825767	Genus	MPA_db2019	NAFLD	DESeq2
Sharpea	0.33295655265715685	0.7900938651619379	Genus	MPA_db2019	NAFLD	DESeq2
Slackia	0.3350031960059805	0.7295786280730678	Genus	MPA_db2019	NAFLD	DESeq2
Staphylococcus	0.04693942196362678	0.979396901300548	Genus	MPA_db2019	NAFLD	DESeq2
Stoquefichus	-3.9236946018105128	1e-4	Genus	MPA_db2019	NAFLD	DESeq2
Streptococcus	0.6372014594996286	0.011859748246233657	Genus	MPA_db2019	NAFLD	DESeq2
Sutterella	-8.760759158166408	1e-4	Genus	MPA_db2019	NAFLD	DESeq2
Tissierellia unclassified	-7.658202933196133	1e-4	Genus	MPA_db2019	NAFLD	DESeq2
Turicibacter	0.4631123976486392	0.6126352863545804	Genus	MPA_db2019	NAFLD	DESeq2
Turicimonas	-0.17572899540894904	0.8856892804917275	Genus	MPA_db2019	NAFLD	DESeq2
Tyzzerella	-7.758712382952347	1e-4	Genus	MPA_db2019	NAFLD	DESeq2
Veillonella	-0.28231759673843476	0.8245977698951732	Genus	MPA_db2019	NAFLD	DESeq2
Acidaminococcus	-8.490558487194688	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
Actinomyces	1.2394758948541018	0.1145362864370268	Genus	MPA_db2022	NAFLD	DESeq2
Adlercreutzia	-0.11602334000696049	0.9260579775427082	Genus	MPA_db2022	NAFLD	DESeq2
Agathobaculum	-0.2367293312956113	0.6035399303092317	Genus	MPA_db2022	NAFLD	DESeq2
Akkermansia	-0.3385716496885572	0.757511172892827	Genus	MPA_db2022	NAFLD	DESeq2
Alistipes	-0.4491366518079005	0.29439487114017204	Genus	MPA_db2022	NAFLD	DESeq2
Allochristensenella	-0.9813210673947349	0.4772380480645171	Genus	MPA_db2022	NAFLD	DESeq2
Alloscillospira	-0.39432151578105656	0.7951332558025518	Genus	MPA_db2022	NAFLD	DESeq2
Amedibacillus	8.371811912781364	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
Anaerobutyricum	0.12882346770720862	0.7583103694934331	Genus	MPA_db2022	NAFLD	DESeq2
Anaerococcus	-0.6711586191168456	0.5843674285824746	Genus	MPA_db2022	NAFLD	DESeq2
Anaerofilum	-0.40385880816157754	0.7583103694934331	Genus	MPA_db2022	NAFLD	DESeq2
Anaerofustis	1.1963276024071345	0.29334653856147663	Genus	MPA_db2022	NAFLD	DESeq2
Anaeromassilibacillus	-0.3270195689054043	0.7053210191054777	Genus	MPA_db2022	NAFLD	DESeq2
Anaerosacchariphilus	-7.542683598727335	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
Anaerostipes	0.21178991525030325	0.5843674285824746	Genus	MPA_db2022	NAFLD	DESeq2
Anaerotignum	-0.3083721692673155	0.7951332558025518	Genus	MPA_db2022	NAFLD	DESeq2
Anaerotruncus	-0.6747945512516347	0.4004268074194851	Genus	MPA_db2022	NAFLD	DESeq2
Avimonas	-1.7212889740005552	0.1297973486564086	Genus	MPA_db2022	NAFLD	DESeq2
Bacteroides	-0.6872794076929712	0.015878627753564918	Genus	MPA_db2022	NAFLD	DESeq2
Barnesiella	-0.7988598865846133	0.5331666623387041	Genus	MPA_db2022	NAFLD	DESeq2
Bifidobacterium	0.5713936600693433	0.03389691955474789	Genus	MPA_db2022	NAFLD	DESeq2
Bilophila	-0.6267126623243228	0.4157612730338971	Genus	MPA_db2022	NAFLD	DESeq2
Bittarella	-0.3655163761979499	0.6978852110950657	Genus	MPA_db2022	NAFLD	DESeq2
Blautia	0.2670366662754493	0.43690926291653065	Genus	MPA_db2022	NAFLD	DESeq2
Butyricicoccus	1.079989884850314	0.4114430378161527	Genus	MPA_db2022	NAFLD	DESeq2
Butyricimonas	0.0578998440178703	0.9619056633136942	Genus	MPA_db2022	NAFLD	DESeq2
Campylobacter	-7.765109379746617	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
Catenibacillus	0.4391731706510945	0.7824225312215587	Genus	MPA_db2022	NAFLD	DESeq2
Catenibacterium	0.4142203487092279	0.7755203837390258	Genus	MPA_db2022	NAFLD	DESeq2
Christensenella	-0.2009451967134118	0.8743682337645106	Genus	MPA_db2022	NAFLD	DESeq2
Christensenellaceae unclassified	-0.7132137076441555	0.3875026904194779	Genus	MPA_db2022	NAFLD	DESeq2
Cibionibacter	0.25536763315573613	0.4114430378161527	Genus	MPA_db2022	NAFLD	DESeq2
Clostridia unclassified	-0.4054568003863583	0.5354929059834524	Genus	MPA_db2022	NAFLD	DESeq2
Clostridiaceae unclassified	-0.13719321470504756	0.6790031202791987	Genus	MPA_db2022	NAFLD	DESeq2
Clostridium	-0.18797056120178451	0.5521118879141147	Genus	MPA_db2022	NAFLD	DESeq2
Collinsella	0.6207522737119957	0.011068111012389399	Genus	MPA_db2022	NAFLD	DESeq2
Coprobacillus	-1.128152694586237	0.3395293318421923	Genus	MPA_db2022	NAFLD	DESeq2
Coprococcus	0.3310383744062368	0.32926711796291214	Genus	MPA_db2022	NAFLD	DESeq2
Dakarella	-6.7519013835429105	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
Desulfovibrio	-0.9348686850313845	0.3002054330417972	Genus	MPA_db2022	NAFLD	DESeq2
Dialister	0.014825784598271571	0.9832305270248051	Genus	MPA_db2022	NAFLD	DESeq2
Dielma	-1.5008861149392378	0.06057315242651689	Genus	MPA_db2022	NAFLD	DESeq2
Dorea	0.5780203486727201	0.013031518691582209	Genus	MPA_db2022	NAFLD	DESeq2
Dysosmobacter	-1.1010536939041295	0.003638177696517069	Genus	MPA_db2022	NAFLD	DESeq2
Eggerthella	0.06717099676659831	0.9402126437077875	Genus	MPA_db2022	NAFLD	DESeq2
Eisenbergiella	-1.260527981220463	0.10541034884764476	Genus	MPA_db2022	NAFLD	DESeq2
Enterocloster	-0.570585022879457	0.33947234655684544	Genus	MPA_db2022	NAFLD	DESeq2
Enterococcus	-0.31335304435350214	0.8272717828958475	Genus	MPA_db2022	NAFLD	DESeq2
Erysipelatoclostridium	0.2025490122423201	0.7951332558025518	Genus	MPA_db2022	NAFLD	DESeq2
Erysipelotrichaceae unclassified	-0.47751441436588093	0.6790031202791987	Genus	MPA_db2022	NAFLD	DESeq2
Escherichia	-0.7356808657337119	0.3875026904194779	Genus	MPA_db2022	NAFLD	DESeq2
Eubacteriaceae unclassified	0.2455169690466455	0.7130658373813124	Genus	MPA_db2022	NAFLD	DESeq2
Eubacteriales Family XIII Incertae Sedis unclassified	-0.12616365011641847	0.8613600311256776	Genus	MPA_db2022	NAFLD	DESeq2
Eubacteriales unclassified	0.5648686139640536	0.12911735746913314	Genus	MPA_db2022	NAFLD	DESeq2
Eubacterium	0.5157429068857496	0.15407782938460757	Genus	MPA_db2022	NAFLD	DESeq2
Evtepia	0.19009008729983506	0.7928359046365201	Genus	MPA_db2022	NAFLD	DESeq2
Ezakiella	-0.6865297823873702	0.5925472443416058	Genus	MPA_db2022	NAFLD	DESeq2
Faecalibacillus	0.9231427456117222	0.057511470171369185	Genus	MPA_db2022	NAFLD	DESeq2
Faecalibacterium	-0.15187423376822454	0.669280977549126	Genus	MPA_db2022	NAFLD	DESeq2
Faecalicatena	0.6664500928143781	0.2476682261479751	Genus	MPA_db2022	NAFLD	DESeq2
Faecalimonas	7.977517582426112	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
Faecalitalea	0.3206501233227879	0.8401205633376048	Genus	MPA_db2022	NAFLD	DESeq2
Fenollaria	-0.982757770887463	0.39280652421734624	Genus	MPA_db2022	NAFLD	DESeq2
Firmicutes unclassified	0.6402547018061189	0.139281117565004	Genus	MPA_db2022	NAFLD	DESeq2
Flavonifractor	-0.6080824289983676	0.07703635891232435	Genus	MPA_db2022	NAFLD	DESeq2
Fusicatenibacter	0.5523192734020843	0.06057315242651689	Genus	MPA_db2022	NAFLD	DESeq2
Fusobacterium	-7.073606867254786	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB12785	1.8070984209899574	0.10323016986200212	Genus	MPA_db2022	NAFLD	DESeq2
GGB13404	0.5027179882295129	0.6978852110950657	Genus	MPA_db2022	NAFLD	DESeq2
GGB14025	7.969606195898694	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB1456	-7.809625009475425	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB2652	-8.393553806790079	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB2653	-0.5685676436698954	0.6798129493096595	Genus	MPA_db2022	NAFLD	DESeq2
GGB28262	-0.8269741442551922	0.5748709753646508	Genus	MPA_db2022	NAFLD	DESeq2
GGB2848	-0.8797607627810299	0.4114430378161527	Genus	MPA_db2022	NAFLD	DESeq2
GGB2980	-1.202323944354833	0.37073080559624993	Genus	MPA_db2022	NAFLD	DESeq2
GGB2982	-0.11863461471134627	0.9311600639117282	Genus	MPA_db2022	NAFLD	DESeq2
GGB2987	0.6139304526439986	0.6798129493096595	Genus	MPA_db2022	NAFLD	DESeq2
GGB2998	-1.572949278618636	0.07811479094169718	Genus	MPA_db2022	NAFLD	DESeq2
GGB3000	-6.5780187299047	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB3005	0.7248643533359808	0.6122330427822886	Genus	MPA_db2022	NAFLD	DESeq2
GGB3033	-1.137785006047182	0.4004268074194851	Genus	MPA_db2022	NAFLD	DESeq2
GGB3034	0.8438921592493595	0.5695114297749834	Genus	MPA_db2022	NAFLD	DESeq2
GGB3109	1.2522885447383088	0.33964349826183826	Genus	MPA_db2022	NAFLD	DESeq2
GGB3256	0.7818682740194881	0.5768095163862783	Genus	MPA_db2022	NAFLD	DESeq2
GGB3277	-9.030899869919436	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB3278	8.925766964348709	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB3280	-9.030899869919436	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB32900	1.2711232339347374	0.3002054330417972	Genus	MPA_db2022	NAFLD	DESeq2
GGB3304	0.013414057018340239	0.9832305270248051	Genus	MPA_db2022	NAFLD	DESeq2
GGB3321	-2.08498061043602	0.04370905273468575	Genus	MPA_db2022	NAFLD	DESeq2
GGB33469	-0.17077513837062203	0.9044676558755431	Genus	MPA_db2022	NAFLD	DESeq2
GGB33512	-1.1074038525086942	0.40250980033495043	Genus	MPA_db2022	NAFLD	DESeq2
GGB33586	-0.5883437389964367	0.6235362486900413	Genus	MPA_db2022	NAFLD	DESeq2
GGB3363	9.030899869919436	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB33928	-0.5843706554867588	0.6978852110950657	Genus	MPA_db2022	NAFLD	DESeq2
GGB3444	0.5108886084109316	0.7434101965654225	Genus	MPA_db2022	NAFLD	DESeq2
GGB3453	-1.2743552041269204	0.3395293318421923	Genus	MPA_db2022	NAFLD	DESeq2
GGB34797	8.370952659605395	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB3499	8.632905436287427	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB3511	8.006846217130224	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB3534	1.7934969862401537	0.12428799881616535	Genus	MPA_db2022	NAFLD	DESeq2
GGB3588	9.030899869919436	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB3593	0.3964529955640994	0.7951332558025518	Genus	MPA_db2022	NAFLD	DESeq2
GGB3612	-6.878649902105024	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB3614	-0.33543465628054564	0.8343640598439487	Genus	MPA_db2022	NAFLD	DESeq2
GGB3619	-0.3340099798069786	0.8343640598439487	Genus	MPA_db2022	NAFLD	DESeq2
GGB3653	0.07723131093593945	0.9402126437077875	Genus	MPA_db2022	NAFLD	DESeq2
GGB3730	-1.1797812622766388	0.3809763141095556	Genus	MPA_db2022	NAFLD	DESeq2
GGB3746	-1.4159710651116761	0.025557755769628997	Genus	MPA_db2022	NAFLD	DESeq2
GGB3819	0.34356807848073845	0.8324016291327527	Genus	MPA_db2022	NAFLD	DESeq2
GGB3828	-7.433432538146675	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB38744	-1.0666459322972273	0.4157612730338971	Genus	MPA_db2022	NAFLD	DESeq2
GGB42389	7.160479480931227	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB42994	0.8522267394651497	0.5521118879141147	Genus	MPA_db2022	NAFLD	DESeq2
GGB4456	1.3174755162155778	0.04381080708825699	Genus	MPA_db2022	NAFLD	DESeq2
GGB45432	0.21493448424423406	0.8421185165281464	Genus	MPA_db2022	NAFLD	DESeq2
GGB45491	0.8746493800231679	0.5379965318394689	Genus	MPA_db2022	NAFLD	DESeq2
GGB4567	9.030899869919436	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB51441	0.09971192378813012	0.9492713371217112	Genus	MPA_db2022	NAFLD	DESeq2
GGB51510	-8.08450297762719	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB51647	0.49249947887093537	0.6790031202791987	Genus	MPA_db2022	NAFLD	DESeq2
GGB51959	-0.20156758928337426	0.8867864373632491	Genus	MPA_db2022	NAFLD	DESeq2
GGB52130	-2.136929301498303	0.007160492365552609	Genus	MPA_db2022	NAFLD	DESeq2
GGB58158	0.19867265615017174	0.886155811382462	Genus	MPA_db2022	NAFLD	DESeq2
GGB58233	0.08097390236114076	0.953433368237602	Genus	MPA_db2022	NAFLD	DESeq2
GGB74510	-0.2421575823519614	0.886155811382462	Genus	MPA_db2022	NAFLD	DESeq2
GGB79634	-9.030899869919436	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB79734	0.2268299120258556	0.8613600311256776	Genus	MPA_db2022	NAFLD	DESeq2
GGB79916	-1.5909991543126296	0.1809297165495943	Genus	MPA_db2022	NAFLD	DESeq2
GGB79973	-1.1078544898374698	0.4004268074194851	Genus	MPA_db2022	NAFLD	DESeq2
GGB79998	8.512678377455716	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB80011	-0.2384595640842172	0.7763739824871158	Genus	MPA_db2022	NAFLD	DESeq2
GGB80055	7.988661418607449	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB80140	-1.9148391667783642	0.09301899395389687	Genus	MPA_db2022	NAFLD	DESeq2
GGB9176	-0.7378538907923858	0.6233349951555639	Genus	MPA_db2022	NAFLD	DESeq2
GGB9189	-7.700976390606651	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB9211	-7.429813431697508	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB9290	-7.230552223730409	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB9293	-8.01060706901965	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB9296	-8.106372485869763	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB9302	-7.217696170715719	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB9342	-0.2635711494127546	0.8743682337645106	Genus	MPA_db2022	NAFLD	DESeq2
GGB9345	-0.4164388394862051	0.7928359046365201	Genus	MPA_db2022	NAFLD	DESeq2
GGB9453	8.146416466226047	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB9474	-0.5649980507109829	0.6996261769014803	Genus	MPA_db2022	NAFLD	DESeq2
GGB9512	1.1125189776381221	0.4008988392899409	Genus	MPA_db2022	NAFLD	DESeq2
GGB9522	-0.8689310483521726	0.45113128312887973	Genus	MPA_db2022	NAFLD	DESeq2
GGB9524	-7.196299833984671	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB9531	-1.365732024290598	0.29439487114017204	Genus	MPA_db2022	NAFLD	DESeq2
GGB9534	-0.06410747330233742	0.9619056633136942	Genus	MPA_db2022	NAFLD	DESeq2
GGB9559	-6.68307109303683	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB9581	-0.4729785728276044	0.6235362486900413	Genus	MPA_db2022	NAFLD	DESeq2
GGB9602	0.6707070709064362	0.6629038141775434	Genus	MPA_db2022	NAFLD	DESeq2
GGB9614	-1.6208178146964711	0.14130926884766548	Genus	MPA_db2022	NAFLD	DESeq2
GGB9634	-1.7081530701879788	0.13998818988129305	Genus	MPA_db2022	NAFLD	DESeq2
GGB9635	-9.030899869919436	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB9640	-7.825163875959908	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB9697	-7.220233987860459	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB9699	-0.7992099695092115	0.3395293318421923	Genus	MPA_db2022	NAFLD	DESeq2
GGB9707	-0.8622994014428215	0.5021742660581181	Genus	MPA_db2022	NAFLD	DESeq2
GGB9708	-0.29736272927715146	0.7951332558025518	Genus	MPA_db2022	NAFLD	DESeq2
GGB9712	-8.689817979780347	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB9713	-0.5022698553550049	0.6759198884666185	Genus	MPA_db2022	NAFLD	DESeq2
GGB9719	-0.8452130340496053	0.38571068863639246	Genus	MPA_db2022	NAFLD	DESeq2
GGB9721	1.740275494441406	0.13315859090868812	Genus	MPA_db2022	NAFLD	DESeq2
GGB9739	1.5973010453491205	0.09675884739328378	Genus	MPA_db2022	NAFLD	DESeq2
GGB9747	-7.840440430514811	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB9758	0.9142926292476167	0.5168131228543639	Genus	MPA_db2022	NAFLD	DESeq2
GGB9759	-0.073445027287598	0.9619056633136942	Genus	MPA_db2022	NAFLD	DESeq2
GGB9760	0.639253425206858	0.3809763141095556	Genus	MPA_db2022	NAFLD	DESeq2
GGB9766	0.15292856306612046	0.9332264135167483	Genus	MPA_db2022	NAFLD	DESeq2
GGB9767	-8.744915973234916	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB9770	0.030753025073320374	0.9832305270248051	Genus	MPA_db2022	NAFLD	DESeq2
GGB9781	0.2336449648382235	0.886155811382462	Genus	MPA_db2022	NAFLD	DESeq2
GGB9787	-7.73555806672958	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
GGB9790	-0.20482713753478535	0.9017362050852085	Genus	MPA_db2022	NAFLD	DESeq2
Geddesella	7.417668095815568	1e-4	Genus	MPA_db2022	NAFLD	DESeq2
Gemella	2.067670714127936	0.06296586627174929	Genus	MPA_db2022	NAFLD	DESeq2
Gemmiger	0.17516782426427013	0.6759198884666185	Genus	MPA_db2022	NAFLD	DESeq2
Gordonibacter	0.7325697311072195	0.3395293318421923	Genus	MPA_db2022	NAFLD	DESeq2
Haemophilus	0.09175668596353953	0.953433368237602	Genus	MPA_db2022	NAFLD	DESeq2
Holdemanella	0.9750359470976828	0.44986121906330834	Genus	MPA_db2022	NAFLD	DESeq2
Holdemania	-0.164791556267242	0.7966856625252204	Genus	MPA_db2022	NAFLD	DESeq2
Hungatella	-0.8948153930239969	0.16146587918825647	Genus	MPA_db2022	NAFLD	DESeq2
Hydrogeniiclostidium	-0.8092883226173555	0.3395293318421923	Genus	MPA_db2022	NAFLD	DESeq2
Hydrogenoanaerobacterium	-0.17305056177095493	0.8905612421740563	Genus	MPA_db2022	NAFLD	DESeq2
