# git tag version 3.1.0 |  motus version 3.1.0 | map_tax 3.1.0 | gene database: nr3.1.0 | calc_mgc 3.1.0 -y insert.scaled_counts -l 75 | calc_motu 3.1.0 -k mOTU -C no_CAMI -g 3 -c -p -u | taxonomy: ref_mOTU_3.1.0 meta_mOTU_3.1.0
# call: python /nfs3_ib/nfs-ip34/home/def-ilafores/programs/motu-profiler_env/bin/motus profile -f /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ3/GQ3_paired_1.fastq -r /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ3/GQ3_paired_2.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ3/GQ3_unmatched_1.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ3/GQ3_unmatched_2.fastq -n GQ3 -t 24 -u -c -p
#mOTU	consensus_taxonomy	NCBI_tax_id	GQ3
ref_mOTU_v31_11576	Oribacterium sinus	237576	24
ref_mOTU_v31_11593	Catonella morbi	43997	1
ref_mOTU_v31_11629	Alloprevotella tannerae	76122	2
ref_mOTU_v31_11632	Kingella oralis	505	3
ref_mOTU_v31_11759	Bulleidia extructa	118748	9
ref_mOTU_v31_11761	Alloprevotella rava	671218	5
ref_mOTU_v31_11823	Megasphaera micronuciformis	187326	8
ref_mOTU_v31_11939	Stomatobaculum longum	796942	5
ref_mOTU_v31_11969	Scardovia wiggsiae	230143	1
ref_mOTU_v31_12220	Prevotella pallens	60133	49
meta_mOTU_v31_12274	Flavobacteriaceae species incertae sedis	NA	4
meta_mOTU_v31_12290	Mogibacterium species incertae sedis	NA	40
meta_mOTU_v31_12337	Peptostreptococcaceae species incertae sedis	NA	82
meta_mOTU_v31_12359	Bacteroidales species incertae sedis	NA	87
meta_mOTU_v31_12360	Leptotrichia species incertae sedis	NA	6
meta_mOTU_v31_12387	Solobacterium species incertae sedis	NA	45
meta_mOTU_v31_12392	Tannerella sp. oral taxon HOT-286	712710	1
meta_mOTU_v31_12409	Bacteria species incertae sedis	NA	1
meta_mOTU_v31_12444	Bacteria species incertae sedis	NA	11
meta_mOTU_v31_12472	Prevotella species incertae sedis	NA	3
meta_mOTU_v31_12478	Clostridium species incertae sedis	NA	22
meta_mOTU_v31_12488	Oribacterium species incertae sedis	NA	3
meta_mOTU_v31_12532	Bacteroidales species incertae sedis	NA	8
meta_mOTU_v31_12555	Campylobacter species incertae sedis	NA	1
meta_mOTU_v31_12574	Bacteria species incertae sedis	NA	1
meta_mOTU_v31_12582	Catonella morbi	43997	30
meta_mOTU_v31_12605	Stomatobaculum longum	796942	36
meta_mOTU_v31_12689	Bacteria species incertae sedis	NA	30
meta_mOTU_v31_12734	Bacteria species incertae sedis	NA	18
meta_mOTU_v31_12764	Pasteurellaceae species incertae sedis	NA	6
meta_mOTU_v31_12777	Clostridiales species incertae sedis	NA	2
meta_mOTU_v31_12807	Lactobacillales species incertae sedis	NA	197
meta_mOTU_v31_12847	Bacteria species incertae sedis	NA	5
meta_mOTU_v31_12849	Bacteria species incertae sedis	NA	1
meta_mOTU_v31_12931	Lautropia mirabilis	47671	1
meta_mOTU_v31_12961	Leptotrichia species incertae sedis	NA	1
meta_mOTU_v31_13009	Bacteria species incertae sedis	NA	31
meta_mOTU_v31_13055	Firmicutes species incertae sedis	NA	55
meta_mOTU_v31_13077	Clostridium species incertae sedis	NA	40
meta_mOTU_v31_13135	Veillonella species incertae sedis	NA	43
meta_mOTU_v31_13218	Pasteurellaceae species incertae sedis	NA	6
meta_mOTU_v31_13222	Pseudopropionibacterium propionicum	1750	9
meta_mOTU_v31_13253	Pasteurellaceae species incertae sedis	NA	8
meta_mOTU_v31_13327	Oribacterium species incertae sedis	NA	2
meta_mOTU_v31_13483	Bacteria species incertae sedis	NA	6
meta_mOTU_v31_13579	Bacteria species incertae sedis	NA	1
meta_mOTU_v31_13752	Bacteria species incertae sedis	NA	1
meta_mOTU_v31_14177	Atopobium species incertae sedis	NA	2
meta_mOTU_v31_14352	Bacteria species incertae sedis	NA	5
meta_mOTU_v31_14360	Campylobacter species incertae sedis	NA	1
meta_mOTU_v31_14387	Clostridiales species incertae sedis	NA	20
ext_mOTU_v31_17438	Streptococcus species incertae sedis	NA	65
ext_mOTU_v31_17439	Streptococcus species incertae sedis	NA	6
ext_mOTU_v31_17440	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_17442	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_17443	Streptococcus species incertae sedis	NA	6
ext_mOTU_v31_17444	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_17463	Actinomyces species incertae sedis	NA	1
ext_mOTU_v31_17471	Streptococcus species incertae sedis	NA	12
ext_mOTU_v31_17472	Streptococcus species incertae sedis	NA	10
ext_mOTU_v31_17473	Streptococcus species incertae sedis	NA	13
ext_mOTU_v31_17837	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_17848	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_17849	Candidatus Saccharibacteria species incertae sedis	NA	9
ext_mOTU_v31_17851	Candidatus Saccharibacteria species incertae sedis	NA	5
ext_mOTU_v31_17852	Candidatus Saccharibacteria species incertae sedis	NA	11
ext_mOTU_v31_17853	Candidatus Saccharibacteria species incertae sedis	NA	5
ext_mOTU_v31_17854	Candidatus Saccharibacteria species incertae sedis	NA	5
ext_mOTU_v31_17855	Candidatus Saccharibacteria species incertae sedis	NA	4
ext_mOTU_v31_17856	Candidatus Saccharibacteria species incertae sedis	NA	7
ext_mOTU_v31_17857	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_17858	Candidatus Saccharibacteria species incertae sedis	NA	7
ext_mOTU_v31_17914	Veillonella species incertae sedis	NA	1
ext_mOTU_v31_17915	Veillonella species incertae sedis	NA	2
ext_mOTU_v31_18018	Actinomyces species incertae sedis	NA	1
ext_mOTU_v31_18022	Streptococcus species incertae sedis	NA	13
ext_mOTU_v31_18023	Streptococcus species incertae sedis	NA	43
ext_mOTU_v31_18024	Streptococcus species incertae sedis	NA	14
ext_mOTU_v31_18027	Actinomyces species incertae sedis	NA	20
ext_mOTU_v31_18159	Leptotrichia species incertae sedis	NA	15
ext_mOTU_v31_19623	Treponema species incertae sedis	NA	2
ext_mOTU_v31_19636	Treponema species incertae sedis	NA	3
ext_mOTU_v31_19639	Kingella species incertae sedis	NA	2
ext_mOTU_v31_19640	Aggregatibacter species incertae sedis	NA	1
ext_mOTU_v31_19642	Erysipelotrichaceae species incertae sedis	NA	5
ext_mOTU_v31_19643	Granulicatella species incertae sedis	NA	16
ext_mOTU_v31_19645	Lachnospiraceae species incertae sedis	NA	9
ext_mOTU_v31_19650	Aggregatibacter species incertae sedis	NA	2
ext_mOTU_v31_19653	Aggregatibacter species incertae sedis	NA	1
ext_mOTU_v31_19670	Streptococcus species incertae sedis	NA	6
ext_mOTU_v31_19671	Streptococcus species incertae sedis	NA	8
ext_mOTU_v31_19712	Candidatus Saccharibacteria species incertae sedis	NA	6
ext_mOTU_v31_19713	Candidatus Saccharibacteria species incertae sedis	NA	16
ext_mOTU_v31_19714	Candidatus Saccharibacteria species incertae sedis	NA	4
ext_mOTU_v31_19715	Candidatus Saccharibacteria species incertae sedis	NA	13
ext_mOTU_v31_19717	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_19746	Actinomyces species incertae sedis	NA	4
ext_mOTU_v31_26700	Streptococcus species incertae sedis	NA	7
ext_mOTU_v31_26785	Atopobium species incertae sedis	NA	4
ext_mOTU_v31_26850	Streptococcus species incertae sedis	NA	34
ext_mOTU_v31_26865	Haemophilus species incertae sedis	NA	8
ext_mOTU_v31_26926	Candidatus Saccharibacteria species incertae sedis	NA	4
ext_mOTU_v31_26956	Haemophilus species incertae sedis	NA	2
ext_mOTU_v31_27080	Haemophilus species incertae sedis	NA	6
ext_mOTU_v31_27166	Actinomyces species incertae sedis	NA	1
ext_mOTU_v31_27168	Actinomyces species incertae sedis	NA	1
ext_mOTU_v31_27189	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_27193	Atopobium species incertae sedis	NA	2
ext_mOTU_v31_27194	Gemella species incertae sedis	NA	2
ext_mOTU_v31_27195	Granulicatella species incertae sedis	NA	30
ext_mOTU_v31_27255	Streptococcus species incertae sedis	NA	6
ext_mOTU_v31_28185	Streptococcus species incertae sedis	NA	15
ext_mOTU_v31_29357	Atopobium species incertae sedis	NA	10
ext_mOTU_v31_29396	Lachnospiraceae species incertae sedis	NA	9
ext_mOTU_v31_29413	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_29417	Megasphaera species incertae sedis	NA	3
ext_mOTU_v31_29427	Selenomonas species incertae sedis	NA	6
ext_mOTU_v31_29428	Streptococcus species incertae sedis	NA	7
ext_mOTU_v31_29429	Streptococcus species incertae sedis	NA	4
ext_mOTU_v31_29435	Streptococcus species incertae sedis	NA	4
ext_mOTU_v31_29437	Streptococcus species incertae sedis	NA	5
ext_mOTU_v31_29438	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_29442	Selenomonas species incertae sedis	NA	1
ext_mOTU_v31_29450	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29454	Streptococcus species incertae sedis	NA	165
ext_mOTU_v31_29457	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_29460	Neisseria species incertae sedis	NA	1
ext_mOTU_v31_29461	Neisseria species incertae sedis	NA	17
