# git tag version 3.1.0 |  motus version 3.1.0 | map_tax 3.1.0 | gene database: nr3.1.0 | calc_mgc 3.1.0 -y insert.scaled_counts -l 75 | calc_motu 3.1.0 -k mOTU -C no_CAMI -g 3 -c -p | taxonomy: ref_mOTU_3.1.0 meta_mOTU_3.1.0
# call: python /nfs3_ib/nfs-ip34/home/def-ilafores/programs/motu-profiler_env/bin/motus profile -f /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ11/GQ11_paired_1.fastq -r /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ11/GQ11_paired_2.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ11/GQ11_unmatched_1.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ11/GQ11_unmatched_2.fastq -n GQ11 -t 8 -c -p -k mOTU -q
#mOTU	consensus_taxonomy	NCBI_tax_id	GQ11
ref_mOTU_v31_01303	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium animalis	2|201174|1760|85004|31953|1678|28025	1
ref_mOTU_v31_01348	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus thermophilus [Streptococcus thermophilus CAG:236/Streptococcus thermophilus]	2|1239|91061|186826|1300|1301|1308	1
ref_mOTU_v31_01350	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus salivarius	2|1239|91061|186826|1300|1301|1304	16
ref_mOTU_v31_01495	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria sicca/macacae [Neisseria sp. HMSC06F02/Neisseria sp. HMSC70E02/Neisseria sp. HMSC077D05/Neisseria sp. HMSC074B07/Neisseria sp. HMSC055H02/Neisseria sp. HMSC067H09/Neisseria sp. HMSC065D04/Neisseria sicca/Neisseria macacae/Neisseria sp. GT4A_CT1]	2|1224|28216|206351|481|482|NA	3
ref_mOTU_v31_01496	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseriaceae gen. [Morococcus/Neisseria]|s__Neisseriaceae sp. [Morococcus cerebrosus/Neisseria sp. HMSC15C08/Neisseria sp. HMSC059F02/Neisseria sp. HMSC055F11/Neisseria sp. HMSC064F04/Neisseria sp. HMSC070E12/Neisseria mucosa]	2|1224|28216|206351|481|NA|NA	2
ref_mOTU_v31_01498	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria sp. HMSC064E01	2|1224|28216|206351|481|482|1715052	5
ref_mOTU_v31_01500	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria sp. oral taxon 014	2|1224|28216|206351|481|482|641148	1
ref_mOTU_v31_01539	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria meningitidis [Neisseria sp. HMSC070F02/Neisseria meningitidis]	2|1224|28216|206351|481|482|487	2
ref_mOTU_v31_01582	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter showae	2|1224|29547|213849|72294|194|204	1
ref_mOTU_v31_01586	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Eikenella|s__Eikenella corrodens [Eikenella sp. HMSC061C02/Eikenella corrodens]	2|1224|28216|206351|481|538|539	1
ref_mOTU_v31_01589	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella nigrescens	2|976|200643|171549|171552|838|28133	2
ref_mOTU_v31_01591	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis	2|1239|91061|186826|1300|1301|1305	6
ref_mOTU_v31_01716	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella pleuritidis	2|976|200643|171549|171552|838|407975	4
ref_mOTU_v31_01835	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus paraphrohaemolyticus	2|1224|1236|135625|712|724|736	2
ref_mOTU_v31_01911	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinobacteria order [Actinomycetales/Micrococcales]|f__Actinobacteria fam. [Sanguibacteraceae/Actinomycetaceae/Promicromonosporaceae]|g__Actinobacteria gen. [Xylanimonas/Schaalia/Sanguibacter]|s__Actinobacteria sp. [Schaalia odontolytica/Actinomyces sp. HMSC035G02/Xylanimonas cellulosilytica/Sanguibacter keddieii/Actinomyces sp. ICM54]	2|201174|1760|NA|NA|NA|NA	6
ref_mOTU_v31_01913	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp. [Actinomyces sp. ICM58/Actinomyces sp. oral taxon 172]	2|201174|1760|2037|2049|1654|NA	1
ref_mOTU_v31_01938	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella parvula [Veillonella parvula/Veillonella sp. 6_1_27/Veillonella sp. 3_1_44]	2|1239|909932|1843489|31977|29465|29466	4
ref_mOTU_v31_01939	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella rogosae [Veillonella rogosae/Veillonella sp. oral taxon 158]	2|1239|909932|1843489|31977|29465|423477	61
ref_mOTU_v31_01940	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella dispar	2|1239|909932|1843489|31977|29465|39778	10
ref_mOTU_v31_01941	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella atypica [Veillonella sp. HPA0037/Veillonella atypica/Veillonella sp. ACP1/Veillonella sp. ICM51a]	2|1239|909932|1843489|31977|29465|39777	2
ref_mOTU_v31_02018	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces naeslundii	2|201174|1760|2037|2049|1654|1655	1
ref_mOTU_v31_02019	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces oris	2|201174|1760|2037|2049|1654|544580	12
ref_mOTU_v31_02020	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces sp. oral taxon 170	2|201174|1760|2037|2049|1654|712117	3
ref_mOTU_v31_02041	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinobacteria order [Actinomycetales/Streptomycetales]|f__Actinobacteria fam. [Actinomycetaceae/Streptomycetaceae]|g__Actinobacteria gen. [Trueperella/Streptomyces]|s__Actinobacteria sp. [Actinomyces sp. ph3/Trueperella pyogenes/Streptomyces cattleya/Actinomyces sp. oral taxon 181]	2|201174|1760|NA|NA|NA|NA	1
ref_mOTU_v31_02098	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces dentalis	2|201174|1760|2037|2049|1654|272548	1
ref_mOTU_v31_02100	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomycetaceae gen. [Actinomyces/Schaalia]|s__Actinomycetaceae sp. [Actinomyces sp. oral taxon 877/Actinomyces hongkongensis/Schaalia georgiae/Actinomyces sp. oral taxon 178]	2|201174|1760|2037|2049|NA|NA	1
ref_mOTU_v31_02300	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia sp. oral taxon 879	2|32066|203490|203491|1129771|32067|1227267	1
ref_mOTU_v31_02398	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella nanceiensis [Prevotella nanceiensis/Prevotella sp. oral taxon 299]	2|976|200643|171549|171552|838|425941	15
ref_mOTU_v31_02399	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella oris [Prevotella sp. HMSC077E09/Prevotella sp. HMSC069G02/Prevotella sp. HMSC077E08/Prevotella oris]	2|976|200643|171549|171552|838|28135	1
ref_mOTU_v31_02522	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces massiliensis	2|201174|1760|2037|2049|1654|461393	1
ref_mOTU_v31_02523	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas somerae [Porphyromonadaceae bacterium KA00676/Porphyromonas somerae/Porphyromonas sp. oral taxon 279/Porphyromonas sp. KLE 1280]	2|976|200643|171549|171551|836|322095	62
ref_mOTU_v31_02524	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia aeria/dentocariosa	2|201174|1760|85006|1268|32207|NA	29
ref_mOTU_v31_02535	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas catoniae	2|976|200643|171549|171551|836|41976	6
ref_mOTU_v31_02536	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella saccharolytica	2|976|200643|171549|171552|838|633701	1
ref_mOTU_v31_02795	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella melaninogenica [Prevotella sp. ICM33/Prevotella melaninogenica]	2|976|200643|171549|171552|838|28132	30
ref_mOTU_v31_03518	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter concisus [Campylobacter concisus/Campylobacter sp. 10_1_50]	2|1224|29547|213849|72294|194|199	1
ref_mOTU_v31_03967	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus cristatus	2|1239|91061|186826|1300|1301|45634	7
ref_mOTU_v31_03969	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus gordonii [Streptococcus gordonii/Streptococcus sp. oral taxon 056]	2|1239|91061|186826|1300|1301|1302	1
ref_mOTU_v31_03970	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus gordonii	2|1239|91061|186826|1300|1301|1302	6
ref_mOTU_v31_04048	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter aphrophilus	2|1224|1236|135625|712|416916|732	3
ref_mOTU_v31_04051	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia sp. oral taxon 215	2|32066|203490|203491|1129771|32067|712359	4
ref_mOTU_v31_04052	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia sp. oral taxon 212	2|32066|203490|203491|1129771|32067|712357	2
ref_mOTU_v31_04054	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces graevenitzii	2|201174|1760|2037|2049|1654|55565	2
ref_mOTU_v31_04194	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales fam. incertae sedis|g__Gemella|s__Gemella haemolysans	2|1239|91061|1385|NA|1378|1379	6
ref_mOTU_v31_04195	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcaceae gen. [Staphylococcus/Gemella]|s__Staphylococcaceae sp. [Gemella haemolysans/Staphylococcus pasteuri]	2|1239|91061|1385|90964|NA|NA	7
ref_mOTU_v31_04252	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella salivae	2|976|200643|171549|171552|838|228604	2
ref_mOTU_v31_04303	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales fam. incertae sedis|g__Gemella|s__Gemella sanguinis	2|1239|91061|1385|NA|1378|84135	41
ref_mOTU_v31_04782	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella adiacens [Granulicatella sp. HMSC30F09/Granulicatella sp. HMSC31F03/Granulicatella sp. 572.rep1_STHE/Granulicatella sp. 572.rep2_STHE/Granulicatella adiacens]	2|1239|91061|186826|186828|117563|46124	15
ref_mOTU_v31_04783	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp. 263_SSPC	2|1239|91061|186826|1300|1301|1579343	21
ref_mOTU_v31_04788	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia|s__Abiotrophia defectiva [Abiotrophia sp. HMSC24B09/Abiotrophia defectiva]	2|1239|91061|186826|186827|46123|46125	1
ref_mOTU_v31_04789	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria elongata	2|1224|28216|206351|481|482|495	6
ref_mOTU_v31_04790	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria elongata [Neisseria sp. HMSC31F04/Neisseria elongata]	2|1224|28216|206351|481|482|495	9
ref_mOTU_v31_04794	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria sp. [Neisseria sp. HMSC066H01/Neisseria sp. HMSC078C12/Neisseria sp. HMSC061B04/Neisseria sp. HMSC070A01/Neisseria lactamica/Neisseria meningitidis/Neisseria mucosa]	2|1224|28216|206351|481|482|NA	7
ref_mOTU_v31_04796	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria subflava/meningitidis [Neisseria sp. HMSC072B12/Neisseria sp. HMSC058F07/Neisseria sp. HMSC075C12/Neisseria sp. HMSC063B05/Neisseria sp. HMSC071A01/Neisseria sp. HMSC067H04/Neisseria sp. HMSC067G12/Neisseria sp. HMSC067G11/Neisseria sp. HMSC068C12/Neisseria subflava/Neisseria meningitidis]	2|1224|28216|206351|481|482|NA	13
ref_mOTU_v31_04797	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria flavescens [Neisseria sp. HMSC064D07/Neisseria flavescens]	2|1224|28216|206351|481|482|484	18
ref_mOTU_v31_04798	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria sp. [Neisseria sp. HMSC15G01/Neisseria sp. HMSC064F03/Neisseria sp. HMSC078H04/Neisseria sp. HMSC056A04/Neisseria sp. HMSC070H10/Neisseria sp. HMSC072C05/Neisseria sp. HMSC066F04/Neisseria sp. HMSC061H08/Neisseria sp. HMSC068C04/Neisseria sp. HMSC061E12/Neisseria sp. HMSC073G10/Neisseria sp. HMSC069H12/Neisseria sp. HMSC066B07/Neisseria sp. HMSC075C10/Neisseria sp. HMSC056A03/Neisseria flavescens/Neisseria lactamica/Neisseria meningitidis]	2|1224|28216|206351|481|482|NA	22
