# git tag version 3.1.0 |  motus version 3.1.0 | map_tax 3.1.0 | gene database: nr3.1.0 | calc_mgc 3.1.0 -y insert.scaled_counts -l 75 | calc_motu 3.1.0 -k mOTU -C no_CAMI -g 3 -c -p -u | taxonomy: ref_mOTU_3.1.0 meta_mOTU_3.1.0
# call: python /nfs3_ib/nfs-ip34/home/def-ilafores/programs/motu-profiler_env/bin/motus profile -f /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ12/GQ12_paired_1.fastq -r /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ12/GQ12_paired_2.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ12/GQ12_unmatched_1.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ12/GQ12_unmatched_2.fastq -n GQ12 -t 24 -u -c -p
#mOTU	consensus_taxonomy	NCBI_tax_id	GQ12
ref_mOTU_v31_00303	Streptococcus sp. HMSC067H01	1739491	5
ref_mOTU_v31_00304	Streptococcus sp. HPH0090	1203590	1
ref_mOTU_v31_00305	Streptococcus infantis	68892	2
ref_mOTU_v31_00306	Streptococcus infantis	68892	3
ref_mOTU_v31_00307	Streptococcus pseudopneumoniae/infantis [Streptococcus sp. HMSC062D07/Streptococcus pseudopneumoniae/Streptococcus infantis]	NA	14
ref_mOTU_v31_00309	Streptococcus timonensis	1852387	4
ref_mOTU_v31_00310	Streptococcus sp. [Streptococcus sp. I-G2/Streptococcus sp. I-P16]	NA	16
ref_mOTU_v31_00311	Streptococcus australis [Streptococcus australis/Streptococcus sp. 400_SSPC/Streptococcus sp. 343_SSPC/Streptococcus sp. 1171_SSPC/Streptococcus sp. A12]	113107	70
ref_mOTU_v31_00312	Streptococcus parasanguinis [Streptococcus sp. HSISM1/Streptococcus parasanguinis/Streptococcus sp. HMSC074F05/Streptococcus sp. HMSC057G03/Streptococcus sp. HMSC076C09/Streptococcus sp. HMSC073D05/Streptococcus sp. HMSC072C09/Streptococcus sp. HMSC072G04/Streptococcus sp. HMSC061E03/Streptococcus sp. HMSC065C01/Streptococcus sp. HMSC078D09/Streptococcus sp. HMSC065E03]	1318	50
ref_mOTU_v31_00313	Streptococcus sp. F0442	999425	6
ref_mOTU_v31_00379	Lautropia mirabilis	47671	2
ref_mOTU_v31_00571	Streptococcus intermedius	1338	2
ref_mOTU_v31_00892	Capnocytophaga ochracea [Capnocytophaga ochracea/Capnocytophaga sp. oral taxon 323/Capnocytophaga sp. oral taxon 324/Capnocytophaga sp. oral taxon 335/Capnocytophaga sp. oral taxon 336/Capnocytophaga sp. oral taxon 380/Capnocytophaga sp. oral taxon 412]	1018	3
ref_mOTU_v31_00999	Fusobacterium periodonticum	860	6
ref_mOTU_v31_01001	Fusobacterium nucleatum subsp. animalis [Fusobacterium sp. CAG:649/Fusobacterium sp. HMSC065F01/Fusobacterium nucleatum/Fusobacterium sp. CM1]	851	1
ref_mOTU_v31_01002	Fusobacterium nucleatum subsp. vincentii [Fusobacterium sp. HMSC064B12/Fusobacterium nucleatum]	851	3
ref_mOTU_v31_01003	Fusobacterium nucleatum subsp. nucleatum	851	2
ref_mOTU_v31_01004	Fusobacterium hwasookii/nucleatum [Fusobacterium sp. OBRC1/Fusobacterium hwasookii/Fusobacterium sp. HMSC064B11/Fusobacterium nucleatum/Fusobacterium sp. CM22]	NA	3
ref_mOTU_v31_01068	Haemophilus parainfluenzae	729	53
ref_mOTU_v31_01073	Capnocytophaga sp. oral taxon 326	712212	3
ref_mOTU_v31_01074	Capnocytophaga sputigena	1019	1
ref_mOTU_v31_01079	Prevotellaceae bacterium Marseille-P2826	1852368	2
ref_mOTU_v31_01100	Haemophilus sputorum	1078480	1
ref_mOTU_v31_01348	Streptococcus thermophilus [Streptococcus thermophilus CAG:236/Streptococcus thermophilus]	1308	2
ref_mOTU_v31_01350	Streptococcus salivarius	1304	50
ref_mOTU_v31_01495	Neisseria sicca/macacae [Neisseria sp. HMSC06F02/Neisseria sp. HMSC70E02/Neisseria sp. HMSC077D05/Neisseria sp. HMSC074B07/Neisseria sp. HMSC055H02/Neisseria sp. HMSC067H09/Neisseria sp. HMSC065D04/Neisseria sicca/Neisseria macacae/Neisseria sp. GT4A_CT1]	NA	3
ref_mOTU_v31_01500	Neisseria sp. oral taxon 014	641148	2
ref_mOTU_v31_01539	Neisseria meningitidis [Neisseria sp. HMSC070F02/Neisseria meningitidis]	487	4
ref_mOTU_v31_01586	Eikenella corrodens [Eikenella sp. HMSC061C02/Eikenella corrodens]	539	1
ref_mOTU_v31_01589	Prevotella nigrescens	28133	5
ref_mOTU_v31_01590	Prevotella phocaeensis/oralis	NA	1
ref_mOTU_v31_01591	Streptococcus sanguinis	1305	13
ref_mOTU_v31_01592	Streptococcus sanguinis	1305	4
ref_mOTU_v31_01716	Prevotella pleuritidis	407975	8
ref_mOTU_v31_01839	Lachnoanaerobaculum saburreum	467210	1
ref_mOTU_v31_01841	Prevotella sp. oral taxon 306	712461	1
ref_mOTU_v31_01911	Actinobacteria sp. [Schaalia odontolytica/Actinomyces sp. HMSC035G02/Xylanimonas cellulosilytica/Sanguibacter keddieii/Actinomyces sp. ICM54]	NA	7
ref_mOTU_v31_01913	Actinomyces sp. [Actinomyces sp. ICM58/Actinomyces sp. oral taxon 172]	NA	1
ref_mOTU_v31_01914	Actinomyces sp. ICM47	936548	1
ref_mOTU_v31_01938	Veillonella parvula [Veillonella parvula/Veillonella sp. 6_1_27/Veillonella sp. 3_1_44]	29466	10
ref_mOTU_v31_01939	Veillonella rogosae [Veillonella rogosae/Veillonella sp. oral taxon 158]	423477	81
ref_mOTU_v31_01940	Veillonella dispar	39778	11
ref_mOTU_v31_01941	Veillonella atypica [Veillonella sp. HPA0037/Veillonella atypica/Veillonella sp. ACP1/Veillonella sp. ICM51a]	39777	5
ref_mOTU_v31_02017	Actinomyces johnsonii [Actinomyces johnsonii/Actinomyces sp. oral taxon 849]	544581	1
ref_mOTU_v31_02018	Actinomyces naeslundii	1655	3
ref_mOTU_v31_02019	Actinomyces oris	544580	15
ref_mOTU_v31_02020	Actinomyces sp. oral taxon 170	712117	1
ref_mOTU_v31_02041	Actinobacteria sp. [Actinomyces sp. ph3/Trueperella pyogenes/Streptomyces cattleya/Actinomyces sp. oral taxon 181]	NA	3
ref_mOTU_v31_02098	Actinomyces dentalis	272548	3
ref_mOTU_v31_02100	Actinomycetaceae sp. [Actinomyces sp. oral taxon 877/Actinomyces hongkongensis/Schaalia georgiae/Actinomyces sp. oral taxon 178]	NA	2
ref_mOTU_v31_02297	Leptotrichia massiliensis [Leptotrichia massiliensis/Leptotrichia sp. oral taxon 225]	1852388	1
ref_mOTU_v31_02298	Leptotrichia hofstadii	157688	1
ref_mOTU_v31_02300	Leptotrichia sp. oral taxon 879	1227267	1
ref_mOTU_v31_02302	Leptotrichia wadei	157687	1
ref_mOTU_v31_02391	Prevotella denticola	28129	1
ref_mOTU_v31_02394	Prevotella loescheii [Prevotella sp. oral taxon 472/Prevotella loescheii]	840	2
ref_mOTU_v31_02398	Prevotella nanceiensis [Prevotella nanceiensis/Prevotella sp. oral taxon 299]	425941	10
ref_mOTU_v31_02399	Prevotella oris [Prevotella sp. HMSC077E09/Prevotella sp. HMSC069G02/Prevotella sp. HMSC077E08/Prevotella oris]	28135	2
ref_mOTU_v31_02519	Treponema socranskii	53419	1
ref_mOTU_v31_02522	Actinomyces massiliensis	461393	1
ref_mOTU_v31_02523	Porphyromonas somerae [Porphyromonadaceae bacterium KA00676/Porphyromonas somerae/Porphyromonas sp. oral taxon 279/Porphyromonas sp. KLE 1280]	322095	50
ref_mOTU_v31_02524	Rothia aeria/dentocariosa	NA	10
ref_mOTU_v31_02535	Porphyromonas catoniae	41976	2
ref_mOTU_v31_02536	Prevotella saccharolytica	633701	1
ref_mOTU_v31_02795	Prevotella melaninogenica [Prevotella sp. ICM33/Prevotella melaninogenica]	28132	57
ref_mOTU_v31_02949	Atopobium parvulum [Atopobium sp. ICM42b/Atopobium parvulum/Atopobium sp. BS2]	1382	1
ref_mOTU_v31_03217	Pseudopropionibacterium propionicum	1750	2
ref_mOTU_v31_03484	Prevotella oulorum	28136	1
ref_mOTU_v31_03485	Prevotella sp. HJM029	1433844	2
ref_mOTU_v31_03518	Campylobacter concisus [Campylobacter concisus/Campylobacter sp. 10_1_50]	199	3
ref_mOTU_v31_03691	Dialister invisus [Dialister invisus CAG:218/Dialister invisus]	218538	2
ref_mOTU_v31_03773	Micrococcales sp. [Kytococcus sedentarius/Cellulomonas flavigena/Actinomyces sp. oral taxon 180]	NA	1
ref_mOTU_v31_03967	Streptococcus cristatus	45634	4
ref_mOTU_v31_03970	Streptococcus gordonii	1302	10
ref_mOTU_v31_04027	Tannerella forsythia	28112	1
ref_mOTU_v31_04048	Aggregatibacter aphrophilus	732	2
ref_mOTU_v31_04051	Leptotrichia sp. oral taxon 215	712359	3
ref_mOTU_v31_04052	Leptotrichia sp. oral taxon 212	712357	1
ref_mOTU_v31_04054	Actinomyces graevenitzii	55565	1
ref_mOTU_v31_04194	Gemella haemolysans	1379	3
ref_mOTU_v31_04195	Staphylococcaceae sp. [Gemella haemolysans/Staphylococcus pasteuri]	NA	4
ref_mOTU_v31_04252	Prevotella salivae	228604	1
ref_mOTU_v31_04303	Gemella sanguinis	84135	64
ref_mOTU_v31_04782	Granulicatella adiacens [Granulicatella sp. HMSC30F09/Granulicatella sp. HMSC31F03/Granulicatella sp. 572.rep1_STHE/Granulicatella sp. 572.rep2_STHE/Granulicatella adiacens]	46124	6
ref_mOTU_v31_04783	Streptococcus sp. 263_SSPC	1579343	15
ref_mOTU_v31_04790	Neisseria elongata [Neisseria sp. HMSC31F04/Neisseria elongata]	495	4
ref_mOTU_v31_04794	Neisseria sp. [Neisseria sp. HMSC066H01/Neisseria sp. HMSC078C12/Neisseria sp. HMSC061B04/Neisseria sp. HMSC070A01/Neisseria lactamica/Neisseria meningitidis/Neisseria mucosa]	NA	4
ref_mOTU_v31_04796	Neisseria subflava/meningitidis [Neisseria sp. HMSC072B12/Neisseria sp. HMSC058F07/Neisseria sp. HMSC075C12/Neisseria sp. HMSC063B05/Neisseria sp. HMSC071A01/Neisseria sp. HMSC067H04/Neisseria sp. HMSC067G12/Neisseria sp. HMSC067G11/Neisseria sp. HMSC068C12/Neisseria subflava/Neisseria meningitidis]	NA	1
ref_mOTU_v31_04797	Neisseria flavescens [Neisseria sp. HMSC064D07/Neisseria flavescens]	484	5
ref_mOTU_v31_04798	Neisseria sp. [Neisseria sp. HMSC15G01/Neisseria sp. HMSC064F03/Neisseria sp. HMSC078H04/Neisseria sp. HMSC056A04/Neisseria sp. HMSC070H10/Neisseria sp. HMSC072C05/Neisseria sp. HMSC066F04/Neisseria sp. HMSC061H08/Neisseria sp. HMSC068C04/Neisseria sp. HMSC061E12/Neisseria sp. HMSC073G10/Neisseria sp. HMSC069H12/Neisseria sp. HMSC066B07/Neisseria sp. HMSC075C10/Neisseria sp. HMSC056A03/Neisseria flavescens/Neisseria lactamica/Neisseria meningitidis]	NA	20
ref_mOTU_v31_04800	Rothia dentocariosa [Rothia sp. HMSC08A08/Rothia sp. HMSC071F11/Rothia sp. HMSC058E10/Rothia sp. HMSC064D08/Rothia sp. HMSC067H10/Rothia sp. HMSC065G12/Rothia sp. HMSC036D11/Rothia sp. HMSC069C01/Rothia sp. HMSC065D02/Rothia dentocariosa]	2047	31
ref_mOTU_v31_05265	Rothia mucilaginosa [Rothia sp. HMSC071B01/Rothia sp. HMSC078H08/Rothia sp. HMSC065C03/Rothia sp. HMSC061D12/Rothia sp. HMSC069D01/Rothia sp. HMSC064F07/Rothia sp. HMSC075F09/Rothia sp. HMSC062H08/Rothia sp. HMSC065C12/Rothia sp. HMSC069C10/Rothia sp. HMSC065B04/Rothia sp. HMSC069C04/Rothia sp. HMSC073B08/Rothia sp. HMSC066G02/Rothia sp. HMSC068E02/Rothia sp. HMSC061E04/Rothia sp. HMSC072B04/Rothia sp. HMSC071C12/Rothia sp. HMSC066G07/Rothia sp. HMSC076D04/Rothia sp. HMSC066H02/Rothia sp. HMSC065D09/Rothia sp. HMSC061C12/Rothia mucilaginosa]	43675	135
ref_mOTU_v31_06128	Cardiobacterium hominis	2718	3
ref_mOTU_v31_06312	Capnocytophaga granulosa [Capnocytophaga granulosa/Capnocytophaga sp. CM59]	45242	1
ref_mOTU_v31_06367	Corynebacterium matruchotii	43768	18
ref_mOTU_v31_06368	Campylobacter gracilis	824	2
ref_mOTU_v31_06382	Selenomonas noxia	135083	2
ref_mOTU_v31_06466	[Eubacterium] sulci	143393	2
ref_mOTU_v31_06543	Corynebacterium durum	61592	4
ref_mOTU_v31_06712	Actinomyces gerencseriae	52769	2
ref_mOTU_v31_06713	Actinomyces israelii	1659	1
ref_mOTU_v31_07011	Prevotella shahii	228603	1
ref_mOTU_v31_07140	Olsenella profusa	138595	1
ref_mOTU_v31_07446	Actinobaculum sp. oral taxon 183	712888	5
ref_mOTU_v31_07448	Porphyromonas sp. oral taxon 278	712437	2
ref_mOTU_v31_07938	Selenomonas sp. oral taxon 892	1321785	1
ref_mOTU_v31_07939	[Eubacterium] brachy	35517	2
ref_mOTU_v31_08897	Ottowia sp. oral taxon 894	1658672	1
ref_mOTU_v31_11466	Capnocytophaga gingivalis	1017	2
ref_mOTU_v31_11495	Gemella morbillorum	29391	3
ref_mOTU_v31_11549	Bacteroidetes oral taxon 274	652708	4
ref_mOTU_v31_11576	Oribacterium sinus	237576	2
ref_mOTU_v31_11593	Catonella morbi	43997	2
ref_mOTU_v31_11632	Kingella oralis	505	2
ref_mOTU_v31_11762	Johnsonella ignava	43995	1
ref_mOTU_v31_11824	Capnocytophaga sp. oral taxon 329	706435	3
ref_mOTU_v31_11835	Olsenella sp. oral taxon 807	712411	2
ref_mOTU_v31_11944	Cardiobacterium valvarum	194702	1
ref_mOTU_v31_12049	Actinomyces sp. oral taxon 448	712124	2
ref_mOTU_v31_12050	Capnocytophaga sp. oral taxon 338	710239	1
ref_mOTU_v31_12220	Prevotella pallens	60133	8
meta_mOTU_v31_12274	Flavobacteriaceae species incertae sedis	NA	2
meta_mOTU_v31_12290	Mogibacterium species incertae sedis	NA	2
meta_mOTU_v31_12302	Porphyromonadaceae species incertae sedis	NA	2
meta_mOTU_v31_12337	Peptostreptococcaceae species incertae sedis	NA	3
meta_mOTU_v31_12359	Bacteroidales species incertae sedis	NA	2
meta_mOTU_v31_12381	Parvimonas species incertae sedis	NA	1
meta_mOTU_v31_12392	Tannerella sp. oral taxon HOT-286	712710	2
meta_mOTU_v31_12405	Bacteroides species incertae sedis	NA	3
meta_mOTU_v31_12409	Bacteria species incertae sedis	NA	3
meta_mOTU_v31_12444	Bacteria species incertae sedis	NA	3
meta_mOTU_v31_12582	Catonella morbi	43997	2
meta_mOTU_v31_12593	Capnocytophaga species incertae sedis	NA	2
meta_mOTU_v31_12620	Prevotella species incertae sedis	NA	1
meta_mOTU_v31_12632	Bacteroidia species incertae sedis	NA	2
meta_mOTU_v31_12689	Bacteria species incertae sedis	NA	2
meta_mOTU_v31_12734	Bacteria species incertae sedis	NA	2
meta_mOTU_v31_12738	Cardiobacterium species incertae sedis	NA	1
meta_mOTU_v31_12807	Lactobacillales species incertae sedis	NA	21
meta_mOTU_v31_12931	Lautropia mirabilis	47671	2
meta_mOTU_v31_12961	Leptotrichia species incertae sedis	NA	1
meta_mOTU_v31_13077	Clostridium species incertae sedis	NA	1
meta_mOTU_v31_13135	Veillonella species incertae sedis	NA	5
meta_mOTU_v31_13183	Treponema species incertae sedis	NA	2
meta_mOTU_v31_13218	Pasteurellaceae species incertae sedis	NA	5
meta_mOTU_v31_13222	Pseudopropionibacterium propionicum	1750	3
meta_mOTU_v31_13253	Pasteurellaceae species incertae sedis	NA	8
meta_mOTU_v31_13369	Cardiobacterium valvarum	194702	2
meta_mOTU_v31_13813	Bacteria species incertae sedis	NA	2
meta_mOTU_v31_14351	Campylobacter gracilis	824	1
meta_mOTU_v31_14369	Prevotella species incertae sedis	NA	2
meta_mOTU_v31_14387	Clostridiales species incertae sedis	NA	2
ext_mOTU_v31_17399	Actinomyces species incertae sedis	NA	2
ext_mOTU_v31_17438	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_17442	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_17443	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_17472	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_17849	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_17852	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_17854	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_17857	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_18022	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_18023	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_18222	Campylobacter species incertae sedis	NA	3
ext_mOTU_v31_18223	Campylobacter species incertae sedis	NA	1
ext_mOTU_v31_18225	Campylobacter species incertae sedis	NA	2
ext_mOTU_v31_19627	Capnocytophaga species incertae sedis	NA	1
ext_mOTU_v31_19639	Kingella species incertae sedis	NA	1
ext_mOTU_v31_19643	Granulicatella species incertae sedis	NA	16
ext_mOTU_v31_19645	Lachnospiraceae species incertae sedis	NA	1
ext_mOTU_v31_19663	Neisseria species incertae sedis	NA	1
ext_mOTU_v31_19670	Streptococcus species incertae sedis	NA	5
ext_mOTU_v31_19671	Streptococcus species incertae sedis	NA	4
ext_mOTU_v31_19712	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_19713	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_19714	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_19728	Synergistaceae species incertae sedis	NA	1
ext_mOTU_v31_26700	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_26850	Streptococcus species incertae sedis	NA	4
ext_mOTU_v31_26865	Haemophilus species incertae sedis	NA	2
ext_mOTU_v31_26956	Haemophilus species incertae sedis	NA	1
ext_mOTU_v31_27080	Haemophilus species incertae sedis	NA	2
ext_mOTU_v31_27189	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_27195	Granulicatella species incertae sedis	NA	3
ext_mOTU_v31_28178	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_28185	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29374	Clostridiales Family XIII. Incertae Sedis species incertae sedis	NA	1
ext_mOTU_v31_29409	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29428	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_29429	Streptococcus species incertae sedis	NA	27
ext_mOTU_v31_29439	Kingella species incertae sedis	NA	1
ext_mOTU_v31_29460	Neisseria species incertae sedis	NA	3
ext_mOTU_v31_29474	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29480	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_29483	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29490	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29495	Streptococcus species incertae sedis	NA	5
ext_mOTU_v31_29496	Streptococcus species incertae sedis	NA	8
ext_mOTU_v31_29509	Actinomyces species incertae sedis	NA	2
ext_mOTU_v31_29512	Campylobacter species incertae sedis	NA	1
ext_mOTU_v31_29535	Actinomycetaceae species incertae sedis	NA	4
ext_mOTU_v31_29554	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_29593	Campylobacter species incertae sedis	NA	2
unassigned	unassigned	NA	36
