# git tag version 3.1.0 |  motus version 3.1.0 | map_tax 3.1.0 | gene database: nr3.1.0 | calc_mgc 3.1.0 -y insert.scaled_counts -l 75 | calc_motu 3.1.0 -k mOTU -C no_CAMI -g 3 -c -p -u | taxonomy: ref_mOTU_3.1.0 meta_mOTU_3.1.0
# call: python /nfs3_ib/nfs-ip34/home/def-ilafores/programs/motu-profiler_env/bin/motus profile -f /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ4/GQ4_paired_1.fastq -r /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ4/GQ4_paired_2.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ4/GQ4_unmatched_1.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ4/GQ4_unmatched_2.fastq -n GQ4 -t 24 -u -c -p
#mOTU	consensus_taxonomy	NCBI_tax_id	GQ4
ref_mOTU_v31_00312	Streptococcus parasanguinis [Streptococcus sp. HSISM1/Streptococcus parasanguinis/Streptococcus sp. HMSC074F05/Streptococcus sp. HMSC057G03/Streptococcus sp. HMSC076C09/Streptococcus sp. HMSC073D05/Streptococcus sp. HMSC072C09/Streptococcus sp. HMSC072G04/Streptococcus sp. HMSC061E03/Streptococcus sp. HMSC065C01/Streptococcus sp. HMSC078D09/Streptococcus sp. HMSC065E03]	1318	145
ref_mOTU_v31_00313	Streptococcus sp. F0442	999425	2
ref_mOTU_v31_00379	Lautropia mirabilis	47671	8
ref_mOTU_v31_00571	Streptococcus intermedius	1338	1
ref_mOTU_v31_00800	Cutibacterium acnes [Propionibacterium sp. CC003-HC2/Propionibacterium sp. KPL1847/Propionibacterium sp. KPL1849/Propionibacterium sp. KPL1854/Propionibacterium sp. KPL2003/Propionibacterium sp. KPL2008/Propionibacterium sp. KPL2009/Propionibacterium sp. MB3007/Propionibacterium sp. HMSC068C01/Propionibacterium sp. HMSC078F01/Propionibacterium sp. HMSC069G10/Propionibacterium sp. HMSC065F07/Propionibacterium sp. HMSC078F10/Propionibacterium sp. HMSC067A02/Propionibacterium sp. HMSC075A12/Propionibacterium sp. HMSC067A01/Propionibacterium sp. HMSC062D02/Propionibacterium sp. HMSC062D05/Cutibacterium acnes/Propionibacterium sp. CG1_02_60_36/Propionibacterium sp. 5_U_42AFAA/Propionibacterium sp. 409-HC1/Propionibacterium sp. 434-HC2]	1747	3
ref_mOTU_v31_00999	Fusobacterium periodonticum	860	25
ref_mOTU_v31_01001	Fusobacterium nucleatum subsp. animalis [Fusobacterium sp. CAG:649/Fusobacterium sp. HMSC065F01/Fusobacterium nucleatum/Fusobacterium sp. CM1]	851	1
ref_mOTU_v31_01002	Fusobacterium nucleatum subsp. vincentii [Fusobacterium sp. HMSC064B12/Fusobacterium nucleatum]	851	2
ref_mOTU_v31_01003	Fusobacterium nucleatum subsp. nucleatum	851	2
ref_mOTU_v31_01004	Fusobacterium hwasookii/nucleatum [Fusobacterium sp. OBRC1/Fusobacterium hwasookii/Fusobacterium sp. HMSC064B11/Fusobacterium nucleatum/Fusobacterium sp. CM22]	NA	1
ref_mOTU_v31_01068	Haemophilus parainfluenzae	729	23
ref_mOTU_v31_01069	Haemophilus pittmaniae	249188	2
ref_mOTU_v31_01074	Capnocytophaga sputigena	1019	2
ref_mOTU_v31_01100	Haemophilus sputorum	1078480	2
ref_mOTU_v31_01348	Streptococcus thermophilus [Streptococcus thermophilus CAG:236/Streptococcus thermophilus]	1308	1
ref_mOTU_v31_01350	Streptococcus salivarius	1304	98
ref_mOTU_v31_01494	Morococcus cerebrosus [Morococcus cerebrosus/Neisseria sp. HMSC03D10/Neisseria sp. HMSC071C03/Neisseria sp. HMSC073B07/Neisseria sp. HMSC071B12]	1056807	2
ref_mOTU_v31_01495	Neisseria sicca/macacae [Neisseria sp. HMSC06F02/Neisseria sp. HMSC70E02/Neisseria sp. HMSC077D05/Neisseria sp. HMSC074B07/Neisseria sp. HMSC055H02/Neisseria sp. HMSC067H09/Neisseria sp. HMSC065D04/Neisseria sicca/Neisseria macacae/Neisseria sp. GT4A_CT1]	NA	1
ref_mOTU_v31_01539	Neisseria meningitidis [Neisseria sp. HMSC070F02/Neisseria meningitidis]	487	10
ref_mOTU_v31_01589	Prevotella nigrescens	28133	4
ref_mOTU_v31_01591	Streptococcus sanguinis	1305	9
ref_mOTU_v31_01716	Prevotella pleuritidis	407975	5
ref_mOTU_v31_01836	Haemophilus parahaemolyticus	735	3
ref_mOTU_v31_01840	Prevotella veroralis	28137	2
ref_mOTU_v31_01841	Prevotella sp. oral taxon 306	712461	4
ref_mOTU_v31_01910	Isoptericola variabilis [Actinomyces sp. HPA0247/Isoptericola variabilis]	139208	2
ref_mOTU_v31_01911	Actinobacteria sp. [Schaalia odontolytica/Actinomyces sp. HMSC035G02/Xylanimonas cellulosilytica/Sanguibacter keddieii/Actinomyces sp. ICM54]	NA	5
ref_mOTU_v31_01912	Actinomyces sp. ICM39	1105029	5
ref_mOTU_v31_01913	Actinomyces sp. [Actinomyces sp. ICM58/Actinomyces sp. oral taxon 172]	NA	4
ref_mOTU_v31_01914	Actinomyces sp. ICM47	936548	13
ref_mOTU_v31_01915	Actinomyces bouchesdurhonensis	1852361	2
ref_mOTU_v31_01938	Veillonella parvula [Veillonella parvula/Veillonella sp. 6_1_27/Veillonella sp. 3_1_44]	29466	7
ref_mOTU_v31_01939	Veillonella rogosae [Veillonella rogosae/Veillonella sp. oral taxon 158]	423477	21
ref_mOTU_v31_01940	Veillonella dispar	39778	24
ref_mOTU_v31_01941	Veillonella atypica [Veillonella sp. HPA0037/Veillonella atypica/Veillonella sp. ACP1/Veillonella sp. ICM51a]	39777	35
ref_mOTU_v31_02018	Actinomyces naeslundii	1655	2
ref_mOTU_v31_02019	Actinomyces oris	544580	5
ref_mOTU_v31_02020	Actinomyces sp. oral taxon 170	712117	2
ref_mOTU_v31_02041	Actinobacteria sp. [Actinomyces sp. ph3/Trueperella pyogenes/Streptomyces cattleya/Actinomyces sp. oral taxon 181]	NA	2
ref_mOTU_v31_02297	Leptotrichia massiliensis [Leptotrichia massiliensis/Leptotrichia sp. oral taxon 225]	1852388	1
ref_mOTU_v31_02298	Leptotrichia hofstadii	157688	1
ref_mOTU_v31_02299	Leptotrichia buccalis	40542	1
ref_mOTU_v31_02302	Leptotrichia wadei	157687	11
ref_mOTU_v31_02391	Prevotella denticola	28129	1
ref_mOTU_v31_02395	Prevotella conceptionensis [Prevotella sp. HMSC073D09/Prevotella conceptionensis/Prevotella sp. oral taxon 317]	340486	1
ref_mOTU_v31_02398	Prevotella nanceiensis [Prevotella nanceiensis/Prevotella sp. oral taxon 299]	425941	3
ref_mOTU_v31_02399	Prevotella oris [Prevotella sp. HMSC077E09/Prevotella sp. HMSC069G02/Prevotella sp. HMSC077E08/Prevotella oris]	28135	2
ref_mOTU_v31_02523	Porphyromonas somerae [Porphyromonadaceae bacterium KA00676/Porphyromonas somerae/Porphyromonas sp. oral taxon 279/Porphyromonas sp. KLE 1280]	322095	8
ref_mOTU_v31_02524	Rothia aeria/dentocariosa	NA	20
ref_mOTU_v31_02795	Prevotella melaninogenica [Prevotella sp. ICM33/Prevotella melaninogenica]	28132	38
ref_mOTU_v31_02797	Prevotella sp. C561	563031	22
ref_mOTU_v31_02949	Atopobium parvulum [Atopobium sp. ICM42b/Atopobium parvulum/Atopobium sp. BS2]	1382	1
ref_mOTU_v31_03484	Prevotella oulorum	28136	1
ref_mOTU_v31_03485	Prevotella sp. HJM029	1433844	4
ref_mOTU_v31_03518	Campylobacter concisus [Campylobacter concisus/Campylobacter sp. 10_1_50]	199	10
ref_mOTU_v31_03846	Actinomyces marseillensis/pacaensis [Actinomyces sp. S6-Spd3/Actinomyces marseillensis/Actinomyces pacaensis]	NA	3
ref_mOTU_v31_03966	Streptococcus cristatus	45634	4
ref_mOTU_v31_03967	Streptococcus cristatus	45634	2
ref_mOTU_v31_03969	Streptococcus gordonii [Streptococcus gordonii/Streptococcus sp. oral taxon 056]	1302	1
ref_mOTU_v31_03970	Streptococcus gordonii	1302	6
ref_mOTU_v31_04027	Tannerella forsythia	28112	1
ref_mOTU_v31_04051	Leptotrichia sp. oral taxon 215	712359	19
ref_mOTU_v31_04052	Leptotrichia sp. oral taxon 212	712357	2
ref_mOTU_v31_04054	Actinomyces graevenitzii	55565	16
ref_mOTU_v31_04194	Gemella haemolysans	1379	1
ref_mOTU_v31_04195	Staphylococcaceae sp. [Gemella haemolysans/Staphylococcus pasteuri]	NA	2
ref_mOTU_v31_04252	Prevotella salivae	228604	3
ref_mOTU_v31_04303	Gemella sanguinis	84135	22
ref_mOTU_v31_04782	Granulicatella adiacens [Granulicatella sp. HMSC30F09/Granulicatella sp. HMSC31F03/Granulicatella sp. 572.rep1_STHE/Granulicatella sp. 572.rep2_STHE/Granulicatella adiacens]	46124	9
ref_mOTU_v31_04783	Streptococcus sp. 263_SSPC	1579343	7
ref_mOTU_v31_04790	Neisseria elongata [Neisseria sp. HMSC31F04/Neisseria elongata]	495	4
ref_mOTU_v31_04794	Neisseria sp. [Neisseria sp. HMSC066H01/Neisseria sp. HMSC078C12/Neisseria sp. HMSC061B04/Neisseria sp. HMSC070A01/Neisseria lactamica/Neisseria meningitidis/Neisseria mucosa]	NA	67
ref_mOTU_v31_04795	Neisseria meningitidis [Neisseria sp. HMSC065C04/Neisseria meningitidis]	487	16
ref_mOTU_v31_04796	Neisseria subflava/meningitidis [Neisseria sp. HMSC072B12/Neisseria sp. HMSC058F07/Neisseria sp. HMSC075C12/Neisseria sp. HMSC063B05/Neisseria sp. HMSC071A01/Neisseria sp. HMSC067H04/Neisseria sp. HMSC067G12/Neisseria sp. HMSC067G11/Neisseria sp. HMSC068C12/Neisseria subflava/Neisseria meningitidis]	NA	12
ref_mOTU_v31_04797	Neisseria flavescens [Neisseria sp. HMSC064D07/Neisseria flavescens]	484	38
ref_mOTU_v31_04798	Neisseria sp. [Neisseria sp. HMSC15G01/Neisseria sp. HMSC064F03/Neisseria sp. HMSC078H04/Neisseria sp. HMSC056A04/Neisseria sp. HMSC070H10/Neisseria sp. HMSC072C05/Neisseria sp. HMSC066F04/Neisseria sp. HMSC061H08/Neisseria sp. HMSC068C04/Neisseria sp. HMSC061E12/Neisseria sp. HMSC073G10/Neisseria sp. HMSC069H12/Neisseria sp. HMSC066B07/Neisseria sp. HMSC075C10/Neisseria sp. HMSC056A03/Neisseria flavescens/Neisseria lactamica/Neisseria meningitidis]	NA	24
ref_mOTU_v31_04800	Rothia dentocariosa [Rothia sp. HMSC08A08/Rothia sp. HMSC071F11/Rothia sp. HMSC058E10/Rothia sp. HMSC064D08/Rothia sp. HMSC067H10/Rothia sp. HMSC065G12/Rothia sp. HMSC036D11/Rothia sp. HMSC069C01/Rothia sp. HMSC065D02/Rothia dentocariosa]	2047	67
ref_mOTU_v31_05264	Rothia mucilaginosa [Rothia sp. HMSC072B03/Rothia sp. HMSC062F03/Rothia sp. HMSC068F09/Rothia sp. HMSC072E10/Rothia mucilaginosa]	43675	4
ref_mOTU_v31_05265	Rothia mucilaginosa [Rothia sp. HMSC071B01/Rothia sp. HMSC078H08/Rothia sp. HMSC065C03/Rothia sp. HMSC061D12/Rothia sp. HMSC069D01/Rothia sp. HMSC064F07/Rothia sp. HMSC075F09/Rothia sp. HMSC062H08/Rothia sp. HMSC065C12/Rothia sp. HMSC069C10/Rothia sp. HMSC065B04/Rothia sp. HMSC069C04/Rothia sp. HMSC073B08/Rothia sp. HMSC066G02/Rothia sp. HMSC068E02/Rothia sp. HMSC061E04/Rothia sp. HMSC072B04/Rothia sp. HMSC071C12/Rothia sp. HMSC066G07/Rothia sp. HMSC076D04/Rothia sp. HMSC066H02/Rothia sp. HMSC065D09/Rothia sp. HMSC061C12/Rothia mucilaginosa]	43675	330
ref_mOTU_v31_06122	Neisseria bacilliformis	267212	1
ref_mOTU_v31_06128	Cardiobacterium hominis	2718	1
ref_mOTU_v31_06162	Corynebacterium otitidis	29321	1
ref_mOTU_v31_06312	Capnocytophaga granulosa [Capnocytophaga granulosa/Capnocytophaga sp. CM59]	45242	1
ref_mOTU_v31_06365	Selenomonas sputigena [Selenomonas sputigena/Selenomonas sp. CM52]	69823	1
ref_mOTU_v31_06367	Corynebacterium matruchotii	43768	1
ref_mOTU_v31_06402	Selenomonas sp. [Selenomonas sp. oral taxon 149/Selenomonas sp. oral taxon 478/Selenomonas sp. oral taxon 136]	NA	1
ref_mOTU_v31_06403	Selenomonas flueggei	135080	4
ref_mOTU_v31_06446	Oribacterium asaccharolyticum [Oribacterium asaccharolyticum/Oribacterium sp. oral taxon 108]	1501332	1
ref_mOTU_v31_06466	[Eubacterium] sulci	143393	2
ref_mOTU_v31_06478	Lachnoanaerobaculum sp. [Lachnoanaerobaculum sp. ICM7/Lachnoanaerobaculum sp. OBRC5-5/Lachnoanaerobaculum sp. MSX33]	NA	1
ref_mOTU_v31_06543	Corynebacterium durum	61592	2
ref_mOTU_v31_07224	[Eubacterium] nodatum	35518	2
ref_mOTU_v31_07939	[Eubacterium] brachy	35517	1
ref_mOTU_v31_08897	Ottowia sp. oral taxon 894	1658672	1
ref_mOTU_v31_11465	Porphyromonas endodontalis	28124	2
ref_mOTU_v31_11466	Capnocytophaga gingivalis	1017	4
ref_mOTU_v31_11495	Gemella morbillorum	29391	3
ref_mOTU_v31_11549	Bacteroidetes oral taxon 274	652708	1
ref_mOTU_v31_11576	Oribacterium sinus	237576	9
ref_mOTU_v31_11632	Kingella oralis	505	1
ref_mOTU_v31_11761	Alloprevotella rava	671218	1
ref_mOTU_v31_11823	Megasphaera micronuciformis	187326	2
ref_mOTU_v31_12220	Prevotella pallens	60133	12
meta_mOTU_v31_12274	Flavobacteriaceae species incertae sedis	NA	2
meta_mOTU_v31_12290	Mogibacterium species incertae sedis	NA	2
meta_mOTU_v31_12337	Peptostreptococcaceae species incertae sedis	NA	2
meta_mOTU_v31_12359	Bacteroidales species incertae sedis	NA	9
meta_mOTU_v31_12360	Leptotrichia species incertae sedis	NA	14
meta_mOTU_v31_12387	Solobacterium species incertae sedis	NA	2
meta_mOTU_v31_12392	Tannerella sp. oral taxon HOT-286	712710	2
meta_mOTU_v31_12405	Bacteroides species incertae sedis	NA	2
meta_mOTU_v31_12444	Bacteria species incertae sedis	NA	2
meta_mOTU_v31_12478	Clostridium species incertae sedis	NA	2
meta_mOTU_v31_12532	Bacteroidales species incertae sedis	NA	1
meta_mOTU_v31_12555	Campylobacter species incertae sedis	NA	2
meta_mOTU_v31_12574	Bacteria species incertae sedis	NA	1
meta_mOTU_v31_12582	Catonella morbi	43997	4
meta_mOTU_v31_12605	Stomatobaculum longum	796942	4
meta_mOTU_v31_12632	Bacteroidia species incertae sedis	NA	1
meta_mOTU_v31_12689	Bacteria species incertae sedis	NA	2
meta_mOTU_v31_12734	Bacteria species incertae sedis	NA	2
meta_mOTU_v31_12777	Clostridiales species incertae sedis	NA	2
meta_mOTU_v31_12807	Lactobacillales species incertae sedis	NA	21
meta_mOTU_v31_12931	Lautropia mirabilis	47671	1
meta_mOTU_v31_13009	Bacteria species incertae sedis	NA	1
meta_mOTU_v31_13055	Firmicutes species incertae sedis	NA	3
meta_mOTU_v31_13077	Clostridium species incertae sedis	NA	3
meta_mOTU_v31_13135	Veillonella species incertae sedis	NA	48
meta_mOTU_v31_13222	Pseudopropionibacterium propionicum	1750	1
meta_mOTU_v31_13253	Pasteurellaceae species incertae sedis	NA	1
meta_mOTU_v31_14360	Campylobacter species incertae sedis	NA	1
meta_mOTU_v31_14369	Prevotella species incertae sedis	NA	1
meta_mOTU_v31_14387	Clostridiales species incertae sedis	NA	3
meta_mOTU_v31_14453	Bacteria species incertae sedis	NA	1
ext_mOTU_v31_17438	Streptococcus species incertae sedis	NA	23
ext_mOTU_v31_17439	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_17471	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_17472	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_17473	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_17849	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_17851	Candidatus Saccharibacteria species incertae sedis	NA	3
ext_mOTU_v31_17852	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_17854	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_17855	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_17914	Veillonella species incertae sedis	NA	2
ext_mOTU_v31_17915	Veillonella species incertae sedis	NA	2
ext_mOTU_v31_18022	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_18023	Streptococcus species incertae sedis	NA	6
ext_mOTU_v31_18024	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_18027	Actinomyces species incertae sedis	NA	10
ext_mOTU_v31_18159	Leptotrichia species incertae sedis	NA	12
ext_mOTU_v31_19643	Granulicatella species incertae sedis	NA	3
ext_mOTU_v31_19663	Neisseria species incertae sedis	NA	1
ext_mOTU_v31_19670	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_19705	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_19713	Candidatus Saccharibacteria species incertae sedis	NA	5
ext_mOTU_v31_19746	Actinomyces species incertae sedis	NA	3
ext_mOTU_v31_26700	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_26850	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_26865	Haemophilus species incertae sedis	NA	2
ext_mOTU_v31_27195	Granulicatella species incertae sedis	NA	3
ext_mOTU_v31_28185	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_29377	Treponema species incertae sedis	NA	1
ext_mOTU_v31_29427	Selenomonas species incertae sedis	NA	1
ext_mOTU_v31_29442	Selenomonas species incertae sedis	NA	1
ext_mOTU_v31_29445	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29454	Streptococcus species incertae sedis	NA	14
ext_mOTU_v31_29461	Neisseria species incertae sedis	NA	20
ext_mOTU_v31_29473	Gammaproteobacteria species incertae sedis	NA	1
ext_mOTU_v31_29474	Streptococcus species incertae sedis	NA	4
ext_mOTU_v31_29479	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29483	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_29490	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_29496	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29571	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_29583	Campylobacter species incertae sedis	NA	1
ext_mOTU_v31_29616	Actinomycetaceae species incertae sedis	NA	1
unassigned	unassigned	NA	31
