#Classification	GQ54_bracken_C.kreport
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria	3
k__Bacteria|p__Acidobacteria|c__Blastocatellia	3
k__Bacteria|p__Acidobacteria|c__Holophagae	1
k__Bacteria|p__Calditrichaeota	25
k__Bacteria|p__Calditrichaeota|c__Calditrichia	25
k__Bacteria|p__Dictyoglomi	22
k__Bacteria|p__Dictyoglomi|c__Dictyoglomia	22
k__Bacteria|p__Deferribacteres	20
k__Bacteria|p__Deferribacteres|c__Deferribacteres	20
k__Bacteria|p__Aquificae	13
k__Bacteria|p__Aquificae|c__Aquificae	13
k__Bacteria|p__Thermodesulfobacteria	11
k__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria	11
k__Bacteria|p__Atribacterota	3
k__Bacteria|p__Atribacterota|c__Atribacteria	3
k__Bacteria|p__Elusimicrobia	3
k__Bacteria|p__Elusimicrobia|c__Endomicrobia	3
k__Eukaryota	27297
k__Eukaryota|k__Viridiplantae	12936
k__Eukaryota|k__Viridiplantae|p__Streptophyta	12884
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida	12648
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Bryopsida	236
k__Eukaryota|k__Viridiplantae|p__Chlorophyta	51
k__Eukaryota|k__Viridiplantae|p__Chlorophyta|c__Mamiellophyceae	48
k__Eukaryota|k__Viridiplantae|p__Chlorophyta|c__Chlorophyceae	2
k__Eukaryota|p__Evosea	9186
k__Eukaryota|p__Evosea|c__Eumycetozoa	9186
k__Eukaryota|k__Metazoa	4892
k__Eukaryota|k__Metazoa|p__Chordata	4892
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia	4892
k__Eukaryota|k__Fungi	202
k__Eukaryota|k__Fungi|p__Ascomycota	198
k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes	95
k__Eukaryota|k__Fungi|p__Ascomycota|c__Eurotiomycetes	37
k__Eukaryota|k__Fungi|p__Ascomycota|c__Saccharomycetes	65
k__Eukaryota|k__Fungi|p__Basidiomycota	4
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Ustilaginomycetes	2
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Agaricomycetes	1
k__Eukaryota|p__Apicomplexa	60
k__Eukaryota|p__Apicomplexa|c__Aconoidasida	58
k__Eukaryota|p__Apicomplexa|c__Conoidasida	2
k__Eukaryota|p__Bacillariophyta	6
k__Eukaryota|p__Bacillariophyta|c__Coscinodiscophyceae	6
k__Eukaryota|p__Euglenozoa	12
k__Eukaryota|p__Euglenozoa|c__Kinetoplastea	12
k__Eukaryota|p__Rhodophyta	1
k__Eukaryota|p__Rhodophyta|c__Bangiophyceae	1
k__Archaea	257
k__Archaea|p__Euryarchaeota	243
k__Archaea|p__Euryarchaeota|c__Methanomicrobia	107
k__Archaea|p__Euryarchaeota|c__Halobacteria	60
k__Archaea|p__Euryarchaeota|c__Methanobacteria	46
k__Archaea|p__Euryarchaeota|c__Methanococci	20
k__Archaea|p__Euryarchaeota|c__Archaeoglobi	5
k__Archaea|p__Euryarchaeota|c__Thermococci	3
k__Archaea|p__Euryarchaeota|c__Methanopyri	1
k__Archaea|p__Candidatus_Thermoplasmatota	7
k__Archaea|p__Candidatus_Thermoplasmatota|c__Thermoplasmata	7
k__Archaea|p__Crenarchaeota	7
k__Archaea|p__Crenarchaeota|c__Thermoprotei	7
k__Viruses	42255
k__Viruses|k__Heunggongvirae	42236
k__Viruses|k__Heunggongvirae|p__Uroviricota	42236
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes	42236
k__Viruses|k__Bamfordvirae	17
k__Viruses|k__Bamfordvirae|p__Nucleocytoviricota	17
k__Viruses|k__Bamfordvirae|p__Nucleocytoviricota|c__Megaviricetes	17
k__Viruses|k__Orthornavirae	2
k__Viruses|k__Orthornavirae|p__Negarnaviricota	2
k__Viruses|k__Orthornavirae|p__Negarnaviricota|c__Ellioviricetes	1
k__Viruses|k__Orthornavirae|p__Negarnaviricota|c__Monjiviricetes	1
