feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Muribaculaceae	NAFLD	Negative	0.00196855297386248	0.00135602181077491	35	34	0.156023262878683	0.427286193831535
Propionibacteriaceae	NAFLD	Negative	-0.000770890517678536	0.000531543053680483	35	35	0.156417267384758	0.427286193831535
Rhizobiaceae	NAFLD	Negative	-0.000438074370188881	0.00030749305556775	35	14	0.163643398896345	0.436382397056921
Leptotrichiaceae	NAFLD	Negative	-0.000929173614086527	0.000676172333882463	35	26	0.17865176695323	0.454749952244584
Thermohalobacteraceae	NAFLD	Negative	-0.000137601994969108	9.99734501503516e-05	35	9	0.177970620214346	0.454749952244584
Polyangiaceae	NAFLD	Negative	0.000103271258337439	7.70441767746473e-05	35	4	0.189265921750785	0.471061849690843
Succinivibrionaceae	NAFLD	Negative	-0.000144224286214013	0.000110884788352337	35	5	0.202382084356838	0.482272201020551
Tepidanaerobacteraceae	NAFLD	Negative	-7.71680413287041e-05	5.87556236643412e-05	35	4	0.198116337263178	0.482272201020551
Thermoactinomycetaceae	NAFLD	Negative	-0.000161047364715156	0.000126161503501592	35	13	0.210683152384295	0.491594022230022
Chitinophagaceae	NAFLD	Negative	0.000208895833059717	0.000170770279901118	35	4	0.229896461039836	0.520973901931948
Gemmatimonadaceae	NAFLD	Negative	7.63763810249672e-05	6.31719872171607e-05	35	4	0.235245442019795	0.520973901931948
Microbacteriaceae	NAFLD	Negative	-0.000147088996560584	0.000122186707606577	35	15	0.237229187486869	0.520973901931948
Dysgonomonadaceae	NAFLD	Negative	0.000392728203836136	0.000339745050635336	35	8	0.256002360130827	0.551114192356136
Rhodocyclaceae	NAFLD	Negative	-9.66829081898717e-05	8.45023305062734e-05	35	8	0.260795108882814	0.551114192356136
Brevibacteriaceae	NAFLD	Negative	-6.69627059069278e-05	6.23770851360146e-05	35	5	0.290827851246233	0.552791368638064
Brucellaceae	NAFLD	Negative	-0.000184687272111006	0.000163597647706383	35	5	0.267075279104821	0.552791368638064
Corynebacteriaceae	NAFLD	Negative	-0.00206826454355442	0.00187171417140967	35	33	0.277146621629332	0.552791368638064
Nocardioidaceae	NAFLD	Negative	5.36142115549886e-05	4.9982174016667e-05	35	4	0.29120259597898	0.552791368638064
Peptoniphilaceae	NAFLD	Negative	0.0033717119338074	0.00302745740761932	35	35	0.273449727479681	0.552791368638064
Sporomusaceae	NAFLD	Negative	-0.000304764602134389	0.000279917131575699	35	14	0.284144159237342	0.552791368638064
Limnochordaceae	NAFLD	Negative	6.97229237363364e-05	6.70516213258827e-05	35	4	0.305973524211614	0.571150578528347
Alicyclobacillaceae	NAFLD	Negative	0.000109395002873912	0.00011843023481743	35	9	0.362343395819173	0.584646855222094
Christensenellaceae	NAFLD	Negative	-0.00301963446791638	0.00333271419589745	35	35	0.371473206407407	0.584646855222094
Clostridiaceae	NAFLD	Negative	-0.0137528147196406	0.0151273140801162	35	35	0.369869703226786	0.584646855222094
Enterococcaceae	NAFLD	Negative	-0.00454021486953963	0.00478946896460598	35	35	0.350041551623603	0.584646855222094
Heliobacteriaceae	NAFLD	Negative	-0.000348831762323418	0.00035141117967604	35	19	0.328099035083516	0.584646855222094
Lawsonellaceae	NAFLD	Negative	0.000961398541715431	0.00104777157444257	35	18	0.36550441596794	0.584646855222094
Mycoplasmataceae	NAFLD	Negative	0.000104328817676246	0.000114622261602191	35	6	0.369319329444704	0.584646855222094
Roseobacteraceae	NAFLD	Negative	0.000247174318110607	0.000251159842602686	35	12	0.332211677922681	0.584646855222094
Steroidobacteraceae	NAFLD	Negative	-8.40620665222177e-05	9.1753271229888e-05	35	9	0.366222051893414	0.584646855222094
Sutterellaceae	NAFLD	Negative	0.00446005790003134	0.00474550433173558	35	35	0.35412398913773	0.584646855222094
Synergistaceae	NAFLD	Negative	0.000335214292718254	0.000337675198289191	35	26	0.328073882928956	0.584646855222094
Thermoanaerobacteraceae	NAFLD	Negative	-0.00043585028458184	0.000485514568525061	35	13	0.375844406928489	0.584646855222094
Listeriaceae	NAFLD	Negative	-0.000422686900145437	0.000508437294679006	35	11	0.41175385716618	0.631731945241263
Fusobacteriaceae	NAFLD	Negative	0.00183064969870163	0.00227171989632387	35	35	0.426102358652442	0.643711331347434
Rhodothermaceae	NAFLD	Negative	0.00019072163792736	0.000239251422878452	35	6	0.431056695098728	0.643711331347434
Atopobiaceae	NAFLD	Negative	-0.00422123151501076	0.00577600236274772	35	35	0.470045092897231	0.673080652280536
Brachyspiraceae	NAFLD	Negative	0.000395275754943918	0.000539952526170529	35	12	0.469301579650382	0.673080652280536
Turicibacteraceae	NAFLD	Negative	-0.00853970998524303	0.0114404847618188	35	35	0.460682793066059	0.673080652280536
Vibrionaceae	NAFLD	Negative	-9.82043797355651e-05	0.000135825562760157	35	5	0.474762245805021	0.673080652280536
Akkermansiaceae	NAFLD	Negative	0.0296340146168742	0.042222834509991	35	35	0.487694771527345	0.682772680138283
Eubacteriales.Family.XIII..Incertae.Sedis	NAFLD	Negative	-0.000861508208165764	0.00128672443876377	35	34	0.507811556123559	0.694613679499612
Paenibacillaceae	NAFLD	Negative	0.00156807954606805	0.00234618401305534	35	32	0.508556443919359	0.694613679499612
Eubacteriaceae	NAFLD	Negative	0.00350804086210111	0.00648612670570122	35	35	0.592241335433632	0.783170233735257
Oscillospiraceae	NAFLD	Negative	0.0284739494187846	0.0523405438362176	35	35	0.590089345302229	0.783170233735257
Staphylococcaceae	NAFLD	Negative	-0.0014839860275637	0.00281314674367739	35	32	0.601362858046715	0.783170233735257
Xanthomonadaceae	NAFLD	Negative	-0.000116260922652475	0.000218770914332931	35	16	0.598681722344294	0.783170233735257
Alcaligenaceae	NAFLD	Negative	0.000169122130308568	0.000341801291792144	35	11	0.624022036624938	0.79379859125199
Dehalococcoidaceae	NAFLD	Negative	0.000124204692813733	0.000256197860968009	35	24	0.631020933858691	0.79379859125199
Sphingomonadaceae	NAFLD	Negative	-0.000290499551227744	0.000611501522700278	35	22	0.637873867970349	0.79379859125199
Thermoanaerobacterales.Family.III..Incertae.Sedis	NAFLD	Negative	0.00010695704102845	0.000212839984887981	35	8	0.618636675552655	0.79379859125199
Planococcaceae	NAFLD	Negative	-9.6971378506432e-05	0.000209068791883584	35	9	0.645818065782501	0.794853004040001
Eggerthellaceae	NAFLD	Negative	-0.00541971844823116	0.0120898445322481	35	35	0.656875790405353	0.799674875276082
Pseudonocardiaceae	NAFLD	Negative	-4.03194279041495e-05	0.00012126259462467	35	14	0.741617100105932	0.893130271095316
Desulfovibrionaceae	NAFLD	Negative	0.00107362601989741	0.00376978904634936	35	31	0.77757908772909	0.897823276553176
Erwiniaceae	NAFLD	Negative	-2.06535779613809e-05	7.06884959464748e-05	35	5	0.771980110776064	0.897823276553176
Nocardiaceae	NAFLD	Negative	2.64172060881971e-05	8.35558338731271e-05	35	5	0.753870476066236	0.897823276553176
Peptococcaceae	NAFLD	Negative	-4.20097543600776e-05	0.00014381645677947	35	26	0.772033638511173	0.897823276553176
Aeromonadaceae	NAFLD	Negative	-0.000104367860116746	0.00042790870803528	35	21	0.808816598446626	0.907254119828861
Campylobacteraceae	NAFLD	Negative	0.00115190334029835	0.00497005331642533	35	35	0.818148804488526	0.907254119828861
Cardiobacteriaceae	NAFLD	Negative	-3.05196058827594e-05	0.000122777932272004	35	14	0.805229533841775	0.907254119828861
Sphingobacteriaceae	NAFLD	Negative	-2.08575079220327e-05	8.87560944549689e-05	35	11	0.815662393354482	0.907254119828861
Mycobacteriaceae	NAFLD	Negative	0.000285402220714713	0.00130854709543117	35	28	0.828689515824812	0.909933586003715
Caulobacteraceae	NAFLD	Negative	1.64552429069731e-05	0.000110164828088666	35	5	0.882171377603834	0.914844391589161
Comamonadaceae	NAFLD	Negative	0.000120491478162132	0.000705412344742148	35	31	0.865416185578747	0.914844391589161
Desulfomicrobiaceae	NAFLD	Negative	-2.08012640402399e-05	0.00011388257261763	35	11	0.856185960561892	0.914844391589161
Enterobacteriaceae	NAFLD	Negative	0.00403448579280789	0.0240986922255707	35	35	0.868065151853639	0.914844391589161
Pasteurellaceae	NAFLD	Negative	0.000670746141915352	0.00441691094295963	35	35	0.880223041881133	0.914844391589161
Selenomonadaceae	NAFLD	Negative	0.00193981373363387	0.0105345778366752	35	32	0.855032255132727	0.914844391589161
Veillonellaceae	NAFLD	Negative	0.00223963036984728	0.0172184413727926	35	35	0.897299417912756	0.921995732167236
Moraxellaceae	NAFLD	Negative	4.43727412755656e-05	0.000962424245782571	35	30	0.963504303172078	0.981022563229752
Acholeplasmataceae	NAFLD	Negative	-1.17557409660183e-06	0.000173396322901852	35	5	0.994631448155694	0.999767766219944
Dermabacteraceae	NAFLD	Negative	-3.53463652346264e-08	0.000120522967934579	35	9	0.999767766219944	0.999767766219944
