#Classification	S-18-POLPIL-B_bracken_G.kreport
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	57
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	57
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	57
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter	54
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Sphingobacterium	3
k__Bacteria|p__Planctomycetes	5
k__Bacteria|p__Planctomycetes|c__Planctomycetia	5
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales	5
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales|f__Gemmataceae	5
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales|f__Gemmataceae|g__Frigoriglobus	5
k__Bacteria|p__Acidobacteria	5
k__Bacteria|p__Acidobacteria|c__Acidobacteriia	5
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales	5
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae	5
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Acidisarcina	1
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Terriglobus	3
k__Eukaryota	8
k__Eukaryota|k__Metazoa	7
k__Eukaryota|k__Metazoa|p__Chordata	7
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia	7
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia|o__Primates	7
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia|o__Primates|f__Hominidae	7
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia|o__Primates|f__Hominidae|g__Homo	7
k__Eukaryota|k__Fungi	1
k__Eukaryota|k__Fungi|p__Ascomycota	1
k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes	1
k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales	1
k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Nectriaceae	1
k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Nectriaceae|g__Fusarium	1
